	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83
0	0.6753388295318371	0.28934447305989247	0.3746425241424175	0.09867144398465436	0.08338858764095183	0.027468920408231727	-0.4033201003823253	-0.44660868423225264	-0.30138176699348884	0.08023494142486058	0.28349014507699744	0.6690644228477315	-0.13321959025154556	0.24134026676025871	-0.47947188207665686	-0.1310729841176274	0.07735416098662594	-0.20401101232734525	-0.4803864938606382	0.010373795142861105	-0.10052442351953808	-0.37452673513770657	0.07679314592117514	0.4086481074707556	0.10542441286277744	-0.09364029432670046	-0.09232052318356278	0.27700897370131605	-0.1801011717897625	-0.06531423174984226	-0.18567581714845968	0.04160445924599103	-0.24463978174663692	0.2720582684183086	1.1529247604313737	-0.4453025110244113	-0.49542605181753063	0.2730213902658872	-0.2813003193211799	-0.05857515325290556	-0.15939169806120107	-0.26362367968882083	0.2683066452811885	0.43530251766703054	-0.14498447345209126	0.06960982697181163	0.09332076936165434	0.45458481622765257	-0.1589283085305063	-0.2973744297600605	-0.22773826180515336	-0.03953173905923807	-0.045660430762184366	0.19008402439097594	0.4288664549488047	-0.1170196241801249	-0.22263246580965015	0.37473217075199033	-0.13303559837102139	-0.39623955122766263	0.1544989928024918	-0.45676945214285014	0.25584611040113636	-0.1723093309489224	-0.2660916513950987	0.8113390482100062	0.02685685296422067	-0.1670829783223718	-0.30986020604748427	0.2285699236143411	0.474346060802678	-0.741807959613762	0.8412869253129631	0.4343352326792179	-0.6865564861275905	-0.7322707800642146	0.716712083702766	0.01978981607391178	0.7287212302820063	-0.09218549693749892	0.5637126525982666	-0.9502071609787021	0.20307595834177972	-0.1164232438188657
1	0.2893444730598949	0.6458093790716158	-0.2212224656442259	0.003114622758533428	0.33593975200112414	-0.08272338979126896	-0.11906891801441535	0.23648221601545144	-0.19260404363395903	-0.0013653076563365537	0.16760256489490963	0.24038894817623135	0.2607309144720836	0.0453827175610228	-0.3399617098691061	0.07738129713738849	-0.15192260893657258	-0.05253503109476346	-0.6094354189981399	-0.043569532417805534	-0.02052753892705394	-0.1755766728165141	0.24434910572970103	0.31289314488813325	-0.36178585262404894	0.010958759967112729	0.26654693713081345	0.4626989649848879	-0.13600068170915688	0.02491400205799417	-0.20726760946052936	-0.04850856319850331	-0.17898671014273604	-0.0986313558259027	0.212521357655104	-0.2281821325216452	-0.1919881134592575	0.11751908391026021	0.22975917651412792	0.07398500531546183	0.042055564815482824	-0.24439480735595906	0.486012785832105	0.05129910082311052	-0.05725538470134521	0.009859144739669064	0.1644068830720914	-0.1401128423046234	-0.09129539546123543	-0.043474646284855666	-0.03320530934600307	0.092577637988548	-0.2328640276816211	0.17810018666933616	0.04869155799519971	-0.19742237941007293	0.012396520408232395	0.1726728236651687	0.2526424570301105	-0.43717483255905726	0.3867982645168499	-0.25954919427486683	-0.04598788152730882	-0.8215668108923063	-0.6678848511595783	0.3071010756608137	0.33912533870027833	0.5316716415057401	-9.785191633335417e-05	-0.32783051661427765	0.050325370418335534	-0.03306528905904517	0.0811217885552131	0.2822401328405218	-0.4256408542997426	-0.23072964280316638	0.07609848739982437	-0.001837620816367111	0.39114107250174684	-0.05587944434017305	0.44780081700721935	-0.6000124678265755	0.5061869157826523	-0.6069409198537976
2	0.3746425241424182	-0.2212224656442288	0.005831045507671011	0.14898770124597385	-0.22623778752049226	0.3176544700168378	-0.42286524324020347	-0.05959360853190646	-0.035312610636191955	-0.23462838344419057	-0.11792098349083353	0.25815099383346596	0.19510527185410903	0.09881596261144074	-0.24162513810759584	-0.14948372291898118	0.05568875126325036	0.04900837318170628	-0.17241285726083985	0.12211604026472386	-0.13307226327452687	0.02389240853416328	0.21620621364746545	0.16572681941947462	0.2698175481722609	-0.03423977792467611	-0.3032168984370539	0.14468348068549627	-0.19988358052072838	-0.2946381912590998	0.06527382010028626	0.1990045971051799	-0.3994079436352289	0.24542403348644753	0.6473228347410709	-0.42254928836403327	-0.3614590035813212	0.08552043654911978	-0.34648373529030835	0.5072772142777828	-0.116705554780817	-0.21059750894209975	0.19956379405908195	0.26615435077571187	-0.1457563212275754	-0.1453842136327116	0.3468062842256433	0.1561319394869544	-0.05632709423673926	-0.11191263607926354	-0.1212409641967357	-0.09395532791396354	-0.20578073156214072	0.26984365687605805	0.41039203433532917	-0.08105667717551616	-0.38055384029870404	0.04388806540650452	-0.015641954203436243	0.19291053474972322	0.16076295257377815	0.07479823206578035	0.31841766069450367	0.4474334050686377	-0.19354675075096464	0.49439668718490065	-0.25720522512770727	-0.5810004424971594	0.17637004368755838	0.3057197374326341	0.2942889334128138	-0.7779932298933032	-0.10310002593974511	0.31993221438229985	-0.4717400264859426	-0.10567030163589443	-0.0736293486822373	0.17153724677627777	0.9902737015526678	-0.004113985848633063	-0.12331119281456866	0.31418234484544116	-0.7312613686790264	0.9650588897869452
3	0.09867144398465236	0.0031146227585334895	0.14898770124597172	-0.09077378642327502	0.04504656297743574	0.12799381913029023	0.093892882435054	-0.06692377346988022	-0.06286886008760924	-0.07279164416380308	0.10984106268638076	-0.053739414657503926	0.004726364435868601	0.0410879801721041	0.010063943018282149	-0.08377612034960442	0.03191718161923658	-0.01090150240611754	0.13317207373542347	0.09879007072337696	-0.20738369840082913	-0.018781692462477996	-0.007674588236597607	0.025105766594225767	0.03852442262070546	0.0613202150629215	-0.042088813247758775	-0.01715681400919529	-0.05648653980645246	-0.0905844215079814	0.03491497257734841	-0.11671929817085515	0.12573605436251392	0.01880644954234862	-0.03290602834326101	-0.03877582909724434	0.15803108218589043	0.053891153479920594	-0.04964898861251864	0.0325080191192898	0.1975809490839239	0.060490674909039414	-0.10273082439767908	-0.04906819070930776	-0.14454720913103355	-0.005821661658541632	-0.11500063096727177	-0.06967933546933361	-0.01246220541223967	-0.01293123078930453	0.035481172144270164	0.2620944355650078	0.27332089540306087	0.01765998107955726	0.04170298852275558	-0.025796934010437988	-0.15849427252146753	0.12631375907954462	-0.14508238130508144	-0.10731853006502472	-0.14033402070412418	-0.009474302235548005	-0.054277893050573414	-0.0776481250155927	0.226716636215149	-0.11194688320314869	-0.12529352669823932	0.15276675683262647	0.09881153776516943	-0.1260637483219863	-0.14928324387421119	0.03959595208807715	-0.026942079634239505	-0.2412366535884095	0.13705861615581266	0.11616742812924304	-0.08441705119224995	-0.06350174964757131	-0.1934733177018333	-0.0008193169050725205	-0.061994344787921686	0.1245737915028123	-0.28311354552948453	0.40830608984388383
4	0.08338858764095006	0.3359397520011234	-0.2262377875204944	0.04504656297743622	-0.3700452398786521	0.20187917768100755	-0.11141002437281484	0.11027644180310167	-0.2636168499940153	-0.01679891030763224	0.2751106512253486	-0.11678480358462603	0.15336483072182053	-0.10907729328029686	-0.23784376580835398	0.11356364673667554	-0.19070547329315404	-0.1127800329527728	-0.25631684398583054	0.6465964750418836	-0.18429549811431695	-0.041653674464424334	0.08448144839819516	0.029653930516898193	0.15474104749550585	0.022720178528761056	0.14310886898049022	0.11320665132706201	-0.0714663987148025	0.0037437927612638247	0.015930158821607268	0.07417963989497711	0.006093629865616365	-0.12814008651682002	-0.0019772242074235953	-0.07438846728202952	-0.01955852938368973	-0.2554110228328128	0.07219062391416141	0.2889302655131401	0.12925482186117163	-0.24510720681136672	0.2063604125803609	-0.203668196985724	-0.14543899409525016	0.23700508222863242	-0.039668130276798344	0.07835345970124619	-0.1364185252549855	0.10842392388609046	0.02968216348599239	-0.2753870144497178	-0.39340479997513933	-0.12787166976605532	0.26153822950650263	-0.04146176342836682	0.3043278925043522	-0.14206543497243443	0.41503756553482835	-0.16386503228545238	0.10354920103650464	-0.14073561816585536	-0.13780399071388258	-0.07990975748082131	-0.5341768102428115	0.3338554312694022	0.19721738501260858	0.6087980752980716	0.49687055966188237	-0.33744502132495025	-0.3043933529765892	0.3591675489062094	0.09336269776420307	-0.09397790973145238	0.04615166273849979	-0.08941301473216869	-0.8723188035384426	0.09316123242604693	0.4480243528315141	-0.18457194182654593	0.04177411529232734	0.12824032495400092	-0.35811035119228707	0.4020712721777559
5	0.02746892040823349	-0.08272338979126949	0.31765447001683855	0.1279938191302899	0.2018791776810082	0.5448660442926386	-0.24830212643551164	-0.1587765234226555	-0.1315467179356703	-0.11427571126493745	0.0546682689959118	0.28679681370380106	0.14507337263153403	0.13405977727204046	-0.1825044453276359	-0.19519262299777662	0.11526271721928914	0.019811397473566073	-0.5326948882099197	0.02762516504922107	0.2310713307515072	-0.3704233647384908	-0.17407608664483967	0.12448951664958563	-0.04918756662356198	0.06370204712223783	-0.2135922970940226	0.26538811255528094	0.10796277511572393	-0.026607094975287657	0.11983919700936391	0.08606764694191606	-0.20891223480695287	0.06684065769970361	0.37568082438178324	-0.2753855424054882	-0.045315053888397114	0.24682107232206288	-0.3498876006019741	0.1730155417367688	0.05799548161428427	-0.1057856263272567	0.21849303777110043	0.28067889009605995	0.03384610484350249	-0.021258180487431725	-0.08077373889775469	0.06729449703590688	-0.023612504480219752	0.029100225099829857	-0.012120850898859234	-0.080938027710716	-0.35915545251387293	0.23787047860825267	-0.04357408368303718	-0.21874323447097327	-0.22032408518106192	0.18114832013983112	-0.021939531623401832	-0.3190496437612788	0.2804166656456572	-0.29266495241668367	-0.002000848400678587	-0.3154753768953333	-0.24577530921277588	0.34911201263719627	0.056377485091348975	0.13408747313637046	0.039882169964302716	-0.004826437375716114	0.1520618647227272	-0.3620596227382598	0.0953048839940123	0.4143132212327981	-0.3075892739006173	-0.3328332295530588	0.6098095121937089	0.05637498148148534	0.2585111149674175	-0.009284590969139571	0.33488899730355715	-0.724179725953829	0.0821371303463468	-0.1870578323564158
6	-0.40332010038232474	-0.11906891801441198	-0.4228652432402017	0.09389288243505221	-0.1114100243728158	-0.24830212643550992	0.14044407266485928	0.29356671430893444	0.2515859116491317	0.16275225672303265	0.0009338649175576058	-0.1446111695268269	-0.3103079641897846	0.045424445366248185	0.4400896077133195	0.09975261814236831	-0.22399827467312222	0.201727614764985	0.31901699081676965	-0.0658789496804954	0.33285163310467053	0.36379385239626927	-0.07383196863576075	-0.384274226255821	-0.5880704423374397	-0.1711389288797947	0.1591377251870813	0.03386780306496663	0.25769336778096114	0.21103240035020787	0.06730669370719589	-0.05298202867789259	-0.05103448143716301	-0.3507642892029864	-0.595657113714246	0.5279628909018799	0.3766840563289251	-0.1534744379299586	0.38420925554097063	-0.4016261831319707	-0.16733029611152883	0.39339473281426024	-0.48533400615812905	-0.31423687725984994	0.2208310545207824	0.11801589816638622	-0.041656681017183235	-0.01563912491647544	0.1906974051939899	0.07782044261549494	-0.15674099346882533	-0.1749462652031753	0.29207621868262507	-0.19807445543623534	-0.41591131426166716	0.037505119303043406	0.260167562424173	-0.36024631680394875	0.009717136533200405	0.16682178540015646	0.12222819478053179	0.13575334374176182	0.18553078616278823	-0.48552231159795406	-0.05672200709120425	-0.8483653833059562	0.06046965935951567	0.5126538469771358	0.14153305689712747	-0.32875524597940203	-0.06355998926937312	0.508994516528116	-0.0444620960309363	0.023861665302455263	0.34112421573314733	0.00862379610661354	-0.4091619256686837	-0.03639069979936581	-0.44890939519912904	0.013609984840728973	-0.08661789592653628	-0.00011317378249620959	0.5425709182657807	-0.7335620586145483
7	-0.4466086842322566	0.23648221601545344	-0.059593608531908954	-0.06692377346988193	0.11027644180310059	-0.15877652342265583	0.29356671430893944	0.5802787697863402	0.253421152944244	0.023882417203663894	-0.2248646829449484	-0.6586082724327904	0.07277027701013007	0.0004407555900203912	0.08191195504747889	-0.1007091302022403	-0.1301482859099756	-0.04171564111203395	0.26139406279684285	-0.0019614118870387703	0.20021558871020867	0.08368648187962473	-0.14584410161521727	-0.5223396102782525	-0.46560631912436745	0.047322183588367775	0.11072187767563486	0.5824677475240413	0.2351530299396636	0.3482385071484818	0.11832753033593804	0.24913713529632875	0.17849946996616267	-0.36119383995566673	-0.9063045947625922	0.3947528349526	0.20477362265485677	-0.0692586411559153	0.12506360618584167	-0.15285635984532586	-0.08099850294605901	0.1657585537065042	-0.31887361916167717	-0.07032395057990645	0.16575254605191386	-0.039381479333923934	0.12691970372105335	-0.36853836460207795	0.21405470725660455	0.09822361445219069	-0.12463183106961767	0.05440381172410085	0.169865028725023	0.09340050713047167	-0.4692243289706541	0.02149474421564105	0.20344246572526	-0.1755117462248427	0.11062277341822446	0.017231074442469307	0.14708599545248327	-0.2337648807463771	0.02336419970608974	-0.7861461694864813	-0.17631445144416608	-0.4686068606922427	0.2585856743431995	0.4937450805276	0.2929162496810214	-0.3215631105320411	-0.2510639524999948	0.5258960262091731	-0.3748249740461339	-0.17943839318308977	0.365904384778226	0.2807950814268523	-0.3705238358043412	-0.15258142546272832	-0.41118357935831573	0.07980578504392091	-0.09898000671112199	0.0805414837801466	0.3011082119428104	-0.4680026208667174
8	-0.30138176699348695	-0.1926040436339575	-0.03531261063619077	-0.0628688600876101	-0.2636168499940161	-0.13154671793566866	0.25158591164913163	0.25342115294424034	0.32678473852519446	-0.03760848666386147	-0.18063158576210384	-0.08982821177244596	-0.21957505405946742	-0.08193795438691574	0.4859985669327583	-0.37386568885488997	-0.29627849301637005	-0.046103429811141905	0.2717656187255473	0.07378675597862087	0.06677407460037364	0.49823327267657386	-0.20933790398016747	-0.3325241801750019	-0.0013770603979963852	0.027880074686092146	0.04722981345090365	0.28243029805366776	0.3360264345081206	0.033157229092469265	-0.09509716941434784	0.12174273435622018	0.20155769073865368	0.10616634620837904	-0.4569148990930262	0.31384660665251074	0.3938680806010397	-0.4021970040441876	0.14341480399446283	-0.15081906904834255	-0.10758182299848244	0.22140985663682647	-0.2794016181162568	-0.18913553611601203	0.11584213298419838	0.11978769773745909	-0.5091501046758673	-0.1454324079327648	0.09108238493605497	0.033862876641132494	0.12205508882855551	0.07995991322466643	0.18771903116477562	0.14061937548209563	-0.3056621200278978	0.1847658911901513	-0.011319519601146629	-0.29530230425282455	0.25926929661801335	0.07151747091751398	-0.36754579720427755	0.6783754194490729	0.005948651716107499	-0.1990310968831867	0.3257177805368033	-0.20335484443041807	-0.24053620513305046	0.11992100019325654	0.09450605708644898	-0.09337655683776892	-0.43565392225650207	0.38799540606302846	-0.44644427514236346	-0.28480302361566506	0.36208267314130244	0.33846086938213565	-0.2949018274985025	-0.2311654533494116	-0.0706636952223082	0.02203884022906503	-0.1980462559396683	0.35696446927278064	0.42527530097998395	-0.6354693831537354
9	0.08023494142485928	-0.0013653076563354266	-0.23462838344419037	-0.0727916441638043	-0.016798910307632833	-0.1142757112649369	0.16275225672303412	0.02388241720366309	-0.03760848666386082	0.013805563316680376	0.3607936222165735	0.0022129755681214226	-0.09838367834181184	-0.05780720407965311	-0.11424035064550944	0.31027307432989365	0.0353079244934775	0.12295483324007533	0.04966758578008571	-0.06827914633763171	0.12084919352470172	-0.12279297318964802	-0.04550472507398407	0.02265971100038837	-0.21133006304881047	0.030035801877291587	0.20163253799277905	-0.19765674147973478	0.14560637469836388	0.02712038885470084	0.07446841196678265	-0.2043384839219973	0.049774990901167916	-0.23903693985460622	-0.29050049336435557	0.04665425150282595	0.1063770358186657	-0.19280188431277054	0.30223829146603975	-0.24899704646975854	0.029459044525048855	-0.09844194664023244	0.04856242785791615	-0.009405444690929349	0.031191438569957087	0.2211481632251971	-0.09873065097395595	0.18817376767989014	-0.12256507721285242	0.009873133643602684	0.04366136814901574	-0.21849091101394938	0.0250957258522066	-0.3490786677848958	-0.09976724094876376	0.05136029167062182	0.27220478609780363	-0.05297453878520642	0.07929801363133018	-0.04490722353271386	0.13588727819239346	-0.19354656367263012	-0.14119296516870633	-0.3571837119255699	-0.20094133850370763	-0.25460999407625434	0.3196204603800041	0.3572390045604387	0.234977668185511	-0.21166155416140786	0.07539778179184943	0.43292854470453657	-0.008064471138370288	0.10651996935682072	0.051986262766043526	-0.017469392046622706	-0.15864006774741587	-0.09712716546345618	-0.3824204384949577	-0.027239187648644258	0.12330163959444561	-0.19913217530409572	0.08905637521340636	-0.15226308490060442
