	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
TMEM126B	0.007901137128820786	0.013297737171439986	0.022717743629188828	0.02014597115773512	0.017016946399847837	0.017022529173030564	0.026191313009631633	0.014417635350978833	0.030269843052261228	0.01279846273823137	0.011494204476344746	0.009574197174857345	0.020609851944839472	0.022163602918935377	0.01556426493348095	0.012156289710849692	0.00950896166329229	0.012994210891314214	0.0048287990763246314	0.006379674030399012	0.015498988173531115	0.024165029714397334	0.0028195562144313195	0.029037242350089986	0.022855014619200115	0.019753909778836235	0.013070500517107363	0.022030323057418293	0.013929672081276217	0.015849038785500993	0.007605925363385802	0.02026914125815927	0.010164350205154342	0.010688307063188154	0.014898722904872316	0.015247971926969956	0.007717461860676318
PHAX	0.021336605368865835	0.01687149889995668	0.01129589049206686	0.019991266955525538	0.017284258955319078	0.019394429065867528	0.023961942769660533	0.014051063912351265	0.023581238041896033	0.012661133713570508	0.02515133780666715	0.015577063972611764	0.01756827510045979	0.003978871254181141	0.018488374033744235	0.017483977157683992	0.01826724795459049	0.007749307495512858	0.015146643546290238	0.0026597298645022922	0.024615401184698987	0.010284430466794703	0.006169092800401296	0.019094245443996582	0.02550127313226949	0.01687846807849723	0.011253945757844075	0.011932040440814022	0.0026038777739207414	0.014855267406501598	0.015506818443877824	0.011307546799670564	0.0020427115736656918	0.014140733443271008	0.004554681339780413	0.006357755633211479	0.010453335814414887
PASK	0.0068879852299635206	0.03477813497143022	0.021681621847658986	0.02248827830808899	0.006361068495688125	0.023197118874306966	0.009481186212130491	0.0024045354225436153	0.014415593609207803	0.016777600089155107	0.01936196768439108	0.03199773370387234	0.0036894902869047098	0.014077811187933402	0.008877985732927295	0.001631083640247753	0.011862591942145605	0.018877970943941037	0.02518067436186976	0.007698554747508633	0.01329708625840685	0.016122842771325262	0.0007234047786478043	0.02542073807658649	0.023991332589651426	0.013798682779056739	0.00917331139637123	0.021412889929732355	0.006184774933712389	0.0017208055203163928	0.019190340114760434	0.00485212950003934	0.007358450361233284	0.008629696488077068	0.013767765528232842	0.012256392856937694	0.017566663109801154
MAEL	0.010353701594636514	0.028569340737956514	0.013953811230618217	0.023458304747870567	0.011678434670562938	0.021657596175671534	0.023666594505981596	0.011505918504620405	0.023393659913899256	0.01737301599636373	0.012414396216766597	0.01803967266247907	0.01517335411774916	0.011897042957933233	0.0062532316965090975	0.017819221180608625	0.007384433398481522	0.001648318107263657	0.012876793081861484	0.009066670052557737	0.010428350452204818	0.017828061124588915	0.014962204134637683	0.01439565676960408	0.023670336813236853	0.01905929880466983	0.012131318534490919	0.007138052554536117	0.02423863485250578	0.011500430402084377	0.013837212231852095	0.003902072187277692	0.017627185346456048	0.015176214225469796	0.024475785682619856	0.01526526183137938	0.011648867808686637
NARS2	0.017349191554527434	0.0032778713846205263	0.020857898803541376	0.014361567980913427	0.014647500967699494	0.018682029749568806	0.02268447957525159	0.026759270484777713	0.020611869527466572	0.011044477822031483	0.022710916487380238	0.024373727825035083	0.02177534919297758	0.02535066202290011	0.015230048935159488	0.010675101777330024	0.010269045722220515	0.01073451548665669	0.004146951487619071	0.006312606926177054	0.011780987623564007	0.012129083853899596	2.319668135536334e-05	0.02334974184777702	0.009502827859434381	0.01800589849333879	0.018976547650714843	0.0041182571053566125	0.016307280903824994	0.006549705904506354	0.01099107934029366	0.004373729213659477	0.01320879885952204	0.013614068330373858	0.019805600303235287	0.013230698472383272	0.01828840023233512
DHX9	0.01622152370124533	0.024770136701655864	0.018095557618628542	0.03132817203164802	0.012682101976109432	0.017945945802702704	0.014383680085137539	0.01845339104520957	0.01685329076855892	0.01078600928554926	0.01223744500913216	0.01159331432689881	0.005417994672276285	0.010574527844236152	0.01105046636797693	0.020634363031621465	0.020601637968624534	0.007552476107636154	0.019666516225196974	0.023155786998903208	0.020056096737020593	0.011868838655436977	0.0038678823246096894	0.014436559916492134	0.004158205681503374	0.009226431839299946	0.016428194828564738	0.005478791511984318	0.016539190281092808	0.02560851627021877	0.018969506750179454	0.0050565778748847484	0.01895273077937953	0.01941332098117931	0.007407794397410535	0.006213548640932738	0.007340400971371858
TMBIM4	0.019461380668215917	0.02450584069762035	0.007179916351641879	0.010387201533702971	0.022055200671038118	0.014066033211032489	0.030547393032273787	0.009138954121259129	0.024295424024508575	0.007893046235110113	0.02255084453927527	0.011565382474062655	0.019065243557685456	0.016614711922484513	0.016316379197747498	0.004760923513088272	0.018736778874386618	0.003258896135656607	0.024920626437041224	0.02887468714771941	0.010989647009712106	0.013732723222483543	0.01638315501070452	0.014495894459159832	0.016984105879051782	0.008882886409347457	0.008111951474506036	0.021755974262056055	0.014284994744898949	0.017163928414985614	0.0048487194284808285	0.001597975907092788	0.015393741284904363	0.016488877314700643	0.01103869840975292	0.011576865015959151	0.012949318521557597
WDR72	0.012179027517696917	0.007327921444440612	0.02410434169318538	0.010429294193510533	0.010495718290804935	0.013376810957277637	0.022278956107766427	0.0001956013132047001	0.02432426643822151	0.007539825151851947	0.02310284518627972	0.012192992268025645	0.020115466271097837	0.018208778614068492	0.026767750300123093	0.0207986487318012	0.01367941093662917	0.011668463913863619	0.01249380869274495	0.007598690492280792	0.01570633757137308	0.023247838600507418	0.007644657963514078	0.022528023357929385	0.02085821672767196	0.013412038495957217	0.015624284757015326	0.018379701365270718	0.010683854763179373	0.017926476396613072	0.011363434984821503	0.0017571250414988428	0.012552252846126375	0.0028636395722337104	0.025544452491495378	0.014783112690070046	0.0106379242862197
RILPL2	0.016947783664789016	0.004361430044241159	0.02474739270098527	0.021273663619720856	0.001692967431800755	0.026410008933234117	0.0031762786042531924	0.015407370275211264	0.01943245255650011	0.012203100526318185	0.013533292516940099	0.010498371612113883	0.02612058918175034	0.007925099124209276	0.015384157067943258	0.02648031380849632	0.018286817568590692	0.00672444881370818	0.01110692815466931	0.017676002050467578	0.023111058349516298	0.010339246493013777	0.008112006159304375	0.019950448878498186	0.025521582818900528	0.021367802629568607	0.018034094359625705	0.015621851995232298	0.01541042355441514	0.012119243447663105	0.016712345494829906	0.005951191655315704	0.01568068090780545	0.009367780921844529	0.00690029712458207	0.008338358977482443	0.012982163484978002
NCOA3	0.007503250968181574	0.020808999221536756	0.014732243388039124	0.02007849797524067	0.020997372416385676	0.026091198209988734	0.040888500234079875	0.007200538193894774	0.005454461158658984	0.012471672748431823	0.0006464129749822758	0.017740476672453348	0.009654765483229598	0.016336550812212886	0.010337127522535842	0.022533492514072825	0.01593830949533654	0.004875718163946146	0.019601414312452197	0.02577081233941323	0.02022679729425798	0.011976701586251734	0.0067436743545938845	0.014350933393353587	0.015541453245441846	0.017030943383751187	0.013983014693287084	0.019724803872178766	0.009941847794203325	0.015046711625928922	0.013674806454578076	0.0064017757379175085	0.023708563834401977	0.010853936586443536	0.014448560589564381	0.015075380257001003	0.011753283932230888
