	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
SSTR1	0.014568110784492425	0.012606765272081143	0.02488826599843599	0.01587343221445675	0.024472323046868735	0.01568773377432943	0.0032943694826859183	0.007742637228335673	0.028399012546440946	0.015156082570534819	0.03242065283561739	0.013430882397956858	0.008134877251540199	0.00509595889146208	0.03498311053838249	0.004028811486391582	0.003882493249019868	0.02956932743603239	0.04886897716760212	0.005644921433706084	0.013663883273317776	0.0069771899372532645	0.011620878957291659	0.0038364540117061504	0.0148959885800417	0.015117633862839396	0.012678418050603695	0.01961273889465039	0.004627684117459866	0.024637456740601613	0.02216513082195036	0.011443646013373991	0.028407182417330652	0.05054022006940345	0.0031582645293200626	0.007574026427958225
MEGF6	0.01472111158430402	0.03678370577145522	0.02309850731012972	0.005858591087326049	0.00796601846976407	0.011734374819400343	0.01369810438164482	0.00276760871488466	0.021726732894470326	0.005922298521809728	0.024602837613213097	0.009239269014973718	0.03791278296250028	0.006183487401330994	0.023796934145705724	0.025263918760978814	0.0063736339818478	0.0160054871421836	0.005602773012110458	0.0318528883772266	0.009766528536236585	0.018269444017255825	0.0009680602622247481	0.05286357654774311	0.011698804550378663	0.0007889803204304087	0.027406886469858005	0.019192398452382197	0.012296281268816248	0.02603643334821909	0.002271020997479651	0.013048250498293485	0.02584222949752095	0.0030118235973833223	0.03692958863288663	0.027314559544770817
CDK11A	0.02389379877126165	0.021360495178072807	0.001132728598033998	0.01044965567097759	0.04675112986983552	0.009588265139118403	0.013467926114041795	0.01689630836634773	0.015975416077275918	0.015427177249622592	0.01046335790762728	0.010449337846248224	0.0007958386968785357	0.019426244314675736	0.0091318331861541	0.009839774482104095	0.003915464059503086	0.014438992687802292	0.006397290607337416	0.03364006829240053	0.009521943228071364	0.0004753190670597004	0.0020572113612795625	0.022976160140002647	0.04050044199531279	0.03232747946310281	0.05466953706069964	0.022305476918632824	0.009361933814972667	0.002122817805655594	0.011313941430394242	0.021011968530668022	0.028370530766989456	0.011823833563227441	0.03632258700338812	0.007400749193692083
KANSL3	0.02495287717266808	0.001468714482458071	0.002766103079158763	0.03839083740549459	0.030441647153521153	0.03438426566114372	0.019673979024214673	0.0034460575048889702	0.011167213978017423	0.03618089242044788	0.010620689856401189	0.021033474176391138	0.02951191871765016	0.004956015517329457	0.010357707593023206	0.007003389239038413	0.008743448925471698	0.014509096985147381	0.03912558653851341	0.0027131570148699255	0.032145966532507314	0.01994554830900575	0.0207163730444483	0.01358408870784954	0.017741293612958488	0.0043772731000193705	0.022606097999060236	0.03090228415000355	0.019707844279806604	0.03369314294146794	0.004598390863834971	0.005886514888375832	0.004036719870864429	0.018734222040972043	0.0009891259660017339	0.02429543952843404
PTP4A1	0.004903305405301957	0.009377735668535827	0.023164638688822032	0.0038962461593977193	0.022258640156700975	0.02684253941478714	0.015485468937794757	0.008043472045457212	0.0039023138357158547	0.024382438851563947	0.017882681577091688	0.0456045089380604	0.003260841974321066	0.01710662986857524	0.02639309079585038	0.0265413691111655	0.0011054117058795331	0.00344315085637219	0.03325942173360945	0.011186016198883413	0.013573283496085307	0.010985773492708281	0.01442239288083939	0.0188182287845741	0.014350162649004204	0.003212527777586683	0.0028759757662354876	0.021087028000374042	0.014314497800743354	0.0123230329892621	0.006886769766314557	0.009663482621207406	0.03055179640464176	0.0026244885000283776	0.05337301041729612	0.02390532598989258
CENPL	0.007590563764856031	0.016771341814293607	0.006652893584482728	0.026682441262908037	0.011240052165465291	0.004659695824928003	0.0015041740688647167	0.04460807861088149	0.005961342013691458	0.024533318986371636	0.01534976486901686	0.03426936784502776	0.006320890867704923	0.008446713459020939	0.024758950623072967	0.027732195668274	0.01593929507795763	0.014444841867459339	0.010310495792945977	0.032067886824934326	0.00854006029290779	0.0550047599730978	0.0068614482389251176	0.028180766222093492	0.005437380090024575	0.015787607025006326	0.006462630089586084	0.045543938427687676	0.013153663955065627	0.02157406367407479	0.02253910581271358	0.022878528372768846	0.011816599814457682	0.004772743173648532	0.022187357873725017	0.011190847625309096
CCDC160	0.027295945233059622	0.019944018773328628	0.024062081187545208	0.01709421885917079	0.02833046603900924	0.010550482983313072	0.03980794172621572	0.009363530191272736	0.0023364736612416516	0.011311953755667714	0.008478065180984795	0.015097887515195856	0.003584970093112023	0.005440600119035128	0.0003599984639397295	0.04375992382680077	0.005196137384152964	0.02680724306619771	0.04429099500985308	0.012886147966396479	0.001282837057662787	0.00454080768413863	0.004876948633487923	0.013611923798733428	0.014473532232382156	0.03675643548779118	0.012634004635342045	0.03195155236171094	0.03990883558402433	0.009630870335469994	0.008929110325342349	0.02705259945660641	0.009307174394357992	0.007518997014247591	0.016648464732379915	0.03281512995117699
CCDC172	0.022865496013411615	0.010691561763311593	0.0030072579077359174	0.01252186872572618	0.04899797282293799	0.033304893007941046	0.042852441098881616	0.020003720637123593	0.013294667590142497	0.02477037077991517	0.003167877738456048	0.016006278268284622	0.05245338821631081	0.01110439264127191	0.0259894824512951	0.0037724549006324403	0.014517602144623248	0.018522110002229274	0.02772844501750134	0.0005651694779371518	0.03771376582383036	0.03013940592768773	0.016173438354745138	0.005878556113405524	0.016309072769108677	0.0039975184138628505	0.0005563349433632292	0.010505552591858633	0.010407796166318819	0.00564098492215384	0.002865175479316376	0.024127611444735308	0.008385971279522599	0.009221461444333558	0.010730728830234184	0.016222150141003804
TIMM13	0.007331647497015716	0.02698688952751236	0.019359067669532028	0.027162380477011527	0.02584043236459511	0.0023881406462048726	0.0029451224752531893	0.006037889598933223	0.03576133681551934	0.00749216822338816	0.053503544631222734	0.021714220300787818	0.033609465748033876	0.01592523356001188	0.012672557081651664	0.018144158545365194	0.021933086164524516	0.019433207009668402	0.007783555772127962	0.0005285882201409062	0.03873832765943648	0.007981614696117443	0.01270525109150587	0.015354936717293991	0.021062554118128785	0.012053080694574185	0.02873733185190683	0.0054979612716575185	0.005791207938772815	0.004017318974910419	0.009984467507083877	0.010039529671303796	0.019924431198029186	0.01812263428657394	0.0005285392667750623	0.02883859159238125
ATP2B3	0.004458861727756813	0.011875330692636049	0.0031014399506976162	0.0015919445804949645	0.003971394971172114	0.014833920371535131	0.0010786645977028774	0.00556737174741609	0.015004362030242484	0.02257163531630296	0.02605193138975346	0.023568218129010807	0.017771783983779196	0.044521916889795815	0.04518079997707746	0.0043528097612266755	0.01466716678759045	0.011624466109760409	0.044812078878019225	0.021802230948861263	0.010926877803937338	0.02223526034673628	0.0018743092135091633	0.030120065982898615	0.05290992796162624	0.011812288188734822	0.006450403922125669	0.01909968021734271	0.006609220809955907	0.018301559659252013	0.03344943558188951	0.011117243540160327	0.013881754875638376	0.010791955662143235	0.019261973507378825	0.032837629910279324
CALB2	0.020546204239074144	0.025579323322149704	0.009915649283434178	0.02747743776966657	0.013198956641008548	0.024350961057774033	0.00745504815122354	0.03280343196038631	0.022318835540851897	0.0059341169449859165	0.03213254549707644	0.006029615152102654	0.0023669948747792684	0.007481472148838303	0.014238875827857302	0.03206067109786822	0.011759726065247219	0.021229167512418785	0.027812634189898135	0.018819495633862003	0.0065100912346340726	0.014761368306382852	0.014947148608469052	0.035530832638051645	0.02461357750671839	0.02725450759819598	0.0070761371938570395	0.01810486139153219	0.0011259113259915342	0.032492073967643476	0.0010430736702221161	0.005520345134961512	0.03129028652897021	0.001376390372524309	0.011379963747036186	0.0037080618563557744
TBPL1	0.008300411564217678	0.014716913476690307	0.013108611560462047	0.005598541190643769	0.007289602775274763	0.03770514025000359	0.015471117242527584	0.015478107322572338	0.02541918268989174	0.019932327156627728	0.03910122061713703	0.014455630983577217	0.010515637421628915	0.006033002191223964	0.014625589465501543	0.027584370465886215	0.015669946508535017	0.023216169019925126	0.0010358039351267706	0.01875322440890298	0.000885328792897385	0.0149286509823519	0.02258033758063778	0.00903913749306449	0.012287223107631392	0.04090220386400688	0.031193964533527203	0.033624357479283	0.00863556650599407	0.0001423823127425625	0.0022356662689149904	0.02932045755310031	0.0045039116569636295	0.01035998917047989	0.05405589598717953	0.039794123040818426
MARCKSL1	0.007264262196095139	0.014306464192426475	0.03932694033469679	0.024877557109756185	0.008600242712626062	0.011069686670999921	0.01343027922209667	0.00593742102709502	0.010038346897670261	0.0070499423790142905	0.02514214679671832	0.00024201059877246262	0.01730851527172649	0.002192688950722692	0.02861897024034953	0.03000129538062058	0.008635421214031153	0.007316620877661458	0.00882077237519977	0.010872648209591738	0.014356485872844127	0.019470502108301792	0.0045597717215219305	0.01751330991808569	0.028409501612909043	0.018191485088155032	0.000984784779329056	0.012014264656517927	0.005579998803274601	0.013737344130554366	0.02423827484862781	0.0288451263473715	0.047307664092221244	0.0327895039972801	0.0021639363482048152	0.003405849468384625
SH2B2	0.008126541698373572	0.0006457916640583896	0.009981353452518953	0.03450154200232435	0.0026008576473710576	0.03052286508023518	0.01946103575147131	0.016525591346294215	0.0031588524910668536	0.020005930704747574	0.012408335349057577	0.04680647504800462	0.0012666981169912864	0.019439656628815	0.012172217716552166	0.030459302761965987	0.0009193143294942859	0.0066915335370311526	0.008404850098705792	0.032690746254521494	0.008573117521318598	0.025164009006589418	0.006486646680513066	0.01862947905381388	0.022861437518399936	0.010220120811613559	0.009370327806604042	0.01445447180031764	0.0020865455740707553	0.02424227691732425	0.0051459183240357914	0.019990988261562235	0.03437247743024519	0.018265038363075626	0.017325855514950927	0.015277436318117319
INO80	0.010378464077269615	0.013991181063993715	0.05580753369568472	0.01401595168102942	0.01203014300954607	0.02272530441056802	0.014522887063771923	0.030216184504063735	0.012810873161735428	0.02313593809704511	0.014001821907397566	0.015794304910205358	0.005785055028714187	0.020703252207830543	0.02157596905174901	0.0194093892397501	0.011785241937071088	0.01299258523286749	0.022640609799322586	0.0073286397723208545	0.011716207452186397	0.024131849570094985	0.01752086273251555	0.02690003997353035	0.007114986451035024	0.005227196547845385	0.005756300556225574	0.016879518523840394	0.002747629253061278	0.00431383904092335	0.016178899892215947	0.017561528983732522	0.02922732552278593	0.03953010644240473	0.008558363209205992	0.01049404997560485
KXD1	0.009221015011309112	0.00910838623022065	0.01721045316535703	0.017871875502038018	0.0031235462747486197	0.0150215968998732	0.021397115508974836	0.0017666457150962145	0.03238203997326085	0.012858177819085484	0.017458586343509195	0.0049674707034063695	0.00864401031854641	0.015700087554124706	0.052444712300156064	0.019634658324543752	0.030159067184269226	0.021828745315755523	0.015325050874680918	0.018321630168671978	0.007785797252032753	0.040623128850297	0.008494575656837722	0.021477671488905056	0.0182068631966726	0.03902704959694362	0.024510110212036373	0.016991448146002123	0.020428607156630404	0.007561773217080278	0.009500448616169789	0.03833372460212883	0.027215208504230835	0.001079871289688366	0.0025415907343966575	0.0029936539897773987
DHX38	0.016605942276028855	0.0053258733316483555	0.00877311670985077	0.012269237032000694	0.0008271062379071001	0.03106950194214077	0.016013828817415306	0.0028116086069541525	0.0004786285414579304	0.008451324379239476	0.017274992030124225	0.011128391217411557	0.007045703712467275	0.022956090121740918	0.00733812491686557	0.041289873325378625	0.002900636162163139	0.0025978435735887198	0.01299215545851564	0.021196479526804632	0.011081290872779408	0.017625084652367923	0.007053681699125239	0.004146273104481956	0.0049586992138579465	0.035191889116850866	0.034574589193075655	0.04026567984476756	9.5181360355746e-05	0.0003197640680005414	0.02335784809444198	0.036329879259552215	0.04245228700207671	0.035222705769255944	0.0023696147325546544	0.0276121790313822
FRMD4B	0.021381973733999138	0.026881013576649352	0.009448229701414287	0.009999642377324917	0.02768196681009539	0.013827092741045398	0.002899255624070314	0.020401385138543452	0.028623675061401323	0.0015754131944891335	0.01747221210280594	0.049269600434935015	0.003933591997000937	0.007093499060025786	0.04428725450910925	0.009966079522757793	0.0037104015729953884	0.007331586399392227	0.012258426757046763	0.017242414103738713	0.026755387373777806	8.881122386604937e-05	0.02227789031003406	0.0015841368227795481	0.03626025883658103	0.008973889639964481	0.011590393338510984	0.007467195061128439	0.013427000284517347	0.0032770101272449805	0.020673321519377157	0.012355188207127745	0.03418508426061954	0.0027334289387149955	0.030782863288006602	0.05163888142940579
RPS6KA1	0.025831274197897686	0.0065663661367136765	0.02556276559905218	0.033824353716155615	0.0018358290335782962	0.02732707446775917	0.0037240972960704863	0.030626136192583576	0.01472170159783155	0.015920597460722278	0.018105426392718546	0.0043631536906969135	0.005184282073412405	0.0011072561607170946	0.007344162519106915	0.014051219907318722	0.002758354645943528	0.008977472658642092	0.044814112738138026	0.011339913326947166	0.007652056321190273	0.00817792114118533	0.020054973177985574	0.00032775763322667734	0.01691273751306588	0.02021858799573067	0.00024795998261523176	0.06945620329496645	0.02332001506811621	0.020855106178255905	0.026766123375852605	0.02058567116377891	0.02289289550875902	0.00642556513923046	0.02398071490299956	0.020359877327781946
SH3BGRL2	0.002409357295372758	0.010740126853403233	0.017517287272662708	0.004201737420420347	0.003126646120799402	0.030876599455329425	0.011507564525925593	0.008434976386299722	0.03772063535021553	0.005331957587588304	0.003207908303028604	0.0003933709097266472	0.009079484637285041	0.009610995808933912	0.0453578932439598	0.015035203866322846	0.033706142482044246	0.013529715609732691	0.015436896483132815	0.015357872186467385	0.027102626258841907	0.0003784316345612628	0.028501021366696376	0.010416725499012618	0.03286677194263376	0.04072102008887218	0.04474887909325446	0.04100452524651364	5.5487277791960725e-05	0.03809088324349164	0.009165908389894189	0.00047675552592847263	0.015606385355300897	0.046582015055185846	0.004485634681985408	0.01751463416936239
KCTD2	0.0031611388798998353	0.014671571257675153	0.013817325909210466	0.01165303716944022	0.0015379756204475024	0.04521778273296708	0.03867585481176055	0.049684734327754616	0.012804537148583591	0.00019888839959543756	0.0030879406342237967	0.0201932689115295	0.02109050092195423	0.009073048886816712	0.020508403071978768	0.009561908302503062	0.006293545983319917	0.02040593733229703	0.004692450046449557	0.010026644313892582	0.02482925583895513	0.02454355696140817	0.006144857244097113	0.013990978978817742	0.019088305562619687	0.006136627820841744	0.008281060586971097	0.0021099877173039665	0.015457044954314264	0.00014609793703495902	0.0050905533091543925	0.018709197213483384	0.053461440902900316	0.012980880852168091	0.03299733465728165	0.009879527165017984
KDM2A	0.015165292711156526	0.014968992196906812	0.015351316661805458	0.018508381409331375	0.004972395858941045	0.06538057203802053	0.026223085251249334	0.031518330524467994	0.006692603487294801	0.003065204481093497	0.025738591449618837	0.030319480625605334	0.00234195976469829	0.002050299519599687	0.033388381892062564	0.02407635896164599	0.004350119066389415	0.005503080297326812	0.024807703433300993	0.027974872920771974	0.006626957283661572	0.011179517674881446	0.002277912449439073	0.010249770614910917	0.0456228547737879	0.016830024751502054	0.02612446683076861	0.008699808570830435	0.0137725034624726	0.026639895575431668	0.01048939727733656	0.014158339762514717	0.0014466253985559614	0.013360291883158256	0.004962938515854496	0.03128168031534039
EFNB3	0.005989512132477461	0.010178526657568425	0.030206264929657334	0.027327434433796555	0.01403284187913835	0.02401086764930579	0.03701508595768344	0.009042876683770858	0.008032196253685365	0.01038304308068638	0.013395440707958464	0.02004043294019076	0.012074913593893658	0.0029049251936696043	0.023178875059054357	0.008478234295999936	0.0034475354572218756	0.004970674356287059	0.012462305920764184	0.04267662521638368	0.0021856587308612284	0.004611581388626911	0.010881872708637011	0.008316012570441284	0.00722617375585642	0.013059884401537934	0.01933269827667288	0.036108908694754076	0.013204490118553845	0.020074267959305916	0.06113750427219954	0.04101880660356573	0.02624616207023889	0.013036395507900258	0.008486134840739063	0.016938271082040452
GPC6	0.019755854975539763	0.016235707064966853	0.01621742107428387	0.012543247099223147	0.013666778783054374	0.01896573087995824	0.0019369372355697296	0.019751455059930017	0.024054038716902405	0.004170781788201035	0.012858809474256445	0.01670044855374752	0.006017603987682554	0.011544682170666364	0.020158075024617594	0.012835335344723257	0.010930655547060684	0.009490412098930257	0.020229725061725785	0.006707892016442071	3.489616509591976e-05	0.022012382869811588	0.004424174416061813	0.020530884303608575	0.03459020240088807	0.021781257668737262	0.0020208462772546907	0.045269153848184564	0.006930333627331481	0.020522601115163176	0.008704695623650267	0.05396181022219662	0.02105204824015538	0.020507303115319262	0.010721036530060159	0.0292633244652741
SRGAP3	0.009526040521551218	0.0036165475429788606	0.0031505476044319156	0.021711007137794475	0.009733384034370919	0.03947322680946966	0.00652395526623496	0.031980409053946425	0.026465765914900467	0.004881291951311273	0.021077350730518925	0.00962370263384666	0.03639935099255364	0.027160650380238877	0.03434298311508725	0.015424189972224198	0.011783029922833652	0.015594054474008223	0.010943003544160479	0.008137817896456467	0.009256691087076333	0.009172668727757549	0.0011435769514666996	0.005706380897461443	0.016306753591968554	0.01662794933246341	0.009420721134210316	0.016587394220800276	0.029792959769542528	0.014657368919611537	0.04124390383920686	0.028122198819407692	0.018093180134973925	0.009709724050482222	0.03430575630418146	0.029748395033039658
RNF24	0.0019569379285037836	0.0015098826270871614	0.003114674902931629	0.005714497096942477	0.02292424065767515	0.033261374482438974	0.021766620692281802	0.014135198293281302	0.015491865796863884	0.0028873969572085108	0.01609714860491359	0.0361025095271194	0.04671969143296033	0.003442423561913314	0.011425483810859238	0.012402118809615944	0.0009511258821414367	0.010557742725984118	0.01218823843531789	0.002794333160779094	0.020328138602197975	0.004590588818120313	0.01147885103139595	0.015307256914694818	0.040951220193522084	0.029478278297782823	0.017668546119686677	0.03052077767412143	0.0023665566903110016	0.03407452210808505	0.04350122183061462	0.02526202203333662	0.014016895630199767	0.03217399732718874	6.299590113690609e-05	0.012104876023145297
PAM	0.005569164297688356	0.0013091249154699386	0.04174523192801864	0.002740148458201207	0.011558108343670277	0.01182588633534327	0.00342684376242177	0.0011102218507432484	0.008626473547652209	0.019321563154849185	0.017441034127083914	0.011533029564043026	0.027069445299345834	0.062082456053122	0.048112720377500265	0.014921113141808932	1.1268623717156408e-05	0.009906327783775589	0.01300158978851669	0.014793607218436587	0.004350389518846492	0.03347301021660496	0.010479480120704533	0.020771256774335004	0.03159229657125511	0.015232016845816956	0.024937174145961426	0.019808838073891725	0.007660347569738511	0.005187838686269839	0.00943587174038104	0.026829833785881704	0.00514620927776736	0.012393096055150982	0.039422560514965885	0.023962766983332818
ANKRD20A5P	0.01252962448521296	0.053514634877932676	0.05624840907377535	0.023299833039783214	0.010085514959256655	0.016325574265570218	0.009331080110316624	0.03147643679196147	0.009369314354082475	0.024609773216308334	0.044651337582782454	0.018311378518073025	0.015704258956133987	0.01085388201347205	0.013149893561986802	0.023605509837297572	0.015183717045535115	0.001508982353566712	0.02252605585461319	0.02506581998058876	0.0015389529773107836	0.0018720531910935514	0.018277067642858972	0.030169791512339703	0.008311440211833766	0.03978353645418175	0.010479047170030434	0.02277664306301645	0.015533585067622868	0.003031589696736355	0.00687277558703783	0.007229901098926769	0.0014341646586366681	0.014358789652094398	0.019067211668047254	0.029288057339488666
TAF7	0.002249449778218163	0.020204463266107836	0.034509815421739046	0.025945823692129298	0.05387625575096932	0.004500606347685998	0.047097480888177154	0.004315634870769505	0.0035493471431397162	0.0008366734636890322	0.005773135893605259	0.02243659495543812	0.015162781922987438	0.008491900601035073	0.0097507544811815	0.03745349679155861	0.004698977114592769	0.012174324755283237	0.03748490696181597	0.007211541473891744	0.0006969202656516992	0.01037250214681597	0.012881225416711028	0.001845715726163349	0.03729407420468984	0.014889547663456069	0.00998405787695662	0.02665198942232504	0.0008436903759991572	0.020088022504076753	0.03676459464712568	0.0037834152567094424	0.011167756953036078	0.018397262128723273	0.008304168624638193	0.0077684965310732615
PXK	0.03017106562777421	0.01916221723963076	0.023526696135594913	0.026812651746598443	0.004712261572118767	0.0222064724884704	0.0015331044766430657	0.004050886953209331	0.03251387634579352	0.005260256148001387	0.0533615167339066	0.013368726996339775	0.02099062306609962	0.02699676597369376	0.013340046721463626	0.018405310590028288	0.003740420679385439	0.02953910526984478	0.03689921274082285	0.015168518460597604	0.01192825483979431	0.011019550281964465	0.009565837135839713	2.0189528247143002e-07	0.0009980184170183225	0.0035271996436748816	0.021431713875630753	0.007504441049495064	0.0019642165937107992	0.01318802685057329	0.05625123853841003	0.004698985377094901	0.009130724492352757	0.045482908823221466	0.007775409437414497	0.010161620311556655
GTF2H2	0.0006985055796065249	0.0068012315322049715	0.013540400275135743	0.012949408297271195	0.006556540720530263	0.04604119160877637	0.0012449620279494276	0.01572082028576343	0.007214553835069646	0.01283071091367038	0.030670661091313545	0.011320319189380168	0.0035156143144481834	0.012929114724952008	0.04251583088682319	0.0049839768465954	0.013230762536463858	0.0553154750377155	0.003926759987027156	0.005863634907558053	0.01652320649807994	0.06323685290551734	0.009494305202917913	0.03388011336929574	0.006053083645763001	0.0006627237102445103	0.036281108319175664	0.007410456955420064	0.017213219386562742	0.009680313587215671	0.01277825403049249	0.01368209084408946	0.017578204675268837	0.02524396741501965	0.04411867459071921	0.0083299318034767
