	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
GLT1D1	0.022820391656146702	0.012851261798848379	0.009777996140406892	0.01350894019287758	0.012862628788531606	0.012543596339319747	0.022187008977636674	0.013639248611362745	0.013150923911477702	0.017809134005241742	0.01648824355012267	0.026518372560987064	0.013506988795905396	0.011390234788001656	0.0136151449730253	0.01258192442123452	0.0208675944870669	0.01741265716369225	0.012950884697818563	0.010614579821004088	0.0124051881902236	0.016833028606844436	0.015442161839008144	0.019299292183990877	0.00822872574736526	0.0011921348014139385	0.015992841397205786	0.01718741543784279	0.01826379453852978	0.010587586531748986	0.016818607923296224	0.019762779891686438	0.02284532387255076	0.01737584453924352	0.011800396036646874	0.015021421763808435	0.005588668056709654
SMC1A	0.013403738217852805	0.0009468037614302403	0.010439500620499823	0.0027780509248230777	0.015065362262366705	0.027886671885626907	0.021703213858029258	0.015948378585121135	0.013178162639638728	0.008494644236216585	0.022650930616983204	0.015584105397673525	0.016907098918109608	0.02113049512041933	0.016614377248225475	0.013951181408808671	0.018877565906126714	0.011437303571199136	0.004880020906021666	0.030404187020626246	0.021035737244233722	0.012395098347999383	0.007628580735078975	0.028770715093889086	0.014451184158445138	0.0009209191075382459	0.0033465523527770216	0.023165808072063847	0.008248015420234288	0.016559473654450825	0.026871741995992276	0.019073081600240103	0.009186437779325055	0.01887327931287797	0.019359885338250525	0.015618831473770248	0.009498335474641911
AURKB	0.015752035576232712	0.03309844589934102	0.01861070954375915	0.01926718400542459	0.022931206761785113	0.013467013847628046	0.02422054124473026	0.01123649498973445	0.017901202506795538	0.010090273659577762	0.004462841550191015	0.029645387735660562	0.015402912155302017	0.012193991065893875	0.011787124421606794	0.019508966179459946	0.013831789030990829	0.006443406253687005	0.017464659539243227	0.019516186410323752	0.023972565616698433	0.010511832820289882	0.009781593312979335	0.01928459485900071	0.010827080934900283	0.002434801973384518	0.0013599107040931755	0.006785618233521843	0.012163305412015643	0.02277719193124631	0.012501451386222042	0.02843343715457868	0.0032233779728207857	0.010623888809754125	0.010636123400048514	0.021891769514817448	0.011399545906538775
ETFA	0.010463404004278363	0.023653019930586983	0.029932961629201334	0.017491457191985374	0.001708703651562677	0.0024309011346297245	0.004526680227930558	0.016456137686915128	0.01321488437544931	0.005708670286116705	0.008482625814838458	0.021610956654708233	0.02274886773235673	0.006313508924775455	0.024777115850258487	0.013516986141162523	0.014952550987391705	0.015895809828970802	0.01785987670068156	0.025405067699269434	0.021337723268648176	0.01466658096015779	0.013523240181246168	0.008986017044725167	0.023156993030227505	0.0002553241996234172	0.00045344066499528973	0.002041793319497154	0.021637013999846515	0.007298081572858795	0.022606969045326084	0.017221183954818583	0.01835504966768498	0.02179921464271017	0.008789184893018817	0.016484788023661084	0.017514532901548172
KCNE3	0.011561434814887715	0.02568372832384621	0.005893236612249129	0.020391160262539856	0.01754219759244535	0.012158191021256036	0.017666488803576245	0.006175613684497253	0.014280293318283713	0.00771797087218279	0.016017634390454925	0.017043924776211302	0.006443070947852418	0.00746322437883016	0.019974859534047356	0.007655362661993849	0.01461137636414482	0.021764898214121586	0.02613269910434051	0.014346015756863983	0.021805107912755726	0.01629846437649713	0.007983007403008932	0.01783558119984627	0.020324265506593775	0.0032426262537547153	0.010169126221865174	0.02621540063336457	0.006705129040392847	0.017249875558902138	0.012252454181112054	0.019877364631461097	0.011729896340154927	0.005586387804974161	0.029531710984309272	0.00828915588693746	0.016192302745152553
EIF3FP3	0.0031518723039023503	0.028750078931906634	0.01809651239562707	0.025313919172705538	0.01092452724328631	0.015268990922438485	0.01332950873339779	0.021342108547069166	0.018071752070114702	0.005550029138874577	0.022149222161747154	0.008838068997791394	0.017811649590670768	0.01263207182490135	0.018704793556069944	0.010714987526989928	0.022454624287491457	0.027811804321825395	0.014372688767682258	0.02665013598737039	0.028466769317661646	0.01746718787126401	0.0021336745458554315	0.003278563238566597	0.011948232376726702	0.0017322073570690546	0.017979616660291717	0.010763880338650233	0.014796720178624786	0.014098677625671586	0.009592498781997402	0.016422496569346436	0.019434446422579174	0.02794998042703972	0.0016708710335531195	0.00224377958859559	0.006036563672142795
UXS1	0.027607655552968662	0.00203625539987478	0.016643738448754986	0.031925088129110574	0.0188989328863	0.023188971603469617	0.0013150891752701287	0.00694082796138238	0.01976952797733481	0.012347048543853035	0.0027825439426384024	0.024875566337372056	0.018884589222240424	0.01661222701149484	0.0018116680282600616	0.0138911229638333	0.01577186686072029	0.015178253057108912	0.013193518718777827	0.008165205820113302	0.023991504404769	0.026498457350996648	0.02444100719153433	0.01245415243336111	0.007903109744144644	0.0010989029732079393	0.019188949218634073	0.012408038833512809	0.010879895902054309	0.02004540911718892	0.019547662852329395	0.003331743873469564	0.015526647570163987	0.01446596145722663	0.02018467728937271	0.02942669020448008	0.019988749230246943
SLC22A5	0.025638536726790003	0.023138437916399735	0.01091286077580876	0.015655143516184362	0.011763257136861412	0.014703910419813263	0.008250810044377338	0.011655805789472515	0.0023287851897802795	0.01117170903557732	0.015652686050704825	0.020390237751751847	0.008244549191962715	0.010611919170141421	0.018060981421091405	0.014002524074799742	0.01583540646423641	0.009186903681824806	0.0020578870092546977	0.0088918279282271	0.011158339687751465	0.018261335663223195	0.024070346294806817	0.012651113627620959	0.012836680902810992	0.0038715838082703192	0.002916551279767356	0.016896129595941528	0.01184128183881356	0.0019310020181627487	0.019723880488108612	0.024663961670272683	0.03400234741958703	0.014988860106666146	0.018452901359292992	0.013936523540172783	0.009632914642530651
TTC41P	0.02986258894715133	0.016053104166012095	0.013328887297430203	0.01944874336737272	0.021974097953149214	0.007684414420696073	0.011756480512659994	0.005898462731741107	0.01930949755806796	0.023230321405343392	0.0051681424987545955	0.01394955708579468	0.023412683051462588	0.023244564195819946	0.013043668587112528	0.012531884634531016	0.001962870383138482	0.018273478928532455	0.011558571995783548	0.01777826235439135	0.0230276676561889	0.014533498897103224	0.013013750608394546	0.002884585922956604	0.014105184814455964	0.0008256622718366994	0.030417313952215877	0.008847057942339918	0.009933110252131186	0.015324885433698653	0.012052838403260928	0.007854030664583483	0.0032557318634119105	0.01831855320338312	0.02379678129824608	0.006656327861758092	0.00019411676282120617
CHMP4BP1	0.021318916786042478	0.015542573004564655	0.017581312652775224	0.02316471560193783	0.01997202271762749	0.01843673243618756	0.001085648909390145	0.015068585527526991	0.009902593453140832	0.020776132557387056	0.018255223304821672	0.017413620763431604	0.013675714807351864	0.005610637025104394	0.016117229742918467	0.012970179286666807	0.012958487931150507	0.010084781357813684	0.009920158095367693	0.015642888894267296	0.01960196453699919	0.02488158068103477	0.015993673199211165	0.014179474730344976	0.003496546434530177	0.0006696728349693862	0.018064969260845238	0.015305818780483682	0.015793885202417604	0.004303071784362695	0.021878085622074685	0.009889619762553715	0.011108037701763655	0.004171374663962137	0.012102889408809415	0.03004685127671178	0.017371932178297095
