	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
ATF4	0.010785066163861025	0.0088190044026817	0.01860467138953373	0.01759601075680906	0.006745329110999525	0.013708624783214095	0.00692503185696062	0.008181458249162245	0.003677959503109283	0.011795327702898095	0.012974092790201446	0.031879047018213015	0.010253283018141502	0.00885001639687315	1.477424579451285e-06	0.03359511141529081	0.01436937822812699	0.005731177228955482	0.012369569014696257	0.01069501967572532	0.0165209921377472	0.0065954491179443814	0.0258115036673065	0.019938137864807987	0.0002393782397540731	0.013014602374066545	0.03188500383629791	0.015352672985886821	1.651743139835338e-07	0.013609185873508704	0.009449791635715006	0.018073201413762847	0.0018865246090218916	0.011281661595078133
GPR180	0.016117297524060124	0.003985844043403043	0.018805632739239273	0.013817897432974704	0.010349145819233662	0.027954980364628814	0.02023082688995181	0.015248928184697445	0.022824504727620362	0.014515764275110817	0.020399377866582552	0.016478014800814386	0.022727936558296885	0.01370303686188973	0.01866071792613154	0.02939584939514869	0.014753334541088067	0.022269600489647965	0.008322257141764875	0.01745804802561222	0.005903809990923556	0.018411797395995237	0.0096029639094902	0.024443967686148007	0.007529784714023803	0.016303886298628202	0.026230804654964735	0.02244651546412588	0.015307300294317702	0.0180474057297769	0.0118152326772017	0.01681986099661071	0.010311951295484269	0.01237349804189436
ABHD16A	0.02113904884350066	0.01887078045445977	0.026333143768602227	0.01451881024291944	0.005312749356170321	0.016088503403669515	0.020435397285993428	0.013830415486587703	0.024931511539961745	0.019592646163092763	0.02269526185543951	0.02340561349572783	0.0151178760188427	0.017300983160121103	0.026683295344706422	0.024133841982742932	0.008813108824034181	0.03132903537793832	0.010198250565058407	0.020585354194959025	0.012628848459622222	0.012456672356746993	0.015154275302131913	0.015413761574210398	0.004740390302950216	0.01584855636248093	0.02792503924267088	0.00973774774052902	0.01323150474174147	0.011156267172971407	0.015858310070674744	0.012807925356500523	0.011933008352406498	0.020259551864672792
RAB2A	0.017255808454107232	0.009460866835494073	0.015424753097849953	0.017082364652847414	0.008829556856721382	0.019126904758897462	0.016416515261625134	0.023420175199302937	0.011212677021517849	0.011750681383908577	0.02336839957843206	0.017725406278119287	0.015072693295067543	0.006439569083578281	0.021829432016911236	0.022158721872158702	0.01214758675408271	0.021379066504265402	0.014573626092946244	0.0218967929730361	0.010532522254513343	0.01972872804259346	0.0247123099890886	0.0135639883123913	0.0013406789925412314	0.020721988302487355	0.021516152703522987	0.02082358063088766	0.013298950359520252	0.015056742691613443	0.015320799690256815	0.012401016045166314	0.01635320220169607	0.015194762527379687
TAF10	0.012506373383502007	0.013979308426994184	0.017307489017750137	0.012824700893683424	0.009848916627091768	0.013370505645149989	0.018494290555817746	0.019139802282506464	0.025415898619664982	0.02531613805972532	0.025566566843251228	0.011168974173656128	0.01165198446506516	0.014442955080281974	0.01663995244650937	0.022002755378387744	0.016691082389147596	0.017124730852627713	0.01595774091817815	0.029876425851913368	0.014402287123869456	0.008251804601382756	0.00698951743624409	0.021553705634690182	6.212546159502943e-05	0.015834381419463132	0.02245043412308498	0.012459402854247653	0.012836072906931338	0.022066980090322236	0.019089658371220695	0.025005921978767467	0.019123692760754003	0.024871866353724088
ZNF350	0.02470770598160945	0.010108549579172859	0.016554617730118716	0.02265247927915701	0.025023124088863227	0.029720218807908347	0.008325505720995685	0.011859079649965742	0.034627831273842946	0.013648839689583608	0.007370423548848133	0.009431949862346214	0.00787566977875352	0.014571607892922018	0.014291405649564779	0.020725052607827962	0.020087207055315685	0.024047469292401952	0.015204504139386944	0.01543011197116012	0.016014710884682974	0.013242890112840851	0.01784780112186258	0.020723321504182993	0.008944387067046079	0.018745185256512885	0.0199596655635027	0.012594828858620021	0.00859603682517983	0.014117812590925535	0.004252579565475122	0.016582604575984497	0.01748295471979812	0.015368011187384999
MRPL24	0.01233407931262466	0.009298889778836701	0.014382342254399943	0.01604329088944556	0.014331598157814146	0.02052989087633622	0.011123998003005132	0.01401526947760908	0.01892268640848603	0.01013948508788022	0.023922808755319602	0.016408695581574862	0.017740036723583104	0.01442095910355454	0.018363007961635924	0.024927729444218266	0.011434477294611022	0.022511060937409944	0.021656542059743523	0.016318629904465094	0.010858409831203324	0.01465478231387103	0.017408487878316097	0.018187691004515952	0.000778227290232609	0.018358802216436775	0.029476299881931806	0.013313137294065438	0.005998352000331509	0.018871886384069312	0.006143195875488257	0.019659201871469436	0.018879582184197063	0.017482849398702822
B4GALT2	0.01173319623901866	0.017495746243278144	0.02872853213369692	0.014521173009926561	0.0093871041506957	0.014858598100788281	0.012096245627627442	0.005079378386712559	0.0075343079140469645	0.008890781103906153	0.024261014652545813	0.044781469512425044	0.0065287288745538245	0.015152467871255107	0.013825988478099415	0.03366563954543856	0.015317010201872676	0.01417176816327517	0.0057829434144769975	0.012531248147048653	0.020552586527153225	0.01034977662196765	0.023121868691597647	0.02141110842689357	0.011820134524811208	0.00764456379042242	0.036783198877668274	0.020039357797425893	2.0577787519296238e-05	0.012930444425622098	0.01094471942138126	0.022873342293246276	0.010882151945260453	0.011546708280662116
INF2	0.026990186765642365	0.016393994135516645	0.015503705214645166	0.019290618605019655	0.009666738816097406	0.022998936540338376	0.016637226280975845	0.022736102877432062	0.02416343124063706	0.0227597852834965	0.015000064801521273	0.020805793076268092	0.015992723926109592	0.015429067200015321	0.020925072063246997	0.016412051400714046	0.02035768728447972	0.016681277291734315	0.03391144285882015	0.02886530546100717	0.015809318143081008	0.02001007725423954	0.02255706818193344	0.013988720242898734	0.010393642205724177	0.018471044155145513	0.012838061266342106	0.01916984021562193	0.015648302696844436	0.025459751541430455	0.018536452525729462	0.027490756714743242	0.022919199550457733	0.017668842204048553
MT1F	0.023224719196510667	0.012695746579323068	0.017712176041586484	0.012074270007182662	0.015487440545149065	0.026773621736280166	0.012706143580400509	0.012315111856185274	0.024700119504517275	0.014516500143076042	0.015722279338759818	0.0118623448748831	0.012882202691573823	0.014208970470263066	0.008525818636739263	0.02478827704786261	0.02279444675165679	0.01339013758925997	0.00546356462185725	0.022395844375621757	0.017397889523838122	0.014659832302700739	0.02126959934881786	0.021368164528801754	0.0019609620715517312	0.023477223123402616	0.01176066132461299	0.014733440708978605	0.01377798567160129	0.02116090634292605	0.011601144549311802	0.02569490359224929	0.01904761627334325	0.01705547140178868
HMGN1	0.017643636725117352	0.017667412196049698	0.02427986901886659	0.018914783848464015	0.012511787254539023	0.019787393568964223	0.011432169446532511	0.02154312477172162	0.02382596466017033	0.01579472835180613	0.01033401877060047	0.0119417545807912	0.011435507989997418	0.01158420783106347	0.016182542377558708	0.020890290882888723	0.01211843647500695	0.024661216266341855	0.0143542922110876	0.01763141628113	0.0133357116357911	0.02093746161104153	0.01206938428961901	0.02049399561157673	0.0015980426449381285	0.02544548145095831	0.021648352469655317	0.01977966864407904	0.016155375580784136	0.015337767847742568	0.013567690297468378	0.013604404414326522	0.01842886310914081	0.02383075180769454
MOB4	0.01566675582418655	0.017513634802191848	0.011332615285309235	0.02780293909984276	0.007296814141252477	0.022793927431143283	0.013820347492072557	0.015742619594734716	0.012516217661844279	0.0176537718181015	0.027381320721923886	0.014614376238180562	0.012151840585069351	0.020712632396921053	0.017531774667122135	0.023487788326656767	0.009021546090798365	0.017755231913098753	0.01946939884538863	0.016031685787633306	0.01966671696663182	0.014902108356141933	0.01357013717872074	0.016354702315856163	0.0006270636515296423	0.0257663461351024	0.017520967576770612	0.015462750142035126	0.004290202151069905	0.01377326425991847	0.01775027374850129	0.021098651325674168	0.021098407237276157	0.02945835855231295
APTX	0.020305473408865553	0.01368105041630699	0.020639561486254177	0.00790498835460414	0.009557283998327625	0.016007250338147604	0.017288508077912924	0.013171130974231398	0.014958698073557267	0.01724575277828833	0.01965952778701664	0.018508705533419607	0.011286435291656018	0.012988260678992704	0.016574628186133707	0.021147076251318044	0.018824861937477226	0.02082261839546752	0.02369334631503611	0.022231108968259645	0.01960366282528377	0.017139794910790478	0.031649775769100746	0.015961162935327445	0.0179590485903769	0.02642271811831354	0.02968633637865589	0.020352843672263664	0.010267584790177019	0.017347151133775655	0.01551395304492124	0.009019085645468557	0.021773015715289504	0.032307407483433435
RNF166	0.023368131245197533	0.01636720509571021	0.019202701540761997	0.012745867547382958	0.016450381285374273	0.02202824338181356	0.011624424744172438	0.014036922440229591	0.02666301960694402	0.020645774801827017	0.004177265537603241	0.017924144328537107	0.019266830716800395	0.013808311139615372	0.0182466915554816	0.014802647344526777	0.013839430125690545	0.022561907702426803	0.02100614205226297	0.008165767221244426	0.013092525744972907	0.012643288007769354	0.011218712099523964	0.018971784287868852	0.0032177478214872714	0.028248432386287946	0.03011302546713096	0.019280460286381335	0.015414141272857033	0.012648091594362016	0.012055835754306774	0.017693990820216898	0.020645336609280193	0.016805631068705883
JRK	0.026969753907917313	0.010966035947823536	0.02464916450105253	0.019103241743158365	0.012760422322186219	0.021163987659370543	0.017615954640072727	0.018098983637211092	0.016568729871055864	0.01831142273815154	0.025550384459250113	0.020987395112467125	0.028907034836068095	0.017550237196955008	0.01936535872495001	0.014959792422237652	0.008308186854280891	0.02558728464751322	0.02870795050027735	0.013098760914545168	0.015738380434517377	0.00659490168571546	0.015262667854932506	0.020474661882708117	0.0033913970532732938	0.015280061520146106	0.026784499736008622	0.012265677010123729	0.011569595854592446	0.012869292629225343	0.016051550515713817	0.02154981924951284	0.02646729865988473	0.01745002631144093
SSR2	0.016490872055330966	0.02071863693059839	0.016043595266448923	0.01919352226019047	0.013988473677337094	0.017783729077105827	0.02362191150068033	0.015647316966769777	0.009544817446634352	0.008943573949403148	0.012123835921391395	0.018199724468886905	0.014680388455677495	0.017482393273064847	0.01647163301459505	0.023846662380087025	0.01550243092458243	0.020144350337354903	0.015461269773048554	0.016672400391180366	0.022357431190284358	0.014061272404443553	0.02139947391821055	0.025669368867653634	0.002477534480521555	0.020025249250367555	0.016353464178247925	0.023505780080321684	0.02194001049472131	0.024809812626663947	0.0184922020459969	0.014828717188168987	0.023429440165387744	0.021855842438500566
B3GNT4	0.010280119064685487	0.017212747867860097	0.023220200928539273	0.01629600397973233	0.002805842189154028	0.013428938637873526	0.01753356725260043	0.00724693048118564	0.022635109511972732	0.022349917992306224	0.010068968311532273	0.02352736447522536	0.013470878679518069	0.010322267104695792	0.01785161862709007	0.020576612899323655	0.017814798165642954	0.02434849298710381	0.013210579732465614	0.01906725674239771	0.016840185080337397	0.02762219119946552	0.018435167627149723	0.013284673376901743	0.001152487585712068	0.021904931006504102	0.023053548079321712	0.010050616325091294	0.015874732468627105	0.017104590724351117	0.023696365106282907	0.006941596287342156	0.016320709195943462	0.02084325609137579
ENPP5	0.02425390586451297	0.018411759244090872	0.01400331612438134	0.020144574140033476	0.02030768322875732	0.0183539558469116	0.027049966681311703	0.012351429453992393	0.02438006769927067	0.005452043194059844	0.014657890735597989	0.02256221070318738	0.011549709656166066	0.012029868913303616	0.017187771050553538	0.029824617652773864	0.01621035456738148	0.023234548648530452	0.014722407592605215	0.01309652090971391	0.01600520391838987	0.023952964037982454	0.018799467316072814	0.013101385301988294	0.01616581882276445	0.02551030071099346	0.024451241798939077	0.020280724598386226	0.014741752423227165	0.014639366983298683	0.021607379830183283	0.005767035469834663	0.02647859107687313	0.023605495616439643
SMOC2	0.020793315829657873	0.01148692371619441	0.019193246953744744	0.014859610974661654	0.0092738947004804	0.02193907573359375	0.017795482945760867	0.007027356209969214	0.025951801339355447	0.015549578097437384	0.016161899234353624	0.019109994207904248	0.014538838510599035	0.014367376833437424	0.01484613273217542	0.013359641659404916	0.017594394232256668	0.021246845686666	0.012422899964733005	0.019227687525356696	0.021376733183861112	0.017011404678557697	0.02729758560218221	0.01560249700552325	0.0010695213374920254	0.023176629812401813	0.016897272439070115	0.02250358031254059	0.017202570330827085	0.017307406274201877	0.02605849699213558	0.015011479271672564	0.021512152714321914	0.018909708639409405
ZNF232	0.02430522432689243	0.010725237626679531	0.010640486917937276	0.013963400188982242	0.009072416720218857	0.027911214599881048	0.014061263307855069	0.008800655130404933	0.025687439399091922	0.020322835283193907	0.01578909101609811	0.017983067743778176	0.010526985378806716	0.011132615744172486	0.020484733083410943	0.02851908576752739	0.013425278086790865	0.019662619773409665	0.010068722782974477	0.01744431833314786	0.011206249438636415	0.016492263317263983	0.026168682541495146	0.025868748484652697	0.009669781422335369	0.015767375533035435	0.02065439548012162	0.01133622937773598	0.0038782339996236382	0.016090309642487675	0.012806992541452263	0.01730313710191036	0.01913470896881925	0.016995584625107096
NGB	0.01957574581753162	0.011487309485484322	0.021174718862203554	0.016032392747052465	0.018404226179599237	0.024854323330661014	0.0158412385747728	0.02253837222237625	0.027085302804566704	0.00686524080159457	0.02034028322582225	0.023239234935278748	0.014070055141474943	0.019275233109620673	0.005432485339450355	0.019113697607650092	0.0217307409566874	0.019515016571321354	0.016593042138070436	0.025564422478394827	0.016993550956229356	0.02177273812965354	0.022155480552184963	0.01604721372250163	0.016243511815744117	0.017086096856488302	0.0170716038849924	0.016887538461746777	0.009537364481999062	0.022135659527589033	0.01754162349838359	0.020988397607070622	0.02025914135108792	0.023426991602871858
ADCY7	0.013621673510853725	0.010143970341326197	0.025585634947434273	0.02831497537740458	0.007798010497894056	0.027911552031704045	0.008858740027211993	0.016529476420085336	0.026691135425025346	0.01342581687076187	0.025343276506202977	0.02989527205939986	0.014350876770113744	0.01791034322169232	0.023610264184805173	0.01658602365270293	0.01441204254031585	0.016821012125585535	0.022652934796212436	0.010494909569804986	0.02279455927563272	0.018472564009520506	0.029754554251047328	0.02355453987305082	0.015785179119120064	0.019015677098950284	0.02583954597935147	0.019033233616378993	0.013883260485680698	0.022477336146760982	0.017451622742592942	0.010380199252018258	0.009731028623152133	0.02399327199344854
ZCWPW1	0.02419961042441554	0.017308227527086266	0.017732280228555938	0.016520151596092773	0.016821736137023424	0.020060536544010927	0.021776930285956723	0.00919654853206117	0.02301389167442955	0.01231429286187114	0.016147974989652425	0.012452284497060402	0.017605552006785496	0.019544085642066878	0.017746320273404274	0.024962336367637058	0.019584930456932645	0.024553537510095647	0.024594434011560216	0.019282777500432068	0.018603538825598443	0.015947457302693615	0.0224692789091232	0.01182442440020739	0.0048223984553887244	0.023875670895269128	0.0172480585166149	0.019675185185270325	0.019627756560094075	0.015453949949400398	0.017928688529857382	0.014462161843244172	0.01814682931136311	0.023503850941851968
MMP9	0.008053207475743857	0.011861857194630183	0.02576326147606015	0.025556334006554413	0.008088710908347117	0.016214395303520413	0.01694485891071773	0.017512593413651092	0.017203051778419312	0.002930737329239361	0.012139479617049328	0.044615020170675056	0.00476988301827908	0.007862283070990817	2.7518229316334184e-06	0.03265071657649793	0.0066910308075219934	0.017867919149929447	0.0063747028089420855	0.00822984431939083	0.01220250432757836	0.01137019104334416	0.01796487529983561	0.024858731982159748	0.006217364433694594	0.008997371684502535	0.024746004983349987	0.023166514948621465	0.004480242357619197	0.017904963597718305	0.009964604209392876	0.0226059822215164	0.0013441228658997398	0.00706005353470298
DBF4B	0.01634742679664945	0.012481197596049591	0.016693708693195353	0.01741308625417853	0.013406254492200917	0.02608601052156662	0.010835430568750063	0.018968778957713175	0.020087192411264953	0.014473883779714956	0.012535036384700564	0.014806989934564382	0.015203923337179235	0.009049476645754007	0.013103652692447641	0.023307085520313915	0.008942062595886912	0.01987246498467499	0.01825291614879203	0.015024620712689625	0.015103807391334198	0.025173249189651737	0.021114140519432393	0.009990953971537394	0.0008417254959295765	0.015490986212964944	0.02007281425440951	0.015596016214112034	0.006343996447255899	0.007351612441499332	0.006149955977187268	0.021247879474386114	0.012869835655874542	0.020289260010194123
WSB1	0.029372098347051713	0.008074610291462368	0.02914996119172971	0.015579595673119347	0.00564932714788533	0.023041111038075997	0.009795075027170082	0.01373946579042598	0.021265597314988834	0.016241221612358085	0.010666628186754208	0.05103994727894982	0.0003120614109734799	0.011608507299833428	0.006098201385205849	0.02514034309866739	0.017089031251940667	0.010259866784358147	0.0018513291859343257	5.656758285225985e-05	0.030649166715665126	0.001554574905524239	0.024036489073803124	0.02741157114063672	0.003886794614388217	0.018399302752848058	0.0259904355337776	0.020758268248639796	0.01041299820491878	0.013444484656355194	0.014058932283672814	0.017250312724648414	0.006693713717165256	0.003600360269210182
