	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78
0	1.5472077427022073	-102.56880476192472	28.47674145378853	20.512376254534633	76.35325189431528	-40.3748247517503	-44.82314794406472	34.17218096912841	17.674654981547405	-72.26792013145213	43.020279932637905	42.48116254411512	79.11706515590761	-23.763901898846083	-4.480951537340971	49.925637758815796	-48.28594540058503	-77.43696303688203	56.97920619887902	34.676112841947536	111.19627649822813	-120.20876530640611	31.636625885626295	82.52460562735945	76.47339647887003	-68.49032210204963	-56.710744276024386	-76.27611611291262	67.0520080010063	-60.23632452859041	-4.20020064707691	-63.10499732246963	-26.23152063463283	-12.683039397834285	-87.65244671804079	33.19278372167348	34.47009888571837	-47.05665652664568	129.83526573011514	82.49216906255029	-91.81111526571402	22.09804237533394	-42.20839330695124	-114.3544493132164	56.72812129953233	-22.170959109723857	68.32865290897803	40.8731761929908	32.68006575468256	-67.38270043796396	45.338510866727304	-38.063373861835565	-13.861964136084497	-1.5863988372212692	72.82418404540867	-2.611075185151014	-78.98657406138665	27.910736661789898	-46.49569091457105	54.7416339690455	44.354418230150294	-71.90686899061267	52.83552561774459	-75.89237261948311	73.51214292125503	-120.74715795867245	-4.22552642507644	-140.06812760268576	136.7958819801878	-6.9655594146469335	68.11913281682274	80.59598059775449	-109.29990861021636	-121.11044994768699	34.16647623701206	30.384926436674988	21.74670896993578	73.81362740802633	-39.79561254584569
1	-102.56880476192474	-186.04039241943312	64.88297346135543	-11.279804437745371	151.09928465635957	-84.37424402909365	-65.58472538197817	89.42175774911115	38.26543505349215	-122.31426359942621	102.33807830429039	79.76601572630769	178.50287983851825	-36.57995924662726	-21.952538127710383	105.69564842275454	-81.38326112197066	-135.13630037699573	94.32345440963743	47.136345633200044	200.7264152970041	-235.4672980403857	61.04105315398975	165.2856579373377	119.35743748702093	-123.29293477958538	-120.92692221820192	-122.21071286079088	128.57071951543875	-73.89422693561329	-32.792581141658374	-125.75593432529311	-35.22614474617227	-17.825876539503476	-167.44918154842335	63.40721944787517	62.33515515646143	-66.80545009449469	268.6983079845816	156.64313180546236	-172.84050447808517	45.05593961100566	-75.27115805381824	-200.53876556532032	76.25295625537356	-40.50185115207723	115.64997805953357	40.88396037844364	33.02229773532184	-127.77951859368338	81.41159992165831	-48.033033308353794	-48.5247671342955	-9.726576951337961	150.41571763972502	-38.53186651361278	-130.0777152049237	74.8544725880402	-102.00994756264922	122.7536629888259	100.42603369193121	-128.59634976179115	11.788259796622752	-94.08621111124341	120.5864640982815	-112.5136695789624	-29.955095855939454	-219.19104346754557	191.08189372353786	5.59564207581109	44.205059177523694	163.30063669419215	-96.23779681923612	-150.63926267508828	32.597906872148585	0.5063073290195238	35.64799979087269	190.4447203544477	-92.27737140777
2	28.476741453788424	64.88297346135518	-16.877814586073832	-4.2829018461181265	-54.48175808228429	24.64562750603832	24.841848354118042	-30.406914808818186	-14.808969198490333	39.680001006999824	-34.42643590040991	-28.383531164490446	-63.67471842678135	19.557960520939908	12.364403238091123	-38.707326446331955	25.90491796452513	43.98785728523079	-47.3534280871292	-10.62618002163438	-65.06317465579599	78.93154116452126	-19.52210122876294	-50.261194188206595	-33.21052234403246	36.457556780501584	48.713421922551376	39.32847611849898	-47.7439084049912	24.70461683201088	11.950710536766497	39.40572325668664	6.3809686690243534	7.954446610138806	52.189681434208495	-20.759904150815053	-14.68478084265888	24.775744693725738	-93.81007014882158	-51.140765369041624	54.39670201811503	-19.8489748212907	27.735590164782884	63.43569705433173	-28.396575330382873	17.466420560652306	-30.222721639562828	-11.700565039067914	-3.8068944878654483	45.22050391730393	-31.62259791258907	26.914903319676913	15.932507305362007	-11.68621504452244	-49.08944464919889	12.472218667577676	47.85827840878514	-17.532839081518702	22.79360250405372	-26.530896167961316	-33.30939500435478	27.574294056491162	1.0497984675739709	20.06142193045787	-36.755179252116825	31.81607503340696	1.9875996421761561	68.27902828853406	-38.60044818578704	-1.1887312523962834	6.145338655015568	-61.27168002019495	24.63896296173069	39.93961077871605	-13.734599171449842	8.954035454984277	12.14876740488667	-89.7957142365167	28.588072051196143
3	20.51237625453455	-11.279804437745657	-4.282901846118231	-257.8546722921273	8.543383714139006	-0.005166432011176864	23.381724804441102	130.714065925889	-42.89661061922594	-40.94391886794415	-23.738153619668985	-9.989708567832697	57.14930997946371	65.5107354948512	-29.142618448522313	-15.843457741542922	29.950305729293945	11.607901726300605	-15.063759195101964	43.387301110452455	-7.935527512228581	-11.160579960984316	25.685867301087676	109.97475328782184	9.617852537767956	-41.542152045132255	61.39989248940043	-58.1403351189235	-40.19452910345429	10.236064992917473	-54.585957171531895	-10.821565076890339	-37.48864221264596	81.34202602521762	-38.242336155662834	-25.009769820770536	106.03217964731594	-72.16795325272652	38.59900389907426	22.80808363815541	-117.17754406038114	-84.44992384534002	-38.913323135544886	-19.601978321820027	24.015770537402847	136.3061611081906	-25.93398734120939	34.35544690558936	20.829500594509017	49.729807133272324	-9.11495337338629	33.76928371323229	-5.619975798326819	-44.12606311214616	-12.556037713830685	9.39557548140462	-10.514720737170643	-4.005022689552249	28.53934106995442	27.514245889114505	-32.65885346841734	-94.74296548237062	-30.110263771030258	-25.78308951789956	56.49704960772973	-42.04851587630332	-96.20066829757323	164.30310492546266	-117.88643763402688	145.15092084013628	-64.95234928032743	21.001365428697774	218.52563507390107	166.9598723598847	-20.474807736364284	-191.55187175921554	-85.26088243236218	41.4748825914559	62.603528374547835
4	76.3532518943155	151.09928465635969	-54.48175808228448	8.54338371413897	-111.49391811527872	102.98845021658269	-31.29378340847425	29.23501280244509	-11.165468790451255	97.58714836790587	-82.04599603156508	-77.24567538604695	-132.2706227081979	32.31904013918875	16.105592608406514	-92.68871786916093	58.51704889597242	116.10250268632431	-81.6355483728179	-52.33243106906773	-167.50870502850455	174.73583141122776	-22.636471327551934	-150.1624949158798	-106.12719694475564	102.10306468373012	98.00239672806379	102.13643373002257	-88.05262382144224	75.79727698755367	21.77304594365359	116.85296227310532	32.04200205341195	14.005479792467472	158.05123388505356	-53.72253088184802	-88.50204164096341	45.17229900110486	-283.2316835828081	-98.2269950825142	148.83361340777614	-35.76343590291049	53.63548145957947	178.66710544188084	-72.26836060922913	19.114617840392995	-100.36743601081058	-16.405981662373467	-29.172787535688936	100.64824741247112	-64.58893631116881	39.40198076391922	12.142711740787375	19.004477070263466	-105.81879703316369	28.5305701255661	98.04317363417931	-63.68209566106507	106.87815136265256	-130.7654902428628	-95.69217936547074	102.08067693822551	-16.786761815616128	99.51143288263684	-61.043498197046006	86.30182877850577	30.229420034274547	159.34999111414638	-157.81101627786057	5.111104874998484	-24.994406399441488	-121.27916532662125	52.37136523786182	139.40487201986952	-25.680432108973484	-10.217210184460107	-51.642788165099596	-124.2450504329974	66.5420514226953
5	-40.37482475175047	-84.37424402909376	24.645627506038426	-0.005166432011003481	102.98845021658279	-98.51155474635222	123.53569273003326	-124.65674673310521	-21.057974963724703	-67.91816818359715	54.420832036139544	63.19082865448615	87.77084926832	-34.63169718269726	6.406980142431033	36.84842812107802	-47.67177289258508	-81.66600570038327	74.44308787451571	31.137772834104464	104.49441970551541	-73.15470204620054	-24.263732611425816	81.02324754452508	73.5705364958464	-80.37233781068336	-53.253710016496356	-76.37456201196713	44.674750129206814	-47.60233008787946	-14.853212468522214	-82.36817805791642	-11.429484512334561	-21.760215574419327	-101.61278405919766	49.758780034089895	73.80856589126296	1.66781872875731	245.7964433440743	16.235628831881503	-104.38669644875915	26.148058677610962	-29.433302128037703	-125.44367885186855	53.492555960875706	-9.242574314966314	72.07006031330138	7.805338915081292	3.8721627825537825	-67.37776590845094	24.643679682361473	-8.861887300353448	34.377235189183295	-31.11643868172509	74.51784169248388	-24.010477669448985	-35.269740542525206	29.362590760142655	-73.43169560077187	99.24506278660874	68.63586409335193	-77.96520757363504	25.656802276958754	-117.00586077809201	46.676617463493656	-33.81921589362805	-66.98473133935572	-101.39935783324437	130.27885084445302	-37.38774183245168	-23.55686265448464	97.24855040197912	-13.834608181100771	-106.7381197428058	26.036184783639804	17.656766659378786	-0.5978269127323945	133.82323620735778	-27.237791309458494
6	-44.82314794406395	-65.58472538197722	24.84184835411779	23.381724804440896	-31.293783408475182	123.53569273003392	-310.3833718402915	374.84862140437997	78.31045946968999	-19.958995787732093	31.974163837943642	-38.75549879794323	50.157592778580685	6.555749115564134	-55.04552070556843	46.00223164608628	7.568768490141729	-12.366859067982485	-35.91842070858271	-32.428185453081866	7.210281874156167	-133.24707501657664	141.05748798950015	21.127377592403253	-7.217523492885409	29.33258134975187	-4.93319089535694	10.034527559588618	87.33017684548246	-0.2662879995529665	-51.05654299817824	31.36849448185609	-10.03104994146868	-28.341249292423683	26.962822620061196	-12.876094657683092	-80.11717269425615	-81.56743739661916	-145.43489250699744	147.84069653648612	-5.430134341445261	48.50124165607612	-50.42635149040093	14.054085661426203	-1.075811276757907	-65.40421688674499	-29.7222741323978	24.084018168377888	18.759205069360117	-14.866322870563536	56.431118426198566	-48.45399183987582	-108.52214664142991	63.82132063310549	51.67905895229424	-5.28469750319277	-57.85834354841897	-4.164720795266371	60.47252516969215	-73.23624135121074	-22.757252214403735	10.68605669273209	-82.12067677562615	127.16035478061843	71.65579725509104	-18.73401042869167	75.63076224994956	-41.95785001596415	-66.48540592052134	-7.187357872243349	6.8423122466503425	37.22574402639579	-27.88632079174515	60.107788918176674	11.048370300575947	-69.4837950794743	-7.745581436372013	140.91415788910064	-72.1029572185707
7	34.17218096912838	89.421757749111	-30.40691480881839	130.71406592588872	29.235012802445464	-124.6567467331052	374.8486214043803	-498.3848697140867	-79.78696198062728	61.429851948765986	-23.96520492891481	55.48967364268908	-64.11643259074404	-64.0440233008303	28.45043844932455	-27.55093734942699	-4.69692005558122	21.555024883848507	71.82162318713254	-34.67511155398339	-46.69380545686793	159.1494263084308	-177.8349366966482	-116.87338646747557	-49.02889163491964	22.809937328716707	-22.922413309940065	48.984721547133404	-64.78502602136695	31.254775091335556	23.131508849463316	-5.825483973801472	74.99255335240939	-55.093009132052956	-1.942147654031039	46.48761195755805	36.25619373304196	133.18743608688368	194.72933540759982	-200.43077095061116	125.51228856102055	35.312203005024344	88.63661203274478	14.014323075532452	-7.149195930394223	-27.85646550405177	4.270893897235302	-119.57906254293452	-96.34617226405206	6.152330886739274	-78.59469108150283	33.88176611839352	131.34038634965694	-41.404985582860064	-66.3003558564529	-0.6118285969887155	121.75594397862325	-21.669073116882892	-51.1154258694248	55.925528093750664	35.665491386323076	105.04440141889965	-1.4093157920003607	-76.0386796084374	-138.0281939257859	157.1451979878437	-55.152376471005766	37.84544643686525	-6.864463825819693	-65.91827397605876	-105.9856722088014	-78.60243461252925	76.36335199363964	31.4917635522512	-35.98768142945394	48.28950472337354	-3.1144799606142564	35.24081286227436	15.615487217110717
8	17.67465498154654	38.26543505349107	-14.808969198489935	-42.89661061922561	-11.165468790450317	-21.05797496372541	78.31045946968987	-79.78696198062664	-37.50772029658215	6.602844530446299	-26.956782052199664	-11.855938711142057	-33.64335790981172	29.647982329049544	19.136692600829665	-42.47521841217027	6.4532831295988515	22.77809588948339	-2.5797945696642715	39.015275672799355	-13.192573015553647	53.84073724869414	-34.71862495722181	16.708704838531897	6.615334230303904	-6.905781930816937	44.62054254999336	-20.384431788808964	-72.15468497814359	-11.338729033577449	45.25294482531207	6.548984636134434	-24.937534969859065	43.13027891369048	-5.432571887014747	-26.11973227245325	61.58767263274117	2.1589947405625636	-0.55959884343634	-50.176043515015216	-16.793220991177623	-55.372650791911084	10.492259091244225	12.938104977507924	-7.264034508447646	63.33117523522718	12.294140624220077	35.655116240762865	20.57653903482614	25.130126470503747	-6.101955880140046	-12.672247206361892	19.67291530719208	-18.61434951933833	-32.846224324121685	14.457375915340558	-13.469155518437912	5.39093541090832	-10.232285771024229	-17.768286064700458	1.660727197732088	-19.127250450537435	76.21670770580343	-32.51717273389385	-14.675373903347442	-56.08209781094533	-6.756880918735879	34.35158950372419	54.05982923110909	23.78436277626133	72.67353017812721	-19.35552010459911	-75.03196947083214	-56.53608979088036	-5.10380503963992	57.78046709777914	2.813097700937945	-177.48431316348425	65.02348577852918
9	-72.26792013145247	-122.3142635994266	39.680001007000165	-40.94391886794406	97.58714836790617	-67.91816818359732	-19.958995787732807	61.42985194876636	6.602844530447084	-71.50686739989142	66.1884831288239	54.0718039775081	111.20948747738315	1.7787070387902322	-21.544782611620736	58.1638769175151	-43.89009473005639	-86.78654882304112	51.29991422694537	57.86174162413517	132.92674849488196	-137.41243889973666	32.53221761338875	136.36059184715953	88.5134247404574	-93.32862344233064	-51.119496358128984	-106.41067259136643	62.69113518035222	-64.1575856526625	-5.534644783923604	-82.88724695039055	-40.888010460059434	6.489983912458797	-126.75186120662283	27.786554112572343	76.46383900615565	-59.74398258512728	179.80596136135065	96.3692079296532	-161.6000064847997	4.482153013029111	-56.45136391054385	-136.44609876748495	56.23427919980911	8.064111646693105	75.18999852720363	52.43093682097218	37.413597720329165	-65.93608470996062	71.26133887163267	-41.77473813567031	-31.191365279511267	-16.1871005311699	91.2746569767999	-24.23781805716047	-99.55673240807496	58.443815588585174	-79.2879107236892	84.57315156379946	71.82947276641899	-105.86266128137791	35.46719628167651	-81.06906076164366	73.98615910039655	-97.25892197796203	-23.91908137307774	-139.13268064275613	145.12772951280618	29.467950975122687	41.72657812669002	118.67899885741747	-77.67517955800739	-126.51830142135462	21.83783636397575	12.444644508723034	34.82557417824206	62.188221061732165	-38.305582800284164
