	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
TMEM126B	0.02378749139236173	0.014345643988911097	0.002092565659597202	0.011245845568600097	0.0019806596070604146	0.0005995983875753938	0.01153622068466082	0.010215830238652043	0.029689623767128078	0.03079379879672844	0.01712351683399621	0.01297983773352615	0.008505405567049498	0.0286683872673841	0.025203518833560017	0.0017236372319224204	0.016012635882203148	0.022094812181143394	0.021883329453585846	0.01852517352332617	0.0343554526765225	0.015126341352617279	0.012841449972865562	0.017618628801483047	0.02675764423364359	0.029819676710607475	0.014349350725753655	0.021001443319673806	0.011087635154036359	0.016659032451358486	0.01582101674096986	0.023575645345671067	0.02335055110658502	0.014199958905133321	0.02071584393532668	0.03536149248214482
PHAX	0.0063001133350224035	0.017046064676140206	0.014904570263773377	0.015515572715159251	0.023564289119753005	0.014289852164276336	0.0048319719012452	0.015959779201408234	0.017443983478768774	0.01613962732486108	0.013208679643051594	0.01577514305798527	0.020739013210159224	0.011110698545219198	0.005170972822716676	0.011305526276907348	0.013372170949409673	0.00913303892295015	0.02340166798169437	0.025223273642123945	0.017874986285479687	0.007231627288279441	0.019602625392569878	0.014711534408249783	0.01640801415949496	0.016481016199798804	0.006709138607153698	0.026120903439598102	0.01270172594454998	0.0008846183869656293	0.016795145208299774	0.024934023505596228	0.03072470912649584	0.002943987313045774	0.013663607863131698	0.029565974194138023
PASK	0.007123706080727363	0.018052469111345743	0.031148782224787896	0.01714776571099276	0.016566832277034385	0.018958754152944266	0.015351502305753108	0.010389433159062487	0.006137089910645177	0.009816277037233338	0.0054654947805608456	0.015302949751781576	0.03119021624742247	0.010439379163800045	0.010278719613947631	0.024463248825115472	0.001050619337350483	0.00805833979928781	0.013638485792049912	0.005955677106349892	0.01636594894724924	0.0025187218162603126	0.013730202439868099	0.01047443000191062	0.008025161145801082	0.04210445661954293	0.01203479139240038	0.02004176016292398	0.015343828273237214	0.01261674696964003	0.015001366745447295	0.022984353143262196	0.01871202149008369	0.0009211710686554097	0.027132518748993268	0.01797935298356915
NARS2	0.006435848650966084	0.029871022815451766	0.024130560074572385	0.02644073958702397	0.0214082411469034	0.008999021682861314	0.02403079625554653	0.012935762312980931	0.027959963088273292	0.003726708585744073	0.013373355810343893	0.013766027608323928	0.016272766631654882	0.02342035467000438	0.027636642820203363	0.01935509649584267	0.02124484181563389	0.020787324862324992	0.010802897638304047	0.00196047023091273	0.013724838042249752	0.013163627912624562	0.014115222823770108	0.02006459529866673	0.015929333241264502	0.013846641188935544	0.019729382300242772	0.01660573160465424	0.013436980403794352	0.016148565296044536	0.010658968443508561	0.009882842117652271	0.01813050639314769	0.0013610503890816937	0.014984059728692364	0.032063027487606664
TMBIM4	0.01669261920847188	0.029800940988037407	0.014210631632754633	0.022892108775239447	0.012604843486825883	0.011222393702204403	0.00462493237646702	0.01718430780992046	0.02461883372598668	0.008227392921955356	0.006689394474659519	0.015424422886503763	0.011439044602715123	0.023436421109367396	0.019910337521828497	0.015026732396122332	0.020651563137849997	0.013830194588981281	0.010053169790572693	0.013374240724092084	0.019788038688783257	0.012214036726055212	0.02274222912844579	0.013962283135400927	0.03299465426211504	0.04091015371276204	0.022031827089214785	0.014464901652576518	0.006748202674628668	0.014674652215517297	0.02672696195587947	0.01755179710312653	0.011399905744266683	0.011032269186280494	0.024965038499797823	0.032440920185428976
DHX9	0.013670707727878048	0.023021281812979157	0.021228145774121916	0.014327457432033465	0.013182912100718805	0.015463334919083199	0.01968083118642673	0.021360932448703608	0.02607289481690815	0.01181986224985888	0.00331707459154464	0.007143053319351486	0.026805924342083988	0.021621694809566872	0.006240042896106384	0.022582780168086878	0.007839192127350923	0.005087845209095574	0.016018765651253923	0.024979524520496097	0.005482830692370566	0.008050967081877339	0.016504383852364402	0.02599080577627444	0.00963137243835587	0.015263137599487797	0.02234103664120364	0.009393168358041607	0.023392802011507244	0.015985623353532395	0.021089928752179868	0.02307476455332291	0.013816162684632946	0.005822251883678585	0.017744342965450133	0.003583587986029905
WDR72	0.012517152958046411	0.019671403845134702	0.010173632313195728	0.010016907851021956	0.00684812935940532	0.017138492906127827	0.004168101993974764	0.022196140333222352	0.03006089583364392	0.009091922360934611	0.016854442402487315	0.0077312622171758	0.014807499171274158	0.02930172956252449	0.010550919442969778	0.010993960303191691	0.026546076588360296	0.011616368567228799	0.006357834015587188	0.04467213844575969	0.0015687399989466587	0.0013664864960329342	0.022958284975389844	0.02909155029052251	0.02333671583891269	0.026477104737335493	0.0032013700724060836	0.0037940186127787432	0.015243287062322353	0.025893427238588243	0.0023354197271450968	0.007590509255722078	0.018668010218660692	0.016282824921940168	0.013526020434546345	0.036531293651085935
RILPL2	0.015833550562847402	0.018096989932054705	0.014658385514810803	0.0035594283904805484	0.011020862862361376	0.0031650316755123466	0.012214050581532439	0.02334437850752382	0.014776947616351389	0.019679911120018843	0.012544655689837678	0.015617735660260233	0.027453613147116314	0.015110912449145794	0.0020568967151426156	0.005216210692950153	0.011772790713057571	0.012616505151127375	0.021286662850314737	0.026224539722384282	0.02659559788405288	0.021072403914872622	0.026283768165551318	0.0039760699542446725	0.018122491989265088	0.019767213552032547	0.0055268233680765	0.004870565684611428	0.01866904766568296	0.01503564074746553	0.012209970238255718	0.032625432113459564	0.020067029244500663	0.004030881640879931	0.0161737866332763	0.006595383369888366
NCOA3	0.018244964830006517	0.006093631686057003	0.021046271213136052	0.018415377715647916	0.015584761807092697	0.03688160543184964	0.01100956996528655	0.02558704781142009	0.009901713117041591	0.015733894105562862	0.013807255769957887	0.029550395283436552	0.009877576632636031	0.004489513964580279	0.027923262101264147	0.006154896812012285	0.00766326787905172	0.023601319845330763	0.029739368991304936	0.039551112201094425	0.02449087511088486	0.02750738759142592	0.027939082251096144	0.020738317535945818	0.028294624942092818	0.002706108245823337	0.011271060855439346	0.007459654298597406	0.011879244228582227	0.012170307664017046	0.01694051892703217	0.014208967700248118	0.011757614053609797	0.01366835373448266	0.004980780010254266	0.012699093789362384
ATP7A	0.01770284708506054	0.019265421573075165	0.02555496310822037	0.01123879442107028	0.009207847603075086	0.019265082246738844	0.0023829257911901296	0.009880532081351675	0.006373838632522041	0.017979559220646774	0.030495705097766994	0.025920330182960142	0.017819011820996714	0.01059197822202251	0.01699528842483534	0.013252551843375178	0.021575666781523596	0.011361172432786105	0.014934692836501182	0.0043867368518826465	0.016006682573379415	0.018434363510245085	0.015475810615660574	0.0012507988394020915	0.01296885911976479	0.010461054897428162	0.022582560949897367	0.029510744811059975	0.0270091313772856	0.015251206696246017	0.011714725749062488	0.017261918529039764	0.013169666121231308	0.001736543527401266	0.020232057179776844	0.0164006868945969
