	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
0	46.103254735814545	-7.723970846897999	4.056027490294005	-21.234337366170823	1.1682899749710256	-2.7883424257714413	5.665756862698159	20.025709348055187	-18.199662808167894	-28.92230933126589	15.20346990081756	-22.00836756390814	-13.302765534179231	8.249272888683228	12.800142788888818	-1.5433175981682181	23.111515518856592	-19.289592287867258	15.60253150298918	-16.781627476549758	23.355522799152546
1	-119.6978515286707	273.5933459466771	-76.56706259551359	-110.00730687945213	43.14806901999415	48.49661692938345	20.836836016107995	37.78840460896342	-18.10978012461444	-21.463191224360532	-50.35937204213021	-30.26676578433225	22.697985699016847	-32.80960789640216	2.071572221450671	-62.42672393164168	34.596141661432554	23.124934739398604	-3.9856945089667164	-17.133953713377473	-19.21345668455238
2	34.667441139388934	-43.6018978659512	69.42739356869316	26.392391947822965	-17.701584722664208	-18.489040462423453	25.020836274525717	-8.79436034756536	-8.912935003465233	31.07288627251042	-4.013516184963775	44.45304563250504	2.651370399627338	-16.111721786602182	-11.832706883123956	-28.990321713014584	-26.979622301949107	-5.857079375567011	-22.195790184236536	-45.075861258294985	-14.496616474938632
3	26.492620783428034	4.352389550746389	2.2510766173080667	17.324178017782476	-72.91045616120883	-16.76234879228504	-16.09778323058272	25.542799940996705	45.51795933888087	-1.3621498433586225	-34.07580029236166	34.376494782221044	-38.00704274199579	-8.50002900301339	-5.785472392839363	-11.71685469095784	11.838711665295278	12.064110951865079	-17.381137647026133	60.089408033157994	21.647854725971584
4	-45.60005550868591	-17.820593505873436	61.80365232331524	25.62297191717102	164.40020015111148	-39.72233044097812	-13.287307916333583	1.632151017528158	-27.932482310406815	-30.68437187951435	29.400834500710573	-3.7585077072722712	-32.03110945362234	-28.477279680446053	16.364330566891635	44.461770963294434	-18.38059538558549	-58.885309235906135	22.164828422413713	-45.86636689540193	-38.65557055310884
5	4.952825231636225	8.717309122885059	-42.431564710743274	-30.93057750499001	-41.29178412188024	55.37501846522008	-5.337124813376952	-4.69196289280624	35.0826215780769	-61.18596848173782	-53.8548257238794	-17.2273735097775	20.092816093974516	23.458316154728454	-36.09465463948659	11.888823532912198	28.844568243952143	23.940807436220155	-18.378989431413032	76.47751245099703	12.87610837093091
6	-50.55893498106009	21.23281578006245	62.01415289616538	-4.12566534501917	-38.55713742286418	-47.74070038267505	80.62402715790631	-47.62655458031007	-53.62294263426853	24.92302810616834	21.20677648310211	-23.114454179781553	-23.734735612029805	-2.3798559636207353	5.928265159001775	-29.260434817876884	39.47377240909819	64.56618214805235	-14.654774279336365	43.74432020067469	31.26872237364279
7	70.53574554867008	33.26766603101897	-13.495719458082453	-21.827798824438513	-3.494900180470354	39.03418536733034	-81.63654409321403	124.6893922651102	7.142798609239454	-87.50270412044377	-5.2768886097482195	18.847239370332353	9.118835869649308	26.075022871755003	-42.004039934827226	19.65585056406551	34.5902799048868	-7.825496999490417	29.715235073568216	-9.438729554341299	-12.922537078452455
8	20.537010671848773	-40.76099594289092	-48.55259767180769	-2.972369545984217	0.1447243936701111	-8.522775535835537	23.30534052109574	-58.976383845056375	39.943449852901	-3.245739463365358	0.6047684771452859	2.4366143388101524	19.92716162346508	8.618555777312917	11.237007628306802	-7.53277308852878	39.26933940540064	14.954616421058246	-38.128216127522926	4.395198864255633	0.3097719508579635
9	-73.12605559613431	-23.980999160305856	66.8622220642525	59.61678248187839	-52.89709159881156	-31.38372912033483	-5.952271567261109	-53.15978723039746	45.99370787065374	222.03378743973224	19.223981795125823	29.081950857589618	-16.27762450250888	-73.64735261633389	-30.665213836453525	-34.776179330060316	-142.74560444323086	-6.767802286533991	15.613571625449566	-55.69905442989618	75.31182732134633
10	19.17229918016914	-96.11313586849181	-9.985637947059253	31.181276806908727	-29.093563338734658	85.16372223100595	31.630209774508693	-19.503714780400127	13.979994193038657	80.31832221805334	139.4444756357679	-36.76271133146937	-59.78504159632402	-26.040432047494903	-30.089594847654272	-40.50616627530043	-88.39673296726745	-45.20676551349213	58.7765898926062	-51.931147706933665	-66.7302333479177
11	1.821081075269725	-22.27726900291344	-21.083400823089992	33.195662418132805	15.038787350365126	9.78461156250281	-17.295137978755527	11.909557645830208	-28.769102617435017	14.99884431009723	16.187565781359197	84.74626083525239	-30.84157902849766	-3.6334686438262613	-13.790591566068782	-53.17085667305014	3.4357348965063768	21.09467357989935	-6.53693287336349	-43.63226848522317	24.401382409307352
12	67.75852149734062	40.623371424279505	-13.597414605786607	-43.12470326881619	-63.227259416654654	-14.563155987591625	3.1614324245072507	9.954500000876354	-41.080181168773294	-10.61806925516522	-8.542863479362492	6.2170171176146125	132.61545548952327	-13.970206127692972	-54.76854340487788	-83.36505672608578	50.85488066894814	47.120628036315416	-95.0530223054728	19.18896848185138	17.330476961393934
13	-7.317188112687302	3.935364582898483	-7.267947863323666	-15.451300290571208	-35.05427526340395	-39.53107342120889	23.631005792418005	-29.182389022281217	1.2067803450307897	-6.01871298391281	-28.009699973716284	-11.603917029254866	-32.26272483150042	93.78297997947801	8.249806410524544	49.54714150449753	35.88908756864568	-39.944192684877876	-0.9263681805208843	19.66268629264672	-14.71472167748464
14	-18.35523330016354	-3.9277358136576845	-133.18696612680563	-51.46158691378627	23.862396392301328	48.0677739563496	39.98191037633525	-43.317525361580564	14.622235448524467	-20.96439330152278	-25.35362196694331	-19.033146810762688	10.670096982791673	-13.612996418951536	218.38456190045062	12.770665999054705	-86.90214159794525	-34.964301850495495	30.15840530980671	59.37011404127493	-98.80924350506835
15	-48.944033265303545	-2.446148992371505	4.842724129928463	0.5863183042418694	-20.836757155739114	14.21502265377271	52.35451346924022	-18.34326116041994	-0.08405589685348991	-0.7429925353456154	-26.603699829307423	-32.35762507876316	8.137915119167642	4.714127730160422	-2.4734864862893584	64.09781497268496	-27.497753018682193	28.898911098451702	-12.347118865170241	-24.779356161480504	-18.70358453694875
16	35.50123899241081	-11.5892009946721	22.449009791654213	-27.246792261378175	-15.9360537454721	-40.35843361965986	5.913919003738815	-22.0338760623699	-7.77980755455688	-25.76827937334241	-32.88742422550423	30.761146396745595	32.655718981781234	20.505761705689782	-41.45446576732942	-15.010790824733867	108.08890014877386	16.96167154276933	-65.84270545484425	1.9765097024736094	19.3744667055292
17	-9.52263979775262	-47.28440646719738	-23.074395910429782	29.655952557253464	13.364740631563885	27.372892944141007	-34.65852991953516	-8.332366706306438	70.67191528782647	66.07702528448935	-3.266241069060762	-8.238830896710367	15.27431251231245	12.075769894631058	-10.632254944606894	-5.000559844931313	-44.08032518895862	75.89869461411476	-0.556460635649298	-74.86858553485958	-18.373701450345475
18	15.19908020148163	-27.859512261912528	-2.6217209825828953	14.643374115500503	-28.29944213782005	8.61821303756247	-3.480759955468303	-27.90577552534741	15.218873165799172	10.039326457310928	41.64041548815704	9.580752747059504	-24.30602281056318	-0.6458943047938243	-43.29488739207223	-20.815967972139767	-41.52558560522602	-19.832458505022043	47.20353829876794	-14.821865085615514	-20.105535891496192
19	-69.5849688863428	-5.956350279091143	9.476842869445557	-9.193292221222821	25.675161091839236	14.816208438909232	-46.69560213441934	-2.520624469039274	-8.657419622213428	-3.8796527783409784	8.638140503115448	-36.859795488756795	-34.00925976712272	-6.5836338686354345	1.291937310616834	51.84324228078356	30.05112214517849	28.493578199760947	59.61968481757224	87.15972796933855	8.81494689535016
20	-30.493965916233947	-56.05523057384298	28.305684884183925	35.58527125260875	62.07649375993149	60.952973466356276	-2.466538082362418	13.35228069950102	-16.69907101233044	9.210318299760813	-30.877037906103098	-34.59102820240727	-16.193828028728472	-15.112500112593686	6.929010104006618	72.83969230784065	-47.77758391113429	-54.16447285775204	-13.983330347795782	-51.83021643757659	43.10250049833913
21	61.90509250230825	32.74249228194851	-151.25580492209477	6.638554599774805	53.29641547834373	27.754932876112086	-29.489630897210716	41.35944435768977	102.87189911288777	-23.183680432752304	87.98904770411035	-39.62717572054992	5.967263237385017	56.763061349034516	-66.3559457270654	-4.144710742658252	-31.050821971168748	36.23819937722327	30.276103285677017	27.062295932654727	-146.58780329486987
22	-11.633379026196343	0.2599577434769823	18.5039493219947	-9.20870843798977	22.431905176035396	-55.08278998423907	11.421422904547791	-26.275295329857887	11.495289477840112	53.054694491493805	-2.9816311588572426	39.24420142394381	-17.408681307394577	28.976704798711438	4.531452496589256	-11.865314889532728	-10.356842500399273	-19.005438908317107	-14.373959895740935	-4.635887512242984	-23.09123310942016
23	15.53321390632928	-28.50849921734916	-22.401420441545024	44.99067617372922	18.67190345657831	48.7846231814371	35.02836619848321	40.12802626943315	-12.626702698297033	-21.803975926759335	20.600758275689948	-26.609131045941442	-12.452244306523058	-27.08348185313751	-4.874741203542126	-24.02976431946407	3.761081351509049	-36.86397944653897	3.506604937627051	-19.161735104922563	-14.987323886648253
24	8.902296243650097	1.6811756465025578	62.67946691168067	-16.438050701023485	-0.5924699726484528	15.281295108879618	16.96790558916834	34.025583687247874	-31.700865332778488	2.3817591911916196	-8.469406126393062	-53.51490105627107	-15.668279105134904	-20.30987600471542	21.978410454535013	1.039271450734871	-34.139798416399216	-46.65791602202645	3.4169977345686915	-10.802794684775561	40.01716217467704
25	32.59621931477359	-48.38073905040056	66.39967129596178	17.636378238758322	10.792833642858044	25.63163983584331	13.925241982228691	-20.09011044336628	-50.19896139510275	-29.637282540607334	31.69706678431387	10.98170602185748	-2.399796881456565	-29.765630741127232	-9.026897417780129	69.46128163390982	-9.902573979664437	-25.86678567588882	-6.720456712033366	-36.02060551457337	-82.06698133086466
26	15.499332460929413	-18.550071054954483	-45.82591586048673	-8.458309201221686	-5.089531302801756	-23.571129785303697	-4.381413540772588	-0.16659658661515278	24.427522470057397	-36.718360675832464	-31.39217489650954	-15.02151262372257	37.87040570737372	28.256675620085105	89.25411930886112	39.45197575944879	82.36860869048094	1.2894536080272534	-14.823606611136494	11.272255788737366	24.5045846509028
27	35.392934424392976	38.81446338058124	38.63184738344113	-14.963182796920716	-2.2204730488606987	13.761219782161866	-21.845328990159274	29.854380288204535	-37.11000854051371	-32.105366221308174	30.037651470595776	47.603709457391595	-25.5133943155594	8.829278379150278	-69.24869351162181	-15.784528000559323	3.5180189619149638	7.684774573751386	55.1780241782193	12.817201200826645	-25.76775343078119
28	-24.18467893786912	-45.98029301465591	16.954365822039655	76.99480872960736	34.80230090748729	15.256384531031186	-12.473382261130212	2.105373551819349	23.266477795517968	104.85916300030352	42.15644945248001	-65.04593353315784	-33.61606664428416	-116.86786793259822	-25.704727760482367	134.46644071074414	6.9654003130079865	-86.92828565472462	99.25877050503766	-94.55536576483831	-3.9615790403482714
29	-50.30155650046694	24.800513777819393	-35.658611938001684	14.755649678920035	27.785193683839747	-6.225160681491879	55.92080662901474	-40.1130451287175	-15.894994498550602	7.30775275975925	-5.152787312761905	-56.253040793555925	-1.890027721567118	11.332118262480176	0.828471616221937	-16.023515791681888	-47.41642067553374	-27.587118027251357	-31.931363967048547	-8.46516793327481	-13.160673976182984
30	108.19117148921913	46.7395377342599	-63.326939093510966	-66.61773853503502	-86.32407184095246	-51.84994103599812	8.108880217691826	10.504951669021436	14.155900428239807	-10.429539046285221	-98.77334139818224	121.67303925334022	25.511551315192918	163.44557215589228	42.052979112588716	-173.1824697378592	-74.06278422682823	64.73614276400852	-134.5246599087843	44.23459587680927	89.20737312152269
31	-63.430068492991516	-27.917718020871273	27.59871491117615	-42.089283528961	7.1423685977543006	-3.8766181831142927	-42.73653485884096	33.093893993111244	42.441908188332015	5.671463581689624	-95.63144953953973	21.64508804429679	-0.8962801248984791	5.213136020205613	11.882394540434523	5.904172708391474	64.4835637894717	60.913837261454944	-18.1918544303606	-24.320822666930326	36.43733143828351
32	-43.33988549912543	13.132091028459286	83.0003010268774	-20.40626215924457	1.2158865743858955	1.897485660481788	-37.23420416978685	35.448845539570755	-33.16255684267976	-4.2680960563813475	37.06130597769795	-2.6481448748121004	-32.28263693701935	-7.984247625692944	-58.39926897444709	-15.485125719238294	36.910942629258784	34.32161225667426	19.06620299962084	40.69985632152414	21.813341880388176
33	143.02922199132985	-61.4874129318638	-26.338885490777255	23.12919402240309	-46.38927172105703	60.86102209429147	21.447242248410927	-18.414655689130935	-80.44401830239394	-5.014096070581502	-9.278256199704359	63.054075271435835	107.17851390960524	-28.65228786574813	8.399341165332437	123.36884409170975	-7.102015599988633	-126.51077329571386	-51.80987887958785	-23.996713340682412	3.0464524523649796
34	107.61137120028465	9.551254214747201	-168.7030452726368	108.80355475814275	45.883945791247186	-75.57215968421704	14.85148181748609	-179.91236541824932	116.76905947735183	198.9019926386591	10.452672007837792	10.07631424726723	93.64294501725824	49.34783966638599	17.593123288480406	31.488862697820416	-286.93467074264805	-158.65008147923785	118.90537961672227	12.484015528604864	12.53835496200788
35	-78.51527044493085	71.29275230746734	104.09571869238357	-24.75626328981567	95.39140805809281	-17.297069845097404	-46.92481895973436	-27.91576562479463	-82.08051354518186	-64.64534980633121	-36.87072041387303	-4.711655947046859	-31.72391492994241	73.78354178048473	-88.12726506870915	-45.30030525360392	33.78418088213621	54.63436832219851	138.5274274147435	104.28899698396334	-31.176226618322218
36	-49.604887391293644	37.41964446121365	77.92567775408416	-58.530383365953625	-16.92367955509191	11.587099040931397	-5.635223233403673	60.57807360630911	-31.743804638514177	-82.99360397416064	-0.6496338672103232	-27.41613684738805	-62.14684184911144	-5.046576888309804	-14.662045282314738	-23.98495620182482	126.53632648348794	89.43520637993242	-49.25141202593461	11.001880426554433	-8.850175593444181
37	-32.8444438101367	-46.85022059560622	1.1960005472018604	41.28716458922072	14.954918095694383	31.45038873325708	8.333870381077578	35.9256311318903	-46.05792512411356	-32.995838578300166	54.66482120552709	-3.911579905503629	11.996000119970985	-20.41566035372236	-13.796654531242396	-56.02830379093581	-21.595756798330733	13.016748200917892	11.799475382534958	-17.59916498168808	5.70267979603974
38	14.194511688186932	4.580300259862792	26.02637334779386	4.415032497074909	51.377650560082344	-8.922688205320512	-28.239571284933227	-29.986828630739957	-59.841288317524786	29.704776069061573	-52.153518848256255	65.40527354372487	10.37681796462345	5.858407983597841	-21.3304248857811	52.87571337918652	-7.593893394513703	-8.924374311263524	90.54445932040872	13.175838594109075	-63.29184012032885
39	-72.54963194428095	34.80767304513738	11.138923604853998	-72.6871191849637	-24.51037435438388	-14.27914847728876	-47.44827826626735	109.20863521912779	-5.296725828009026	-97.75759263670719	-28.291129475755604	69.60283111870669	-36.19464441688164	1.7137221284262907	99.18577622370624	-15.53839297571492	111.06487235210021	63.518718454441974	-35.659094131340865	57.42958574166666	-50.30151067746654
