	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
0	20.225464241496272	4.539612446852211	22.553886946265077	12.408110806210496	-12.650853019455893	10.673391739420502	-30.94493785998371	33.6766741255506	-9.423816719883215	47.00219537779014	16.404767248084788	69.53552617368808	-54.121206869689516	-9.598940573635874	-2.2252684339412245	-12.628326839449077	-30.24950225955793	-39.20364698883706	5.859522766681128	-50.31138019077043	-12.786444725460592	0.6292907266555428	-1.7525141606382355	26.04189902452176	24.57397893165058	0.7666684401350958	-37.844124744267845	-0.04555202654893231	1.4345157600455827	-43.67732697431505	25.006759106801734	-2.589011635525362	1.6538411279313536	12.964483496368835	-29.37318010163901	-63.56052050493904	-15.016591415930876
1	4.778207651378071	62.3619570286089	25.519159815051694	29.2036686342377	23.7878110745856	-4.069016052471813	-58.57120201836941	-22.180631763373523	4.196773813763039	-19.343256156798763	37.25672061027092	-25.992464748172946	25.082138784858845	50.819438005610934	4.907332634142603	-1.4002044475997584	46.799917350830306	12.051919849423339	23.20584155678627	-26.89781684606838	-12.571894442738508	16.505338027114217	10.716178202361254	8.291965133500561	60.0387682114395	39.10518050067638	-48.78930130759265	24.02241517008832	18.610997915780107	-61.14259465580577	33.02587879621227	39.78365179980421	-31.618047222391095	21.702391150178883	-56.87224986463043	55.61306684930579	-49.09824604011459
2	34.070322716319794	18.74966208735917	66.4444055413466	-47.85039556970528	46.857378539215304	48.53990624978641	2.9486774021725983	13.374340851384801	47.96231102012251	-31.25738221333858	-60.913309621421895	-68.69909452042843	-38.06948510127592	36.20607378516178	45.3447201962481	-9.519759832991104	-77.66798141045342	13.809403638694114	28.766765642959665	-38.19486113246965	13.40095976735837	-28.15821326788928	22.25929300605902	16.965137366898936	-16.285353173497754	39.84066589369387	-37.314860244035465	-11.819173055527026	26.26368799198312	-11.555041798000952	-28.710118795076976	-10.433806739821755	40.99155053349682	51.88339486883243	6.00575684538242	-7.967528144419209	37.222181405584166
3	-53.8917607393294	2.186385478166735	-110.6962820124127	16.584772562392704	-80.10391878470708	-56.685612897398	46.87841591729259	1.178333638413991	-61.71078809932526	101.33050277145632	116.48743238980977	79.2515326455294	19.73454032891716	-87.2466216321523	-52.28735690561636	25.80235222676	14.591935833912569	14.635828552049965	-24.90639274910432	40.46097278542989	1.5108618659483635	24.23229133194663	-25.538707931692503	-75.23671770362562	0.8664057330284698	-30.20749948434018	73.7339599856891	-20.246037999016163	-44.83962963050402	52.87189819865675	21.98163198618596	-16.926827727200696	-24.090620918332952	-72.41165092784745	-14.487698094752588	60.68743002448956	-13.266082113893967
4	16.159928044035645	-18.49788053483181	9.385852896003737	-40.872478178456355	35.156339994738836	3.861151694410454	-25.178615424736012	-51.234806874236284	5.483215549990049	-61.576377347300706	-27.7443166655221	-18.913880018310902	68.02392247549723	63.64925037598086	-59.26107422858837	14.22050432783244	19.196061282315735	-23.985915368368474	-44.88863448163767	30.76221898974694	10.043740865329424	-14.821543407754364	-26.162040214869958	42.78469291781646	-0.9284485761220507	-19.346196030536735	38.511997694373434	26.779783781336675	-10.445445236516784	-27.171356575130506	-4.000963468913186	-79.07456178094657	19.28354941620147	14.619433342352881	32.74606618413135	45.02431777369974	-31.904617098923048
5	11.887607220758516	-32.77812412425671	23.019134310203	87.7446783729302	3.4413918563462755	22.647344812019707	35.61357522966531	6.586634656879413	43.80482302285243	-127.0522242955026	-82.58656920893681	-85.45096039371822	54.238917644281194	22.962973270856985	-22.103938229172755	-34.82460665263176	89.95892660332967	3.846241525224554	33.68950153780879	39.5480451682478	17.247629258167976	77.69672344815498	-4.965382044548374	44.61025605049844	-13.475021650030303	-3.397991585589259	-2.3594826182385757	-4.569416344464557	46.28363493099089	-11.132787467859236	-20.614148345262578	21.263253592543037	-35.552300951070706	-34.88232796399374	59.276559683771815	-105.08297643374603	35.220499968567395
6	2.382155669030875	-12.611060707704146	-31.470497282723382	-40.928606343747965	13.122128142041747	-50.753045393114355	7.979230058006925	-48.19044856698617	-53.7071407486131	44.57604609637508	46.642215998699264	19.80617253318147	-80.72292808233722	0.7293772117703927	20.10591551968145	-14.269383097581017	-60.552357105403765	-13.593548543861349	20.259248793065325	-8.394176450289992	-16.811067879937877	-16.327628980217543	19.976660490172343	-29.3134439835474	26.82517621536764	-6.021145697336875	-55.65697002134709	-31.099558950884234	-13.885093234120495	50.76187857130908	35.795671545712345	32.797995234768464	25.851210193719496	3.6971603439500167	-48.805314656544624	46.10045115677692	65.13554054729715
7	-24.912731033234365	10.532357455265059	4.939157591772719	7.612853863917596	-44.031629167018544	11.18457698803755	-22.094351791668924	36.807616135707626	-24.815228748602696	90.59125304675621	33.47794550786821	4.505473831315491	-33.75355481874044	-50.63019097223266	48.16944353527059	-18.217199734696027	-49.04373464188243	17.8632383965743	-8.402981440724902	-12.992348181119732	-9.412669384388485	-51.24027099777931	-2.8459143007197003	-16.437824874513105	-51.52480017757582	-6.521384239522784	-65.39855262268154	-10.187002864740446	-53.45200548278505	23.64651043570476	-20.99756750346705	40.13144078959734	33.03577675199017	-13.640486993005508	0.14980387587448163	48.220337164806516	-15.870925283088585
8	7.8249399954791095	-38.23879718249423	-66.839277866502	22.822700062941546	-24.613342813801285	12.760040767656404	-71.21657948139828	-7.128169896768362	41.68176232123314	49.40161633539097	-25.033548497869408	73.08627808275332	-57.26991848277429	-63.38430062863266	-22.515434411062884	-46.22137888133179	-35.01102643216702	18.11927089476468	15.510060572141326	-61.504046593981	-68.1302314647938	-12.095038355943265	-44.81629815665649	24.74674958287031	-1.9999958563139895	-45.48191998849152	-44.310219646789285	9.367691315319624	44.850653089653974	0.9138086062556494	65.61621951426501	1.0253931852574556	2.1864088182205537	-13.908879193265063	6.072894683233179	-192.59631252341853	44.62077668525574
9	25.0033067025485	-12.707068635083594	41.03851512326144	25.671728195335064	38.48046275383354	-39.88981581124728	49.32511696869502	-32.33547267621603	64.22542011739799	-245.5337838104495	-225.43095607974007	-145.3232381333109	75.28947918935272	72.95057626806562	15.689443639656444	83.17063162913054	234.23221759019677	-106.79689020711434	19.35466164759824	163.68255341986722	49.04121662969074	-7.456221377360746	106.1860589863354	-29.618081299341775	37.08753326327303	25.507013446802013	121.2196732146586	-50.163196249923686	218.1428446061675	-75.97502103602403	-102.21504602953466	-48.583174058321916	-114.51756105686654	58.901323132601256	77.39846199783922	-174.6583188984851	165.35470497321296
