	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
GLT1D1	0.017520603704991852	0.0118388114933715	0.010968139134615388	0.03632019912366816	0.00932551034115336	0.01366842461487133	0.00543420095295868	0.0014933167744006245	0.018425085866766295	0.017829582711071244	0.028015939524009402	0.031191239704503583	0.01538215417611793	0.021864543420731686	0.03273437025489939	0.014972622772462661	0.0008444433989372443	0.0065053262004820065	0.014587999988838382	0.03244475763036843	0.011339529160856916	0.0011780950446839255	0.03670226651646303	0.008122251003934296	0.043035598355311865	0.0006067196818249822	0.009713511616879233	0.003393219329966569	0.042655228910226904	0.01589981724074784	0.021994029863540057	0.007769529834586769	0.018763933468923532	0.017740821604304808	0.043898657788090226	0.02455473438654753	0.004955255362703738
APOL3	0.01731835877852378	0.0048653566152918855	0.03395631321109905	0.0021270625184495093	0.0036674645892673515	0.03313992692210377	0.02245796085372399	0.027776185132678797	0.018870948321314147	0.004984270936980786	0.017094388839766123	0.01415619547901516	0.003987430082785856	0.0077913876482253635	0.008329548417250391	0.023065360184560953	0.0005223760809364368	0.008165040121869561	0.0335770514099552	0.004291213350091381	0.015652365347082198	0.033325085339143926	0.016433557712533266	0.003798987848796893	0.017637910821263876	0.010685009929655532	0.016172744164160965	0.010888688850443789	0.02081677317712272	0.014349411851013481	0.028534199669621445	0.04721817347990563	0.018284706976363824	0.020869877059993044	0.019123171442617843	0.025651981467131033	0.012961073192700755
SMC1A	0.015217335852759719	0.028311935837235225	0.00030915338348655273	0.011017934930008452	0.03226699514077265	0.029700497262797148	0.014238056027560916	0.006432319828183136	0.013466052531200132	0.0029069824935238527	0.009057288416399415	0.014836397702474528	0.018698002260895207	0.02544694441278486	0.019828874002321036	0.023220880731681583	0.0035135081077318745	0.003896753565889182	0.03429540685074057	0.010705701904075013	0.023181968161743907	0.01755183317174676	0.014624442141207727	0.005117098631034207	0.0132895082675618	0.0163648107501151	0.0010545993231203712	0.03197902516731122	0.021537962114966933	0.03321160336686158	0.02118345495246268	0.005944128838833404	0.018879638246476992	0.020411866972529905	0.0032230742518095583	0.004970045004915937	0.0005620898566474051
AURKB	0.022020671800576326	0.015049427532570377	0.008384243450994741	0.004402290619564568	0.023374858359260883	0.0028707916862468486	0.02947636263797708	0.009673107679189762	0.006507170238486415	0.00792115892290814	0.013163608595968192	0.0037618592033160014	0.04464771381917661	0.02220084273311488	0.007193938972759719	0.010759530570747198	0.0006513416105397512	0.03500024786594079	0.030293071972607437	0.027651515826061616	0.01329787577917392	0.006867203442453777	0.04091449583380186	0.0176431577641101	0.010764730761715854	0.018847816482521415	0.020702485343040953	0.00708920322426411	0.00869499163319921	0.011898692600847336	0.03315509527620326	0.018036607105878212	0.013124372446513334	0.021662882082232753	0.018463791706287175	0.016878196077969223	0.009516931564523172
ETFA	0.03420668683172538	0.010022429990320526	0.013526198685477378	0.012935329709786272	0.007228154821354573	0.00026126919803415007	0.0253611653944769	0.030107128926078988	0.0030232497403174566	0.0053497153799808165	0.011826331631265608	0.022715813069301163	0.010087564325685472	0.03144904574834498	0.0024087909583797923	0.025921597915152035	0.011600289898141141	0.007527175640852124	0.005820780052119984	0.019030873711102087	0.013998517736311522	0.027448464859574945	0.028465002146935914	0.038016350134929405	0.03317792058960508	0.016650096644723878	0.02692346979218425	0.0005889796090887411	0.016713696069759643	0.024532200419017963	0.002990001159025592	0.006036726874543955	0.026606649059568742	0.013241248756910356	0.030190996092713522	0.020041152802183725	0.015574257741479433
KCNE3	0.023954753805619868	0.016552292293153394	0.00026823681324545886	0.011316248048433222	0.023624749221747683	0.06119040547194538	0.013743905286356104	0.008400556206561462	0.000659134854300803	0.0013226278407867486	0.013494048837167965	0.02314895559784085	0.01223643492668643	0.017828709953900408	0.003169533066305808	0.012562377286860636	0.0030036722903691677	0.01976957625958447	0.010903918710929945	0.00821825047933071	0.01750727019616725	0.028162684460956083	0.018284153238025264	0.012125011407306123	0.00661113577870875	0.00485757479447788	0.022830320201790537	0.03919284946683824	0.018751240679345707	0.039519688106393495	0.00977541040479967	0.019548160659251704	0.026643370475046356	0.014329981329424389	0.013673550152808425	0.025482254869977877	0.0032983802050525115
EIF3FP3	0.02324299179678908	0.0009538274459071018	0.0010567272593888359	0.013294215363676339	0.0172179294762831	0.017339630899167263	0.007879794662562827	0.018531360145644146	0.03944046079534387	0.014112985351948736	0.014873087460492315	0.039273124806060475	0.03215939628226785	0.004357722660153497	0.011362298933973319	0.006197527391072481	0.003262397351469915	0.02503617765143468	0.02988684014617483	0.027580311902626366	0.022466093070522334	0.00043211871116786814	0.007370919798683732	0.02536794309027755	0.013137409752196719	0.03651149311516052	0.0042075669036947885	0.02863340467428886	0.017353070955875776	0.012433642965044907	0.016998547234992077	0.023821902248385412	0.01298717027697153	0.010819709027607597	0.011729325015891544	0.011122675791652199	0.0007262611389507388
UXS1	0.037184782612675986	0.026649121321474598	0.02528888732694915	0.0025561468093176147	0.02474410632828025	0.020222781813154858	0.01868720887980196	0.009045871427825694	0.006361883970005766	0.014014545436166323	0.014527622548128755	0.0009003737515045722	0.012890834476932544	0.02497365148807522	0.016617333651636763	0.005633351856482241	0.02203974154096517	0.011760240051355243	0.006581222975965394	0.038330145958201924	0.02687414019969941	0.02504197577062423	0.01519139058089127	0.0053464521534176595	0.015936507565572255	0.037387046616898095	0.005582108641002255	0.01516705450990572	0.024969477376766396	0.0010691870899663886	0.03209290834383419	0.006922658042276181	0.020501137205740854	0.021809252144495687	0.0014854734267131851	0.0009631848649861503	0.00309204013257919
SLC22A5	0.043358154117504995	0.03496557114948217	0.022790088558208008	0.011246692850519028	0.007468441987620893	0.016117795984491985	0.012973713422649408	0.012279156477536544	0.0028917006012371856	0.015810035810851275	0.008384542620198812	0.009842868019133859	0.013469880650346003	0.0016212642741626564	0.004333517834848402	0.024140719207184927	0.008359927780493394	0.002168536456345346	0.02857178575629375	0.034068601067307545	0.021258037173989535	0.005547514489585493	0.021154320853114316	0.022139696843948092	0.003395205998453209	0.025134329767481384	0.005747745892396663	0.008889698829101907	0.012846260907528988	0.0047486044213865255	0.033187205633334466	0.01563330776658199	0.024611959100230944	0.003553941520440276	0.0474944244726177	0.03365009703354008	0.012447571742740332
TTC41P	0.032073663673023785	0.0024595855128912063	0.0035047911915420255	0.0013039946220517636	0.036178898699687274	0.010148950408974568	0.025523445468716145	0.057014760263967505	0.0038091505605560485	0.022828276570884064	0.013225531068540304	0.00880686836950446	0.02558130806729503	0.009215613295639993	0.007747568950338082	0.020846990792861515	0.013739532810214276	0.019211601499967226	0.019245805459346774	0.004961760282096586	0.019191687530480228	0.008803753363204323	0.027497122976117058	0.004892364981485131	0.023096666371453627	0.013037061539552901	0.0050616202491745085	0.02640501642783434	0.005235542766769637	0.01591644413946381	0.0026388259139735453	0.024961574555413975	0.04117465894118053	0.01721087556755271	0.011403968435600112	0.014259090946107535	0.00889359087750177
