	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
GLT1D1	0.013716142912163195	0.01729633925898682	0.016768260988486876	0.01784264917078733	0.013111734321985728	0.016061525942283154	0.022303610015232685	0.013211186196599178	0.025051082785288305	0.01457256957688006	0.015995416714571043	0.006836387424980567	0.018011686808005595	0.03136780437733399	0.017318152314691047	0.011177348249737198	0.016595721086652523	0.011531947933190654	0.008784401309331174	0.008867690921432702	0.02155561587152238	0.023063307248792703	0.0026589490927527723	0.020117478753798063	0.01969248290940145	0.013747126720494059	0.01652369718474938	0.014838893145457402	0.00976799084546126	0.012035537524985358	0.016411554926004112	0.015434489531215593	0.003408580329205169	0.020173270850553694	0.014590712710283463	0.018820745609908377	0.011599670968814075
SMC1A	0.019477476650799554	0.021592008430594806	0.011426672829352544	0.021432707636154003	0.010349135917454975	0.019702642107407773	0.017654061560338014	0.018700787495717238	0.030234332948249253	0.01612698581375204	0.026074644626867198	0.013992119226011844	0.012631576409350904	0.0021158544667509317	0.016796306377194807	0.017520859624021227	0.029492099558187754	0.007490326004299568	0.00568261083662748	0.004154214419436757	0.017191580539060915	0.006002088814907403	0.006069359559490268	0.021018866570663684	0.028454957950168905	0.013954598822222634	0.008349976294041437	0.013868087580984812	0.0026599583732825637	0.009967570393725743	0.01524423082256528	0.016154794278978167	0.004054629381347074	0.020160171503049135	0.0074853533600043	0.005276933926053019	0.00019965814241987078
AURKB	0.018082211288703662	0.020084985180708698	0.01713609280669858	0.01858717128430692	0.004663986381202364	0.02267962240226374	0.014894884378311435	0.001944544433240009	0.023724130941416857	0.010187691843011172	0.02956372481100761	0.027136196519282473	0.0023098736565280585	0.011370312806569506	0.003627879866377158	0.004627400519834722	0.009569656782696707	0.01880833314117142	0.036548770472977506	0.005513698428756041	0.015087830839066625	0.014771687096241813	0.000641317611657173	0.018868782945830852	0.025937227394117093	0.020706364344003813	0.008711756217113814	0.01214591767208553	0.00489745105057318	0.008224045891985752	0.013878314970546288	0.0055438195990088835	0.009057587614793312	0.005493487340673023	0.015854025595103707	0.015824525039667456	0.016606555861458056
TM4SF4	0.0064678961061961585	0.021571370042583814	0.006477410101067847	0.023763562937711907	0.005395590192276569	0.019334650312577344	0.023728380306637497	0.015588209304614357	0.010926271193784868	0.01803653630131464	0.01483989620915196	0.019735837560852308	0.014455847573920733	0.02192915793135311	0.012478873538106559	0.01399443969718595	0.010307098132373635	0.0025100867432626796	0.02126911183180385	0.019924004744859985	0.009333894016725363	0.01941321113749395	0.008477842705460486	0.001872038933159304	0.014457993293104586	0.015450527293823497	0.020003153735641977	0.013771286510061476	0.01983927837643154	0.012828407409257881	0.015622047142116272	0.0023218780564892728	0.019613998158236473	0.015773044572825568	0.022522233805320337	0.02051247175850898	0.009986509547676
ETFA	0.013379933050277194	0.0030002847261399192	0.014038779980232997	0.014353405371270842	0.01066683902313238	0.02187819226833816	0.02594212798258372	0.027260189184251896	0.01790778533660237	0.005450058638104104	0.02651030812145091	0.019255872717320602	0.016268614210137405	0.02801136959933302	0.017598995386741503	0.013299763912842658	0.007270976536351044	0.0025855500557060633	0.007645866632488616	0.004072327345738495	0.015270708389358933	0.0070274410298963716	1.898547710915813e-05	0.015434639889187517	0.007702918004114528	0.017711865606894087	0.018885260887897812	0.007825243482231225	0.008075331011600507	0.006504801047498259	0.012567568800850262	0.0025855997023554313	0.008591084674089158	0.014794982312513862	0.016562365589401423	0.011750188896184004	0.01787059984936421
KCNE3	0.018403344989277842	0.020310342005909098	0.010328668451070921	0.025301818375646615	0.005953217578310621	0.02107480362924814	0.023016885234933386	0.021505784407725787	0.014200966853824293	0.012172289988562407	0.01644129036102588	0.012199508962048954	0.00743244781206776	0.0180461043053771	0.01353664635587757	0.013746953617907181	0.012703755276836221	0.009655870652588789	0.01365241903214052	0.025705985806773184	0.010609657944198972	0.006210747124553298	0.004228216879282639	0.014939886343878618	0.006765494946718953	0.008551421860789938	0.017468237778958177	0.01114281448810725	0.02245876812373724	0.02252410944427972	0.012176317316642548	0.004986587185553797	0.01634366124171037	0.010550181386444389	0.0032700359489932673	0.010252256076185013	0.0012299024559254592
EIF3FP3	0.029022752429433463	0.02281448865360125	0.013501312059282447	0.005979760436093468	0.019326151653777372	0.008811815552103815	0.0314963374827494	0.011203169300910103	0.026815730456704052	0.008537067331910522	0.015131924969310982	0.011172524159714162	0.017748698559388407	0.011164761958295839	0.00927520206605394	0.014879952688586095	0.021379234419794158	0.0005771917910638478	0.016228120733700183	0.03596320664375939	0.012569103384372015	0.01354273514289426	0.01244657508955623	0.018384493955874617	0.008180988636399877	0.01182992473441987	0.010777830977471028	0.02130362169231585	0.012247700101425257	0.013420800250783672	0.00814996527155872	0.001744390873366245	0.018641903120958783	0.015674997587427845	0.009688608785038433	0.009337565027140437	0.011103241797872948
UXS1	0.0045087060168677775	0.012081346691866965	0.022501827878742633	0.013059242169708446	0.010730599092308116	0.022543107716435133	0.016436008790079778	0.006558148650246654	0.016007641192966604	0.009180763507200934	0.019892018322871047	0.010162363775044819	0.013238835190640553	0.02640043145725912	0.021681323678556477	0.014915304664649253	0.008804679478228326	0.0005315174018537483	0.01313738768664675	0.011225552463997908	0.016335152443475186	0.027552428778340677	0.007381187767993517	0.014714274395163237	0.018457805211176435	0.006286771021691586	0.01637509103258193	0.012137800188567725	0.005555497597583806	0.011161321639825608	0.015903689987106704	0.0017749338874171643	0.021350592464171085	0.005893491968524055	0.026286951268816246	0.012678931177644482	0.007224461802750335
SLC22A5	0.017691008114325765	0.003429574726034112	0.02052260760202905	0.03031913710099648	0.0065284732860497255	0.026139329945757978	0.004014462134651896	0.017588179128795275	0.016075502412609462	0.018908538787913032	0.01903102780135042	0.015634476027514974	0.013867829764306784	0.008923897651909936	0.01775271342146773	0.016043707570697154	0.02346508918907596	0.004248634480868034	0.018339802653521593	0.016705074628757484	0.024065678796576753	0.011971149732349308	0.010250305085972806	0.011867535244620172	0.02583789098044312	0.01565043149313217	0.01792647240078118	0.0037073433313610455	0.016076044206209766	0.010894912620243306	0.017498935125287572	0.0071719375553841586	0.01060059029749534	0.011161535862168623	0.008239007345267682	0.011253869393747956	0.011942507198520256
CHMP4BP1	0.00813316029991785	0.02032053446624864	0.012439687659749855	0.011597999219163858	0.016046467221705107	0.03266541353912386	0.035432097346513876	0.013406416214868945	0.0050052335992799455	0.013961987269276454	0.00038961299829630793	0.015324097257956372	0.014538870573155924	0.016639160513231874	0.012612444202669664	0.018455828467910256	0.016455578222948155	0.003213860552005349	0.017759475533214785	0.02942281601363415	0.019260270597278785	0.010025340715205434	0.006657718969492956	0.012757352518979763	0.012934222164853878	0.007880372175158107	0.015852881474099256	0.018519620238477898	0.01585068448873325	0.016884509528581435	0.014525428512811795	0.00785521834609402	0.02479811430974474	0.012959237400956064	0.015075689396920791	0.016411106264358166	0.009169721738019186
