genes
DNAJC2
THPO
DNMBP
MRFAP1
SDCBP2
ARL1
MED31
EEF1DP3
TTC9
KDM6B
POLR2L
LYRM1
YAF2
DNAL1
EMC1
DYRK3
ZC3HAV1L
GMDS
AMZ2P1
ATP8A1
TBC1D20
EPHX3
CDK17
SHANK1
NKRF
PRKG1
CRACR2B
SLC15A4
EPDR1
ABCF2
PTS
CDCA3
DTHD1
ALDH7A1
SAMD12
ELAVL3
SCAPER
PRELID1
AASDH
DR1
ZFYVE28
ENPP2
ZNF704
AGK
DUSP10
PINK1
ZDHHC8
ASF1A
VIM
PCDHB16
ARF1
HEATR3
BBS1
HSP90AB1
TSR3
SMYD5
KIF18A
AGO2
AGAP9
GEN1
IFT20
NT5DC2
ZFYVE26
STX7
LRBA
SOAT1
DTX3
BANP
UBQLN2
MEF2C
JOSD2
PLXNA2
CCDC150
LRRN1
RAD54L2
CARD14
SEC63
STYK1
MAL2
MAGEF1
ASXL3
USP31
TES
SLC1A2
THAP3
PPFIA1
PLCB4
CPLX2
CCDC43
CCDC34
CDK1
BCOR
SDHAP1
CHN2
PRH1
SPINK5
TEX30
OGDH
PAX7
SLC9A1
HDDC2
CACNG3
SPTLC2
RPL36AL
CNIH2
PCDHGA12
NPAP1
CAB39L
ZNF334
NUTM2D
PAPPA2
STT3A
TRIM26
RGS16
ZNF483
FAT2
ZNF227
TPX2
SNRPGP15
MALAT1
TCEAL5
MKNK1
NUDT11
ITGAV
JADE1
DNAL4
TTC14
RPL22L1
RNF11
FRMD4A
MIPEP
FAM193B
ZFAT
CPE
MYCBPAP
MAP2K1
PRKCQ
TLE3
ZNF331
TENM2
COQ10A
SRPRB
AGTRAP
GFER
AICDA
SMARCAD1
GALNT1
ETV4
PPP2R3C
TIAM2
DZIP1
RNF141
RCAN3
ZNF846
PGAP1
HAUS7
FBXO16
SLC26A6
MEX3D
TTC29
AFG3L1P
UBLCP1
BMP1
ATR
TBC1D10A
RNASEK
STX17
SLC38A9
MAPKAPK2
METTL26
FIS1
AXIN2
PLEKHF2
TMED1
FBXW8
RIMS3
DIS3
FKBP10
PRKRA
ARFRP1
CTCFL
ZFP91
IRGQ
ZNF703
RAB29
SORCS3
CENPO
SMCO3
RNF114
IVNS1ABP
RASGRF2
FRZB
TNNC2
INTS6L
DPYSL4
ERAL1
SLC24A1
USP35
FAXC
CCDC137
RBSN
ZC2HC1A
CACNA1E
NIPAL1
RCN2
DCAF10
BCKDHB
ZC3H12C
MED22
PRIM1
NR2F6
DERL1
CHRND
G6PC3
SGO2
SLC25A33
POFUT2
MAFB
DNAJC17
DERL2
ANP32B
TMEM256
GLUD1
SCAND1
PCCB
EHMT2
ZNF790
RER1
DCK
BCL7C
CACNG2
GSTM3
KLF3
MGAT1
TSPAN6
SHROOM1
ZFR2
PLAC8L1
NHLRC1
MAP3K9
UCHL1
FAM118A
CADPS2
ZNF446
ZNF786
TLR5
EEF1A2
IDI1
PRSS12
NSMCE4A
COX4I1
YPEL5
TBL1XR1
LANCL1
CENPM
HAUS6
TRPS1
IFNGR1
SPICE1
SH2B1
IRX3
PRPF4B
ACBD4
USP53
GMPPA
KIF5A
PTPRE
WBP2
LIG4
KIAA1143
HECA
OPA3
SCO1
SPATA13
TNFRSF25
PER3
CLDND2
PDGFD
RBM41
RPL35
GALNT13
SQSTM1
TTC34
TFDP2
KCNE2
TMPRSS12
INO80
ACTA1
CNTNAP2
CES1
HERC3
SRP54
CAST
SOX9
ST13
EXOSC6
CUTC
MEGF6
FARP1
SYNCRIP
ZDHHC15
HPGD
FH
LGI1
RIIAD1
CDC25A
PARVB
GPR137B
TMED7
ABI2
SPATS2
FSCN3
HPS5
CSTB
NSMAF
POLR2F
FNDC5
HMOX2
CLVS2
PCNX4
BAG5
MGAT4B
IFT80
MMS22L
RBM14
KCTD3
PXYLP1
IQSEC3
SCOC
USP36
PNN
SMC1B
HEATR5A
PHACTR1
SMG1P5
ZFP69B
CAMSAP3
LBH
SCG2
CBLL1
NPIPA1
RSL24D1
MYH9
HCFC1R1
ADGRF3
CEP126
ZNF174
STON1
REC8
CDRT4
ARL8B
SYT11
MOGS
SHANK2
LINC00630
ADCK2
DONSON
MGARP
NSRP1
REEP2
CDKL5
KRIT1
RNF183
TGOLN2
SLC30A7
STXBP6
TAS2R14
GOLGB1
NPAS1
SAC3D1
KDSR
SHD
CNKSR2
ZNF33A
ZNF778
CACNG7
LINC00472
RGS2
PPP1R8
GATAD1
CDC23
MNAT1
PGM3
ATRX
ZNF280C
KIF4B
MTPAP
NIPAL3
ATAD2
OXTR
RAC1
BCAT1
SYBU
STK31
PSME3
DUSP22
PLEKHB2
ZNF217
PRKCD
CFAP69
DUT
UPRT
USP38
FOXN2
CBARP
RFPL2
SOD2
TMEM167B
SIRT1
PHLPP2
CCDC62
FAM83G
ZNF438
TPP2
QSOX2
FST
RN7SL2
PLPP5
HSP90AB2P
PCDHGA7
STRN4
DCXR
SCRN2
MTDH
RPL41
PACS1
MTBP
RBP7
PPP1R16A
PNPLA4
GCA
DGAT2
TOLLIP
TONSL
PDZD11
PIGO
ZFP90
ZNF620
GART
RAB3GAP1
ATP2B4
ZNF480
RAB5B
PPP1R37
TSEN34
RGS20
MANSC1
ZNF101
NPTX1
APBB1
RPS17
CCDC87
MTA3
CELF5
ZC3H11B
NUDT16
SNRPB2
TXNDC11
EPHB2
HENMT1
PNCK
LSM4
DCLK1
CHCHD5
MROH8
OSTF1
DPF2
SNAPC1
EPHA8
EPHX2
PSMB3
GRAMD4
TMEM214
CSNK2A2
SYTL2
CHAF1A
ABCG5
POLB
GNL2
IGF2R
CTSW
TH
PROSER3
ZBTB4
ACTR10
FERMT2
DNAJC21
ZFAND2B
TAS2R10
NACAD
ARID4A
ABO
OSTCP1
CCP110
SPATA6L
ESRRG
RPL5
PTGES3
WDR73
LRRK1
PDE2A
ISY1
KIAA0087
DHX32
CP
GLRA2
SS18L1
FAM111A
ZNF746
ZNF280B
GPC6
CHD1L
GABARAP
SLC25A6
DOCK5
SERF2
CIPC
THUMPD2
SMAP2
PPIL6
UFL1
ALKBH4
EMSY
TOMM7
PKD1L2
CEP55
ST13P5
IL17RB
CDC123
MARCKSL1
PHF23
NUDT12
ITGA2B
ASPRV1
STAU1
LRRC8D
WDR91
ZNF205
ASAH1
TCEA3
KMT2A
NAXD
FBXL20
TRIM13
WHRN
WDFY2
SCYL2
CABIN1
ADAM20P1
PRRC2C
PAGR1
SOS1
NELFE
SERP1
KITLG
DENND6A
ZFP28
FNBP1L
SLC9A5
UBE2G2
CPEB4
SMAD4
RYR3
SLC39A14
ARL6IP1
NCOA5
TNFRSF10D
EEF1E1
CES3
EIF5AL1
CLCN7
SATB1
CTSO
NLRC4
ELOVL1
DSP
MRPL14
NPM3
PCDHGA1
SEMA4B
KANTR
NIM1K
FTSJ3
CRYZL1
ITGB6
ZNF23
POP5
HSPD1
CCDC121
CFTR
PDS5A
VEZF1
SLC41A2
ZNF740
MGAT3
SPRTN
ISCU
OXNAD1
SERPINF2
LRRC23
MPPE1
SARS2
PSMD6
ZC2HC1C
ICE2
MAN2A2
IGSF9
NSMCE1
SLAIN1
COMT
JAK2
ARHGEF33
CASD1
NET1
GOLGA8N
YBX1
MED8
INTS10
ERGIC1
CDK8
DLSTP1
MKRN3
TKFC
RTBDN
FNTA
RGL3
ATG101
PHKG2
ZNF431
RNF216
ZNF578
CYB5R3
EIF4EBP2
IQCC
TSC22D4
CDCA7L
CNOT6L
WDR37
RIPPLY2
SUPV3L1
NANOG
TTC9C
NDUFA11
CHRD
NPEPL1
PKIB
LCMT1
CAPZA1
BLM
TMEM163
ASNS
APBB2
TMSB15B
CHRM2
B3GNT2
SDF2
RNF7
SAFB2
BAG6
TCF4
SLC43A2
CLUL1
SCN3B
TOMM70
PTK2
SLC5A4
MARVELD1
KATNBL1
SPRED1
GOLGA2P5
KCNJ3
HCN1
EPB41L5
KATNAL1
ATG4B
ECHDC1
RNF135
ERICH3
ZNF260
SLC25A16
ZBTB41
TMBIM1
ADAM9
EEFSEC
PRPH
USP13
CDK5
TGIF1
EFHD2
POLN
CREB3L4
NOL12
TOPBP1
SPG7
UHRF2
RFFL
YIF1A
TAX1BP3
CEP76
HEG1
ADAMTS7
ZNF561
MYDGF
CLCF1
EXD3
PDE6D
L1CAM
FBXW9
PML
UTP14A
ERCC2
STX11
SPIN4
ASPHD2
MMP19
CFAP58
UNC119B
ZNF841
RSPO1
ZNF791
CYP7B1
AVEN
KCNIP3
PRSS33
ANKRD28
SLAIN2
NUBP1
MMADHC
P4HTM
TP53I11
GPX4
BPGM
RPE65
MEIS1
DISP2
CRB3
ILDR2
CA11
HDAC2
CCDC65
USO1
BTN2A3P
PSRC1
EFS
FAM114A1
NDUFA4
ZNF211
ZNF879
CUL3
FER1L5
SMCR8
CCDC186
PODXL
BTBD8
ACOT4
DNAJB9
LRRC14
C1RL
OTUD7A
ITPK1
MBNL2
NPY5R
CTDSP1
GVINP1
RGPD2
DDX17
SLC36A1
GSTP1
PLPPR1
POP1
CYP27C1
GPX7
TBPL1
PDPK1
MSH3
TMEM50B
GRID2IP
ITGB3BP
TMEM100
GABRG2
SPATA24
DMKN
CDHR3
LUZP1
RIMBP3C
KLKP1
UBE2L6
CFAP36
NDRG3
SNX14
ARID1A
KPNB1
RNF10
VPS50
CHN1
FGFR2
PLEKHG3
BCL2L2
DDX41
MFSD1
DPM2
NCK2
SERHL2
DDX19B
CCDC13
OR2L13
POM121
DCST2
SF3A3
AP3S2
MFAP3L
C1QL4
ZNF808
KRT18
XRCC1
WIPF1
TTC13
NRBP2
PNPLA8
CHIC1
EFR3B
AARD
OPA1
RIOK3
RANBP6
SRY
AIG1
EIF4G3
ZNF548
NUP210
FZD3
TOX2
COL2A1
CRHBP
LINC01128
GADD45B
CD36
DMD
TUSC1
DDX1
RPL22
CAMKMT
DMRTA1
SUN1
COX5B
ATP4B
PHGDH
PAK4
UFC1
B4GALNT4
ELP2
LYPLA2
QKI
GTF3A
RAB27B
GLYCTK
SLC50A1
PPP2R5A
CREB3
INTU
NFYB
MYBPC2
KHDRBS3
DIO2
MTMR9
TDRKH
ZNRF3
XIST
ZNF84
LUC7L3
NUS1
MRPS7
MRPS14
SP3
VBP1
ZSWIM6
CTNNBIP1
UBALD1
PPP2R1B
AKAP1
ASPM
PSMB7
SPON2
ZNF765
IFT140
SYS1
PPP1R15B
EID1
EXTL1
ZNF394
CRB2
MAB21L1
CFAP70
PIGP
SDAD1
OAT
DRG1
CGRRF1
NTPCR
CTNND1
YTHDF1
WWTR1
SUZ12
TMEM266
RBAK
TAF11
MCL1
JAKMIP3
PPP2R1A
CSRP1
FAM118B
SIRT7
ZMAT3
PDCD6
GALK1
ZNF473
TEP1
PCDHAC1
XPC
CD8A
PLOD2
RNF165
MAP3K5
MAT1A
LRRC37B
ZNF563
CTDSP2
ADAM12
ATP7B
GALNT15
FKBP14
ELOVL2
RPUSD2
BTBD9
SPOP
PSMD3
KCNMB2
FRMD6
EIF3D
MYD88
DDX47
SCARNA22
NDFIP1
TBC1D10B
DPEP1
DHX38
TTC23
MAP7D3
PSMB10
RNF217
PXMP2
RAB32
SNHG5
SF3A1
B4GALT5
TEAD3
CEP192
SEMA3D
FRA10AC1
GABPA
RND3
FHL1
UVSSA
EIF2AK3
PPP4C
LDB2
TEPP
MCRIP1
HNRNPCP2
DNAJC10
PCYT1B
CTSB
TANC1
TYMP
ZC3H6
DDX3X
VEGFA
ABHD12
COQ8A
UBA5
EPS8
FN3K
CIZ1
TTC21A
TTC7A
WDR82P1
ADHFE1
SMO
SLC7A5
PAK1
FBXL13
UQCC2
VTA1
ITGA7
OAZ1
NSUN6
PDCD6IP
SMCHD1
ECHS1
PRTFDC1
MYH7B
KBTBD7
LRP1B
SEMA6B
HAX1
EFNA4
DND1
CCDC25
FRG1
SRGAP3
HECTD3
DCAF11
WDR3
NRG3
IGFBP2
TMEM255A
CDS2
RBM12
NPIPB5
NFKBIA
CDC37L1
DTNB
PDF
SCCPDH
HIRA
TMEM186
SOX15
PLBD2
COL18A1
HTRA1
SPAG7
PABPC4
AHR
TRIM23
TAC1
RAB33B
KSR1
CHP1
RPL10P16
NAALADL2
TSPAN2
BPHL
RBP1
PRADC1
MYCBP
NPTN
ZNF275
CFAP57
CERKL
GKN2
ACSF2
ZBED1
PPIG
LETM2
CPAMD8
PTMA
AATF
MDFIC
CPA4
YTHDC2
RUNX1T1
RWDD2B
SC5D
VAMP1
GLMP
GGT7
U2AF1L4
GLIDR
TTC23L
ECT2
SERBP1
RPL30
RBBP9
PDHB
ZNF787
ZNF575
GNAI1
SRPK2
CCDC66
STYX
UBE3A
ZNF280D
ZBTB38
HIBCH
ACD
COG2
SPTBN4
MDH1
RPS16
ZNF511
ZNF598
DCTN1
TRAPPC2B
PCNT
TXNDC12
FGF9
PREX2
CLDN6
ZNF670
RIPPLY3
ZNF70
AVIL
GALNT2
RIT1
DARS2
ADM5
CKAP4
CXCR4
CDC7
CCDC71
CISD2
ZNF16
MARVELD2
PILRB
CSNK1G3
GPCPD1
ATP6V1E1
SORCS1
SLC7A6OS
SKA2
FBXL14
NCBP2
MCOLN1
CCDC80
INSR
TREX1
AKAP13
PROS1
VWA5A
AMER2
PUSL1
PLXNA3
VPS33A
NECAB2
RBBP8
DUSP11
WIPF2
LRCH2
PHF1
MRPS31
COX7A2L
METTL21A
CYP2T1P
TSC2
OGG1
SRP68
COX5A
SRF
COPS4
MUC1
DPY19L2P3
ASIC3
DHRS12
KCNA5
HERC5
C2CD3
GOLGA3
NOL11
DNAH7
TOB2
NAV1
LRP2
ATP6V1B2
MAP4K2
HERC2P9
ZNF77
ZNF569
PEMT
GMPR
CIAO1
RIOK2
RGN
CHD4
ZIC2
MRPS9
SPEF2
CORO2A
PDP2
FLOT1
POLR2D
LPCAT4
BASP1
IRX2
CDC42EP4
ATP1B1
ZNF133
HNRNPH3
NDUFB5
WIPI1
NEK5
ACY1
MTHFD1
TBC1D15
GABRB3
TNIP1
NOL10
RRP9
SUN2
SGSM2
PEX11A
FAM229A
PHF19
PCDH11Y
EFHB
FBXL12
PEX26
SPTLC1
CUL4B
ABCG4
FBXO43
ZMYND10
PARP11
CFAP43
SLC35A5
AFF2
MMP10
AAGAB
SLC7A1
PPM1N
STC2
ANGEL2
H6PD
MASP1
FBXO2
ARHGEF7
EMC3
SGTA
ZHX2
ATXN3
IKBKE
TUBB3
HPF1
TCEAL9
EXOSC3
PRPF3
PDAP1
TOMM20
KRT8P12
LDB3
WDHD1
TNS1
GTF2IRD1P1
STAG3L3
ZNF783
FAM162A
PAPPA
LAMP1
KCNMB1
MOAP1
XIAP
NCOA6
PLD5
MLXIPL
HMGCS1
TMEM263
PLK3
SCNN1D
ETNK1
PDE10A
HIF1A
HINT1
N4BP2L1
DHX57
MSTO1
B9D2
LRP6
UBP1
COQ6
DSN1
SCHIP1
ZNF829
CPNE4
PMAIP1
MRPS17
PTPN2
ATG16L2
NAGS
MON2
STAT2
SNCG
PTPRD
RAB4B
PHYHD1
KIN
RPS12
MAD2L1BP
LRRC56
CCND3
JMJD8
BCL7B
DMTN
FASTKD5
PCCA
PTPRU
ARRB2
MKI67
FSCN1
QTRT1
MFNG
BCAS3
GSE1
BCAT2
CENPU
PWWP2A
OTUD3
ASCC2
NEU1
PRKCSH
ETFB
ANP32C
ZMIZ1
DHPS
NCOA4
NATD1
EME1
SUGCT
TM9SF4
PRUNE2
CACUL1
MRPL21
WHAMMP2
HS2ST1
MSMO1
TLK1
IPO5
HPS4
LIN52
TMEM19
ZNF738
ENDOD1
ENOPH1
TMPRSS9
LUC7L
COX6A1
CNKSR3
GCHFR
SCAMP5
DIS3L2
CCDC14
AGAP1
DISP1
HPN
EML2
ZBED3
MRPL18
CNNM4
LMO2
GATAD2A
MMP28
NCAPH2
ATP8B2
ADAM29
TAS2R19
KCND3
SLC35G5
PHPT1
DNAJA2
FAM78B
CIT
PELI3
SWT1
NKAPP1
SEMA6C
MTURN
USP2
FAM83H
FBN1
METTL5
DIRAS1
SHANK3
LRRC1
CNTNAP3
CEP68
WDR83OS
CD2BP2
SMAD3
TMEM141
MID1
TMEM64
GCLC
CEP104
GOLGA6L2
NPTXR
PDE3B
WDR45
SGSM3
PPP1R3F
XYLT1
APC
ARL8A
TMCO6
SCRT2
KCTD10
GIGYF2
NFATC3
KCTD1
INPP5A
LRWD1
P3H1
CC2D2B
NTN4
NOL7
WDR77
IFIT3
COL4A1
TMEM164
COL14A1
CCDC157
EVA1C
TKT
NDUFV2
PAPSS2
HMGN5
CRABP2
PPP2R5C
AGPAT3
TSPAN5
ATCAY
RHBDL2
TM9SF3
PCYOX1
DDIT4L
TCEANC
NCAPH
RMI1
MAST2
CTH
PAM
ETV6
ZSCAN20
GGH
ZBTB44
EIF5A2
RAPGEF5
ADAM17
TCHP
MECOM
VWA5B2
HYPK
PTP4A3
SHISA6
GTF2A2
PUM1
DNAJB14
ZNF213
ECHDC2
TRIB2
MOXD1
TAS2R13
SIPA1
ARHGAP19
SDK1
GRID2
RTCA
MVK
FAM114A2
PHKB
HEBP1
FAM76B
GRAMD1C
PMS1
SHARPIN
CLDN15
SARM1
CTDNEP1
NAAA
SNPH
STAP2
SLC25A37
ARID3A
SIAH2
RTP1
RFXAP
ST8SIA3
COX17
RFX8
PPIH
FHOD3
GPX3
PTCH1
RPS20
RPL13AP3
TOMM22
CSTF1
MMP16
CDKL2
SPATA7
PCDHA4
ALAD
NDST3
ZNF100
FABP3
GTPBP6
FKBP4
RAE1
CKLF
SYPL1
PRKCZ
CWF19L2
TMEM209
SLC35D1
ZNF761
SPDYE2
NCOA1
GRK2
TCF25
SELENOM
LANCL3
RPL7A
MYL6
ULK2
NCKAP5L
ITPRIPL1
FYTTD1
MIB2
FLNA
MRC2
STX1A
ZNF708
ENO2
CD2AP
FBXO4
SEH1L
RPS6KA6
DYNLL1
FNIP1
TSC1
KEL
SLK
KLC1
SGMS1
RPEL1
TRMT2A
TMED8
TDRD3
MALT1
NAT9
PCSK7
LRRC49
PNO1
RPRD1A
LMAN2L
COASY
TFB1M
EYA3
HIRIP3
MEX3A
PABPC1L2A
SURF1
NXNL2
TRIM66
ANAPC13
JUP
PSMG1
CEP250
PARP1
CYP4A22
GDI2P1
SNRPC
TSEN15
SULT1C2
NR1H2
SNORD3A
TBC1D30
MAB21L2
TSC22D1
HES6
MRPS18B
CEND1
PPEF1
POLR1C
CDC14C
MAMDC2
HGS
MAP2K5
GALNT16
OSBP
FASTKD1
HUWE1
RBM7
AGER
MSX1
MEA1
DGKB
EEF2KMT
PSMA7
MAPK8IP2
YES1
PHF10
STX10
RPL8
PTPRF
MOCS3
ZNF81
LRP1
NRG4
MTMR4
PELI1
NAA16
NAA40
FTH1P23
SYN2
CMC2
HSP90AB4P
ALAS1
GGPS1
SMIM14
SLBP
PKNOX1
GLRB
MFSD8
ARL6IP5
SHH
TUBAP2
SSBP3
IPO4
KIF9
MATK
SRRT
MRPL3
ARMC8
SMCO4
ARRDC1
UGCG
DLG5
POLR3E
ZNF248
TOP1MT
SREBF2
MRPL13
SEC14L2
HSD17B11
POU3F2
DHX40
CDC42BPB
N6AMT1
TRAP1
GCN1
CACFD1
PCID2
ICA1L
CCDC17
GRWD1
SMOC1
NME7
SNU13
PCMT1
HSP90B2P
HDHD2
MRPS5
CAPN1
PRR3
PITHD1
COPB1
NFKBIL1
LSM2
FAM98A
CALM1P1
NDUFS5
CHRNB2
MYO9B
MANBAL
HYOU1
ZZZ3
PTMS
RPS19BP1
IFIT1
TSN
DOK1
HNRNPA1
SELENOP
ZNF343
UBE2B
HSP90AB6P
ITM2B
RPS6
MRPL39
EPHB6
TRPC4
PABPC1
MRPL28
EXOC3L1
MRPL55
SYTL4
APOBEC3G
CNOT9
HAUS8
ZCCHC12
PYGL
SMG1
CEP44
GPC2
PTCH2
ZEB2
RFTN1
MINPP1
ITGA3
HAUS5
POMT2
DHFR2
AHCYL2
SAA1
TTLL5
RNF152
PDCD7
PUS1
KIF6
ABCC5
TTLL4
SLC4A5
FAM171A2
NDUFB9
NUP107
BTBD18
CDC42EP1
DSE
HSD17B6
FBXW7
NME1
TMED4
WDR7
HDGF
CELF2
MKNK2
TMEM242
TWIST1
COPS8
CAPRIN2
B4GALT6
SYT1
MRPL30
OSBP2
MAP7D1
HSF1
FDFT1
GTPBP4
MXI1
SNAP91
ANTXR2
ST8SIA6
RPS2P46
NGFR
MAPK11
TUBG2
USP16
TMEM268
ZNF814
PRKAR1A
HSD17B14
CHD9
GAS8
HCG18
ZFYVE27
EHBP1L1
NOP58
DGKD
PRDX4
GAB2
DPF3
FIG4
ANKRD40
TMEM187
ACTR3C
CBR4
MTG2
SMG9
FER
NLN
NAT8L
FKBP3
KCNMB4
GAPVD1
AGR3
EIF3B
LAMTOR2
GRIA2
AOAH
PIP4K2B
GUCD1
MED12L
GALNT14
QPCTL
SPOPL
EIF4A2
PPM1J
COL1A1
BRIX1
ARPC1B
BAX
ZNF91
ZDHHC20
RRP12
EAPP
TET2
GRSF1
PSMD13
LARP1B
ATM
IER3IP1
CSNK1D
APOLD1
RRM1
MSL3P1
THAP12
BTG1
NDUFA7
DBT
TEX9
DUS2
CENPW
VPS35
SNN
PLEKHA4
CUBN
SCRN3
USP30
ZNF420
HMGXB4
RPL36A
CD99L2
ATP6V0E1
HMCN1
UBA1
RNF126
CNDP2
BROX
LRRC24
ZNF777
ANO3
HAP1
LIMCH1
RNF112
UBALD2
CHSY1
MPHOSPH8
PYROXD1
MICAL2
SLC28A2
NINL
ATE1
MYO5C
LGI2
LRFN2
TCAF1
SEC61A1
SYN1
DNAJB6
MPLKIP
STK39
ACLY
SLC1A4
UBR3
PLCH1
TMEM30B
TMEM134
PAK5
KIF1B
MAST3
TRO
PCSK1N
DNAJB5
GCNT1
DHCR24
DISC1FP1
RPL35P5
BRAF
MGAT2
GIGYF1
ALDH6A1
RPH3AL
ALG2
TIAM1
PMEL
MAP9
HEBP2
TBC1D9
FOXA2
RABGGTA
CTTNBP2NL
RIBC2
MYH11
GAA
DCAF13
SLC4A7
TST
RBM18
VAV2
SLC13A4
ITGA2
RPS26
DDX23
STRAP
ARHGAP10
WWC3
BLOC1S6
CSMD2
TCF12
ZNF496
CRLS1
SUDS3
SLITRK3
RHOG
APLP1
OGFR
SH2D4A
RSRC1
AQP11
NDRG4
LAMC1
RASSF8
TAF1B
HAPLN2
CHMP2A
KAT6A
SLC19A2
ZNF445
MMP17
GSAP
PSAT1
KIF1C
NCKAP5
MRPS23
PFDN2
RPLP2
ANKH
B4GALNT3
ANXA3
PPP1R7
SCAP
NAXE
MED29
NBPF8
PIP4K2A
PSMA4
PANX1
CCNL1
TM7SF3
GLUL
PARP10
TAF12
ARHGAP18
ECI2
IP6K1
PREPL
LCMT2
LINC00602
SLC16A11
ATMIN
ZNF551
LSM10
STAT5A
PDCL3
GP1BA
NFIA
SEC16A
NDUFV1
TXLNG
ARHGAP39
NDUFA10
TRAF4
VSIG10
CCDC148
COQ3
TMEM8B
NEFH
SS18L2
JAGN1
ARL3
TARS2
PLLP
SYT3
SPRED3
SDS
GPX1
SCAF8
ESYT1
SNW1
MYO6
MAST4
PLGRKT
DCUN1D2
ITGAE
CYB561A3
DDHD1
AFDN
GNB1L
SEMA4C
TEX15
CDC37
SOCS1
SHOX2
ERRFI1
GSKIP
GSTZ1
RRBP1
DHX34
NDUFB11
RBM22
NEFM
ISYNA1
NHLH2
COL4A5
APBA1
HACL1
FUT2
PDPN
RNF6
RCC2
XAB2
RFESD
MANEAL
GRIA1
FAM32A
RBPMS
KLHL7
TSPAN31
TRIM28
ANO6
SGF29
CINP
ZDHHC22
DAG1
SEPSECS
DAPK1
RPL7P32
MDM2
SH3GLB2
CAPRIN1
SEC13
GSTO1
PLCB2
SETD6
SARNP
ZFYVE21
NDST2
VPS9D1
DGKA
NMRK1
IGSF21
OSBPL8
TMEM17
TTF2
CPD
DOCK6
HSP90AA2P
JPH3
BBS10
