genes
NARS2
PHAX
PASK
TMEM126B
DHX9
TMBIM4
RILPL2
NCOA3
ATP7A
SLC22A14
NUP155
TRIM41
COPS7A
CLMN
LATS2
GPR180
ATF4
RAB2A
TAF10
MRPL24
ZNF350
B4GALT2
APTX
MT1F
HMGN1
MOB4
B3GNT4
RNF166
JRK
SSR2
USP43
ENPP5
SMOC2
ZCWPW1
NGB
ADCY7
ZNF232
DBF4B
WSB1
LSR
GADD45GIP1
KLHL5
NUP85
PIGH
EHBP1
NSUN5P2
ACOX1
SNHG21
FAM177A1
TMEM208
SERHL
CMTM6
ANAPC11
LIX1L
HSPH1
PKD2L2
FAM219B
PRR13
PMEPA1
CCDC160
XPR1
ZNF567
CRTC3
FIZ1
CD59
ZNF253
ANXA2P2
CD55
OSBPL9
HS3ST1
CALM1
SLC26A1
SEL1L3
GPN1
NECAP2
RGL1
CNPY2
NCOA2
PPARGC1A
MSS51
PREP
CEP152
MSH6
DAGLA
CACNA1B
EPB41L1
TRAPPC12
KCNQ3
ADAMTS13
OSBPL2
TTC32
CFAP20
UBN1
PSMA5
SLC16A7
SHC2
DCAF8L2
IL13RA1
TMEM43
BPNT1
RBL1
KIF19
RGS12
IER5
CLDN12
BLOC1S4
SMC2
IRGM
FAM171B
SVIP
PSIP1
D2HGDH
PHLDB3
SLC6A1
U2AF1
TXLNB
SND1
PARP6
TEX261
SHC4
CHPF
DCBLD1
NAA20
DNM1L
PRICKLE2
TPK1
RANBP2
DACH1
VCP
EDF1
DFFA
ILK
WDR59
HCN3
EBF4
IFT57
ZNF12
ZSCAN21
TTC36
NDUFA1
ATP2C1
COL20A1
INTS7
FRMD4B
MXRA8
PTPMT1
SLC30A4
CD320
DPCD
STK40
ZCCHC9
EED
CSNK1G2
FPGS
GBA2
TSPAN7
EXOSC5
FAM218A
BAZ2A
FAM222B
MXRA7
CD24
DNAH9
MRPS36
KRT8
SLC22A17
KPNA6
BET1
DCTN5
GABBR1
SEC31B
EIF6
KIF5B
HOTAIRM1
TMEM62
DUOX1
TPI1P1
XRRA1
ADARB1
RBM20
CADPS
CCDC92
DOK6
ZNF767P
CDC42EP3
APBB3
NUP37
REM2
TRABD2A
USP1
STEAP2
CHERP
TSNAX
ATG9A
ERI3
NUDT7
WIPF3
CPQ
STMN3
TNRC6B
UQCRQ
KCNQ2
ELP6
EIF2A
MYH10
SCN9A
HSPD1P11
LINC00526
KLF13
QDPR
TCTN1
RAP2A
ZNF776
PYM1
EIF3FP3
TUT1
ARHGEF34P
AZU1
ADI1
CRMP1
PHC1
VPS25
FCGRT
VPS51
SMOX
SLC7A8
DPH6
RB1
SFRP2
REP15
ZNF836
NSUN4
RPL10
YJEFN3
RIMKLA
BIRC6
ZSWIM5
ADAMTS10
ANKRD20A5P
CHAMP1
ZNF566
ZNF135
LEMD3
ULBP1
SYTL3
CFAP100
LSM1
GLCCI1
UFM1
RPL18A
PAWR
DSCAM
FAM50A
KIF13A
ZBTB24
HINFP
MED15
MTMR7
LHFPL5
MEIS2
SHCBP1
AAAS
RPS27L
CAPN10
VMAC
SH3GLB1
PRPF18
DUSP18
ALDOC
ZNF22
CDR2L
ZNF362
PHF5A
HIKESHI
SNX25
RAB3GAP2
COA6
PHF12
ABHD14A
POLR2H
TMEM14DP
CDCA7
GSPT1
UBL5
CREBRF
BAHCC1
CFAP54
SCD5
PRR14L
TMEM97
ZNF281
GRIP2
PDE6B
DNAJC2
DNMBP
MRFAP1
SDCBP2
ARL1
MED31
EEF1DP3
TTC9
DNAL1
KDM6B
LYRM1
POLR2L
YAF2
EMC1
DYRK3
ZC3HAV1L
GMDS
AMZ2P1
ATP8A1
EPHX3
TBC1D20
CDK17
SHANK1
NKRF
PRKG1
CRACR2B
SLC15A4
ABCF2
PTS
CDCA3
DTHD1
ALDH7A1
SAMD12
ELAVL3
PRELID1
SCAPER
AASDH
DR1
ZNF704
AGK
DUSP10
PINK1
ASF1A
VIM
PCDHB16
ARF1
HEATR3
BBS1
AGAP9
HSP90AB1
SMYD5
TSR3
AGO2
GEN1
IFT20
NT5DC2
ZFYVE26
PLBD1
STX7
LRBA
SOAT1
BANP
DTX3
MEF2C
UBQLN2
PLXNA2
LRRN1
CARD14
RAD54L2
SEC63
STYK1
MAL2
MAN1C1
MAGEF1
ASXL3
USP31
SLC1A2
TES
TLL1
THAP3
PPFIA1
CPLX2
PLCB4
CCDC43
CCDC34
BCOR
CDK1
SDHAP1
FNDC7
SNORD17
CHN2
PRH1
SPINK5
TEX30
OGDH
SLC9A1
HDDC2
CACNG3
SPTLC2
RPL36AL
CNIH2
CAB39L
ZNF334
PAPPA2
RGS16
STT3A
TRIM26
ZNF483
ZNF227
TPX2
SNRPGP15
MALAT1
TCEAL5
MKNK1
NUDT11
ITGAV
DNAL4
JADE1
TTC14
RPL22L1
RNF11
FRMD4A
BCL2L10
MIPEP
FAM193B
CPE
MYCBPAP
MAP2K1
TENM2
TLE3
ZNF331
COQ10A
SRPRB
GFER
AICDA
SMARCAD1
GALNT1
TBR1
ETV4
PPP2R3C
DZIP1
TIAM2
RNF141
RCAN3
ZNF846
PGAP1
ST8SIA5
HAUS7
FBXO16
SLC26A6
MEX3D
TTC29
AFG3L1P
BMP1
UBLCP1
ATR
RNASEK
TBC1D10A
STX17
SLC38A9
FSD2
MAPKAPK2
METTL26
FIS1
AXIN2
PLEKHF2
TMED1
FBXW8
RIMS3
DIS3
FKBP10
PRKRA
ARFRP1
ZFP91
IRGQ
ZNF703
RAB29
SORCS3
CENPO
SMCO3
IVNS1ABP
RNF114
FRZB
INTS6L
DPYSL4
ERAL1
SLC24A1
USP35
CACNA1E
CCDC137
FAXC
RBSN
ZC2HC1A
NIPAL1
RCN2
DCAF10
BCKDHB
LRR1
ZC3H12C
MED22
PRIM1
NR2F6
DERL1
CHRND
G6PC3
POFUT2
SGO2
SLC25A33
MAFB
DERL2
DNAJC17
ANP32B
TMEM256
GLUD1
SCAND1
PCCB
EHMT2
ZNF790
RER1
DCK
BCL7C
CACNG2
GSTM3
KLF3
MGAT1
TSPAN6
SHROOM1
ZFR2
ZNF865
PLAC8L1
MAP3K9
UCHL1
FAM118A
CADPS2
ZNF446
ZNF786
EEF1A2
IDI1
NSMCE4A
COX4I1
YPEL5
TBL1XR1
LANCL1
HAUS6
TRPS1
IFNGR1
SKA3
SPICE1
SH2B1
IRX3
ACBD4
PRPF4B
USP53
GMPPA
KIF5A
PTPRE
WBP2
KIAA1143
HECA
LIG4
SLC9A9
OPA3
PER3
SCO1
SPATA13
TNFRSF25
CLDND2
PDGFD
GOLGA6C
RBM41
RPL35
GALNT13
SQSTM1
TFDP2
INO80
CNTNAP2
HERC3
SRP54
CAST
SOX9
ST13
CUTC
EXOSC6
MEGF6
FARP1
SYNCRIP
ZDHHC15
FH
LGI1
RIIAD1
CDC25A
PARVB
GPR137B
TMED7
ABI2
SPATS2
HPS5
CSTB
FNDC5
NSMAF
POLR2F
CLVS2
HMOX2
PCNX4
BAG5
IFT80
PXYLP1
IQSEC3
KCTD3
RBM14
SCOC
USP36
PNN
PHACTR1
SMG1P5
CAMSAP3
LBH
NPIPA1
SCG2
CBLL1
ZFP69B
RSL24D1
MYH9
HCFC1R1
CEP126
ZNF174
REC8
CDRT4
ARL8B
MOGS
SHANK2
SYT11
LINC00630
ADCK2
DONSON
NSRP1
REEP2
CDKL5
KRIT1
SLC30A7
TGOLN2
STXBP6
TAS2R14
GOLGB1
NPAS1
MAGOH2P
SAC3D1
KDSR
SHD
CNKSR2
ZNF33A
ZNF778
CACNG7
RGS2
PPP1R8
CDC23
GATAD1
MNAT1
PGM3
ATRX
KIF4B
ZNF280C
MTPAP
NIPAL3
ATAD2
OXTR
BCAT1
RAC1
SYBU
PSME3
DUSP22
PLEKHB2
ZNF217
CFAP69
DUT
FOXN2
UPRT
USP38
CBARP
RFPL2
SOD2
TMEM167B
SIRT1
PHLPP2
CCDC62
ZNF438
TPP2
QSOX2
PLPP5
RN7SL2
HSP90AB2P
PCDHGA7
STRN4
DCXR
SCRN2
MTDH
RPL41
PACS1
MTBP
PPP1R16A
PNPLA4
TOLLIP
TONSL
PDZD11
PIGO
ZFP90
ZNF620
GART
RAB3GAP1
ATP2B4
ZNF480
RAB5B
PPP1R37
TSEN34
RGS20
MANSC1
ZNF101
NPTX1
APBB1
RPS17
CCDC87
MTA3
CELF5
ZC3H11B
NUDT16
SNRPB2
TXNDC11
EPHB2
HENMT1
PNCK
DCLK1
LSM4
CHCHD5
MROH8
OSTF1
DPF2
SNAPC1
EPHA8
EPHX2
PSMB3
GRAMD4
SYTL2
CSNK2A2
TMEM214
CHAF1A
POLB
GNL2
IGF2R
TH
PROSER3
ZBTB4
ACTR10
FERMT2
DNAJC21
ZFAND2B
NACAD
ARID4A
OSTCP1
CCP110
SPATA6L
ESRRG
PTGES3
RPL5
ISY1
LRRK1
WDR73
KIAA0087
CP
DHX32
GLRA2
SS18L1
FAM111A
ZNF746
BIK
ZNF280B
GPC6
CHD1L
GABARAP
SRGAP2B
POTEKP
SLC25A6
SERF2
CIPC
MON1A
SMAP2
PPIL6
ALKBH4
EMSY
UFL1
TOMM7
CDC123
ST13P5
MARCKSL1
PHF23
NUDT12
ITGA2B
LRRC8D
STAU1
WDR91
ZNF205
ASAH1
KMT2A
NAXD
FBXL20
TRIM13
WHRN
WDFY2
SCYL2
CABIN1
PRRC2C
PAGR1
SOS1
KITLG
NELFE
SERP1
DENND6A
ZFP28
FNBP1L
RYR3
UBE2G2
CPEB4
SMAD4
ARL6IP1
SLC39A14
NCOA5
EEF1E1
CES3
EIF5AL1
CLCN7
SATB1
CTSO
ELOVL1
DSP
PARP12
KANTR
MRPL14
NPM3
NIM1K
FTSJ3
CRYZL1
ZNF23
CCDC121
HSPD1
POP5
PDS5A
VEZF1
MGAT3
SLC41A2
ZNF740
SPRTN
ISCU
OXNAD1
LRRC23
MPPE1
SARS2
PSMD6
ZC2HC1C
ICE2
MAN2A2
IGSF9
NSMCE1
COMT
JAK2
ARHGEF33
CASD1
NET1
GOLGA8N
YBX1
MED8
INTS10
ERGIC1
CDK8
MKRN3
TKFC
FNTA
RGL3
ATG101
PHKG2
ZNF431
RNF216
ZNF578
CYB5R3
EIF4EBP2
IQCC
CASP7
TSC22D4
CNOT6L
WDR37
SUPV3L1
TTC9C
NDUFA11
CHRD
NPEPL1
PKIB
LCMT1
CAPZA1
BLM
TMEM163
ASNS
APBB2
TMEM229B
CHRM2
B3GNT2
SDF2
RNF7
SAFB2
BAG6
CLUL1
SLC43A2
TCF4
SCN3B
TOMM70
PTK2
SLC5A4
KATNBL1
SPRED1
KCNJ3
EPB41L5
ECHDC1
ATG4B
KATNAL1
ERICH3
ZNF260
SLC25A16
ZBTB41
ADAM9
EEFSEC
EFHD2
CDK5
USP13
POLN
CREB3L4
NOL12
TOPBP1
SPG7
RFFL
UHRF2
YIF1A
TAX1BP3
CEP76
HEG1
ZNF561
MYDGF
CLCF1
EXD3
PDE6D
L1CAM
FBXW9
ERCC2
PML
UTP14A
SPIN4
ASPHD2
P2RX6
UNC119B
ZNF841
ZNF791
CYP7B1
AVEN
KCNIP3
NID1
ANKRD28
SLAIN2
NUBP1
MMADHC
P4HTM
TP53I11
GPX4
BPGM
RPE65
MEIS1
DISP2
CRB3
ILDR2
CA11
HDAC2
CCDC65
USO1
PSRC1
FAM114A1
OCM
SAMD7
NDUFA4
ZNF211
ZNF879
CUL3
FER1L5
CCDC186
SMCR8
ACOT4
BTBD8
PODXL
DNAJB9
LRRC14
C1RL
OTUD7A
ITPK1
MBNL2
CTDSP1
GVINP1
RGPD2
DDX17
SLC36A1
GSTP1
PLPPR1
POP1
CYP27C1
GPX7
TBPL1
MSH3
PDPK1
TMEM50B
GRID2IP
ITGB3BP
TMEM100
GABRG2
SPATA24
DMKN
CDHR3
LUZP1
CFAP36
SNX14
NDRG3
UBE2L6
ARID1A
KPNB1
RNF10
VPS50
CHN1
FGFR2
PLEKHG3
BCL2L2
DDX41
MFSD1
DPM2
NCK2
CCDC13
DDX19B
POM121
SF3A3
AP3S2
C1QL4
ZNF808
KRT18
WIPF1
XRCC1
NRBP2
TTC13
PNPLA8
CHIC1
PHYHIP
EFR3B
AARD
OPA1
RIOK3
RANBP6
AIG1
EIF4G3
ZNF548
NUP210
FZD3
TOX2
COL2A1
LINC01128
GADD45B
CD36
DMD
TUSC1
DDX1
RPL22
CAMKMT
DMRTA1
ASPN
SUN1
COX5B
IFITM3
PHGDH
B4GALNT4
PAK4
UFC1
ELP2
LYPLA2
QKI
GTF3A
RAB27B
SLC50A1
PPP2R5A
CREB3
INTU
NFYB
DIO2
KHDRBS3
MTMR9
TDRKH
ZNRF3
ZNF84
LUC7L3
MRPS7
NUS1
KISS1
MRPS14
SP3
VBP1
UBALD1
AKR1E2
CTNNBIP1
PPP2R1B
AKAP1
PSMB7
ZSWIM6
WNT10A
SPON2
ZNF765
IFT140
SYS1
PPP1R15B
EID1
CRB2
ZNF394
MAB21L1
CFAP70
PIGP
SDAD1
OAT
DRG1
CGRRF1
NTPCR
CTNND1
YTHDF1
TMEM266
WWTR1
SUZ12
C1QTNF9B
RBAK
TAF11
MCL1
JAKMIP3
PPP2R1A
CSRP1
FAM118B
SIRT7
ZMAT3
PDCD6
ZNF473
GALK1
OPN1SW
TEP1
XPC
PLOD2
RNF165
MAP3K5
LRRC37B
ZNF563
CTDSP2
GALNT15
FKBP14
ELOVL2
RPUSD2
BTBD9
SPOP
PSMD3
KCNMB2
EIF3D
MYD88
NDFIP1
TBC1D10B
DHX38
TTC23
MAP7D3
PSMB10
RNF217
PXMP2
SNHG5
B4GALT5
TEAD3
SF3A1
CEP192
FRA10AC1
GABPA
RND3
FHL1
UVSSA
EIF2AK3
LDB2
PPP4C
TEPP
HNRNPCP2
MCRIP1
DNAJC10
PCYT1B
CTSB
TANC1
ZC3H6
DDX3X
ADAM20
ABHD12
VEGFA
COQ8A
UBA5
EPS8
ADHFE1
CIZ1
FN3K
TTC21A
TTC7A
WDR82P1
SLC7A5
PAK1
FBXL13
UQCC2
OAZ1
ITGA7
VTA1
NSUN6
PDCD6IP
SMCHD1
ECHS1
PRTFDC1
KBTBD7
LRP1B
HAX1
EFNA4
SNX21
CCDC25
FRG1
SRGAP3
DCAF11
WDR3
NRG3
IGFBP2
TMEM255A
CDS2
RBM12
NFKBIA
CDC37L1
DTNB
PDF
SCCPDH
HIRA
SOX15
LYNX1
PLBD2
COL18A1
SPAG7
AHR
PABPC4
RAB33B
TAC1
TRIM23
CHP1
KSR1
RPL10P16
NAALADL2
BPHL
TSPAN2
RBP1
MYCBP
PRADC1
NPTN
ZNF275
CERKL
CROCC2
PPIG
ZBED1
LETM2
CPAMD8
AATF
PTMA
YTHDC2
SLC39A11
RUNX1T1
RWDD2B
SC5D
GGT7
GLMP
U2AF1L4
TTC23L
ECT2
SERBP1
UPP2
PDHB
RBBP9
RPL30
ADAMTSL4
ZNF575
ZNF787
GNAI1
SRPK2
CCDC66
STYX
UBE3A
ACD
HIBCH
ZBTB38
COG2
ZNF280D
SPTBN4
MDH1
RPS16
PITX3
ZNF511
ZNF598
DCTN1
TRAPPC2B
PCNT
TXNDC12
FGF9
PREX2
CLDN6
ZNF670
RIPPLY3
ZNF70
AVIL
GALNT2
DARS2
RIT1
ADM5
CXCR4
CDC7
CKAP4
CCDC71
WASH3P
CISD2
ZNF16
MARVELD2
CSNK1G3
ENTPD2
GPCPD1
ATP6V1E1
SORCS1
SLC7A6OS
SKA2
NCBP2
MCOLN1
CCDC80
INSR
TREX1
AKAP13
PROS1
VWA5A
AMER2
PUSL1
PLXNA3
VPS33A
NECAB2
DUSP11
RBBP8
WIPF2
LRCH2
PHF1
MRPS31
COX7A2L
METTL21A
TSC2
OGG1
SRP68
COX5A
SRF
COPS4
DPY19L2P3
MUC1
DHRS12
ASIC3
KCNA5
HERC5
C2CD3
GOLGA3
DNAH7
NOL11
TOB2
NAV1
LRP2
ATP6V1B2
MAP4K2
HTR2B
HERC2P9
ZNF77
ZNF569
PEMT
CIAO1
RIOK2
SPATA31D3
CHD4
ZIC2
MRPS9
SPEF2
CORO2A
PDP2
FLOT1
POLR2D
RRH
LPCAT4
BASP1
IRX2
ATP1B1
ZNF133
HNRNPH3
NDUFB5
LINC01554
WIPI1
RCL1
NEK5
GABRB3
MTHFD1
PRR19
TBC1D15
TNIP1
NOL10
SUN2
PEX11A
SGSM2
FAM229A
PHF19
EFHB
PCDH11Y
FBXL12
PEX26
SPTLC1
CUL4B
ABCG4
FBXO43
ZMYND10
PARP11
CFAP43
AFF2
SLC35A5
MMP10
AAGAB
SLC7A1
H6PD
ANGEL2
STC2
MASP1
FBXO2
ARHGEF7
EMC3
SGTA
ATXN3
HPF1
TUBB3
TCEAL9
EXOSC3
PRPF3
PDAP1
TOMM20
WDHD1
TNS1
GTF2IRD1P1
STAG3L3
ZNF783
FAM162A
PAPPA
LAMP1
MOAP1
XIAP
TIGIT
NCOA6
PLD5
MLXIPL
HMGCS1
TMEM263
PLK3
SCNN1D
ETNK1
PDE10A
HIF1A
HINT1
N4BP2L1
DHX57
MSTO1
B9D2
LRP6
UBP1
COQ6
DSN1
SCHIP1
ZNF829
ATG16L2
MRPS17
PTPN2
MON2
RAB4B
PTPRD
SNCG
STAT2
KIN
RPS12
MAD2L1BP
LRRC56
CCND3
JMJD8
BCL7B
DMTN
FASTKD5
PCCA
PTPRU
ARRB2
MKI67
FSCN1
QTRT1
BCAS3
GSE1
BCAT2
CENPU
PWWP2A
OTUD3
ASCC2
NEU1
PRKCSH
ETFB
ANP32C
KISS1R
ZMIZ1
DHPS
NCOA4
NATD1
MIR125B2
TM9SF4
PRUNE2
CACUL1
MRPL21
WHAMMP2
HS2ST1
MSMO1
TLK1
IPO5
HPS4
LIN52
TMEM19
ZNF738
ENDOD1
ENOPH1
LUC7L
COX6A1
CNKSR3
GCHFR
SCAMP5
DIS3L2
CCDC14
AGAP1
DISP1
HPN
EML2
ZBED3
CNNM4
MRPL18
LMO2
GATAD2A
NCAPH2
ADAM29
ATP8B2
KCND3
SLC35G5
PHPT1
DNAJA2
FAM78B
CIT
PELI3
SWT1
NKAPP1
MTURN
SEMA6C
FAM83H
USP2
FBN1
METTL5
DIRAS1
SHANK3
LRRC1
CEP68
FAM83F
WDR83OS
CD2BP2
SMAD3
TMEM141
MID1
GCLC
CEP104
GOLGA6L2
NPTXR
PDE3B
WDR45
PPP1R3F
SGSM3
SCRT2
APC
ARL8A
KCTD10
GIGYF2
NFATC3
PCDHA8
KCTD1
INPP5A
P3H1
NOL7
WDR77
IFIT3
COL4A1
TMEM164
CCDC157
EVA1C
NDUFV2
PAPSS2
TKT
HMGN5
CRABP2
PPP2R5C
AGPAT3
ATCAY
TSPAN5
RHBDL2
TM9SF3
PCYOX1
TCEANC
NCAPH
RMI1
MAST2
CTH
PAM
ETV6
ZSCAN20
GGH
ZBTB44
EIF5A2
RAPGEF5
ABHD3
ADAM17
TCHP
GTF2A2
HYPK
PTP4A3
PUM1
DNAJB14
ZNF213
ECHDC2
MOXD1
TRIB2
SDK1
ARHGAP19
RTCA
GRID2
MVK
FAM114A2
PHKB
HEBP1
FAM76B
PMS1
SHARPIN
CLDN15
SARM1
CTDNEP1
NAAA
SNPH
STAP2
SLC25A37
ARID3A
SIAH2
RTP1
RFXAP
ST8SIA3
COX17
FHOD3
PPIH
GPX3
PTCH1
RPS20
TOMM22
CSTF1
MMP16
CDKL2
SPATA7
ALAD
PCDHA4
ZNF100
FABP3
GTPBP6
FKBP4
RAE1
CKLF
SYPL1
PRKCZ
CWF19L2
TMEM209
SLC35D1
ZNF761
GRK2
NCOA1
LANCL3
SELENOM
TCF25
RPL7A
MYL6
ULK2
NCKAP5L
FYTTD1
MIB2
FLNA
STX1A
ZNF708
ENO2
CD2AP
RPS6KA6
SEH1L
DYNLL1
FNIP1
KEL
TSC1
SLK
KLC1
SGMS1
RPEL1
ACTG1P14
TRMT2A
TMED8
MALT1
TDRD3
PCSK7
LRRC49
LMAN2L
RPRD1A
COASY
EYA3
MEX3A
PABPC1L2A
HIRIP3
PNO1
TFB1M
NXNL2
SURF1
TRIM66
ANAPC13
JUP
PSMG1
CEP250
PARP1
GDI2P1
SNRPC
TSEN15
NR1H2
TBC1D30
MAB21L2
HES6
CEND1
MRPS18B
TSC22D1
POLR1C
HGS
MAP2K5
GALNT16
FASTKD1
OSBP
HUWE1
AGER
MSX1
RBM7
DGKB
MEA1
EEF2KMT
PSMA7
MAPK8IP2
YES1
SOX21
PHF10
STX10
PTPRF
RPL8
RPS15P5
MOCS3
ZNF81
LRP1
NRG4
MTMR4
NAA16
PELI1
NAA40
SYN2
CMC2
HSP90AB4P
ALAS1
GGPS1
SMIM14
SLBP
PKNOX1
GLRB
MFSD8
ARL6IP5
SHH
TUBAP2
SSBP3
IPO4
KIF9
MATK
SRRT
MRPL3
ARMC8
SMCO4
ARRDC1
UGCG
SVOPL
DLG5
POLR3E
ZNF248
DEPDC7
TOP1MT
MRPL13
SREBF2
SEC14L2
HSD17B11
DHX40
POU3F2
SMPDL3B
CDC42BPB
N6AMT1
TRAP1
CACFD1
GCN1
PCID2
ICA1L
CCDC17
GRWD1
SMOC1
NME7
SNU13
PCMT1
HDHD2
HSP90B2P
MRPS5
CAPN1
PITHD1
PRR3
COPB1
NFKBIL1
LSM2
FAM98A
GRP
CALM1P1
CHRNB2
NDUFS5
MYO9B
MANBAL
HYOU1
RPS19BP1
PTMS
RADIL
IFIT1
ZZZ3
HACD4
TSN
DOK1
HNRNPA1
SELENOP
ZNF343
UBE2B
ITM2B
RPS6
EPHB6
MRPL39
MRPL28
PABPC1
MRPL55
CNOT9
HAUS8
ZCCHC12
PYGL
SMG1
CEP44
GPC2
PTCH2
ZEB2
RFTN1
MINPP1
ITGA3
HAUS5
POMT2
DHFR2
AHCYL2
RNF152
TTLL5
PDCD7
PUS1
ABCC5
KIF6
TTLL4
SLC4A5
FAM171A2
NDUFB9
NUP107
DSE
FBXW7
NME1
TMED4
WDR7
CELF2
HDGF
MKNK2
TMEM242
CAPRIN2
COPS8
B4GALT6
SYT1
MRPL30
OSBP2
MAP7D1
FDFT1
HSF1
GTPBP4
MXI1
SNAP91
ANTXR2
RPS2P46
NGFR
IL17RC
MAPK11
TUBG2
USP16
TMEM268
ZNF814
PRKAR1A
GEMIN8P4
CHD9
GAS8
HCG18
EHBP1L1
ZFYVE27
NOP58
DGKD
PRDX4
FIG4
GAB2
ANKRD40
CBR4
MTG2
FER
NLN
SMG9
NAT8L
FKBP3
KCNMB4
GAPVD1
AGR3
EIF3B
LAMTOR2
GRIA2
AOAH
PIP4K2B
MED12L
QPCTL
SPOPL
EIF4A2
BRIX1
ARPC1B
BAX
IZUMO1
ZNF91
ZDHHC20
HIGD1B
EAPP
PSMD13
GRSF1
RRP12
LARP1B
ATM
IER3IP1
CSNK1D
TET2
APOLD1
RRM1
MSL3P1
THAP12
BTG1
NDUFA7
DBT
TEX9
DUS2
CENPW
VPS35
SNN
PLEKHA4
CUBN
NEIL3
SCRN3
USP30
ZNF420
HMGXB4
RPL36A
ATP6V0E1
CD99L2
LRRC24
BROX
CNDP2
RNF126
UBA1
HAP1
LIMCH1
RNF112
UBALD2
CHSY1
MPHOSPH8
PYROXD1
MICAL2
SLC28A2
ATE1
NINL
MSTN
MYO5C
