	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
QDPR	0.023838738899042665	0.02648293620981382	0.02437254208901088	0.013092419416312402	0.015129727741493291	0.015260679593326939	0.02242981707461617	0.023214059972052534	0.024582838221449365	0.028879620186024038	0.027032402220035535	0.006074775290983515	0.020330817303393634	0.024169461126983045	0.024621471209567918	0.018767989642449467	0.019842284706793726	0.015725972041317562	0.024906026874603294	0.010242279354838386	0.028093707784352984	0.01651618271221907	0.0059670395051954215	0.025293244189254573	0.020730832814152417	0.021832846418519132	0.024457417476407846	0.016205607831955394
OGFR	0.015695641630640588	0.0695620952313555	0.023635385780830992	0.011084250457056759	0.029009842019042626	0.00835926363299863	0.017883418460934622	0.011588953449886917	0.000773424223824874	0.013037393372262248	0.03039112957966906	0.0020646621313880373	0.010738221066311266	0.006875110781987156	0.026370309561069144	0.008428855243480483	0.00017447732960718684	6.744389260266832e-05	0.006795841054094778	0.020639218986939736	0.014974401128858447	0.023080084055969768	0.0013276481961409074	0.028661152963295806	0.018669797467502823	0.013859867323048123	0.018609179450199166	0.02630057265674996
SYNGAP1	0.01763805460407197	0.010726558500179006	0.024222116487004255	0.013621341535375808	0.02326911765386123	0.015728344623057552	0.022683824450147747	0.026203107789417503	0.01464188417873315	0.023980125314920074	0.02022885032649499	0.02838436692475058	0.017843557170431405	0.024643925615616007	0.02325184638247175	0.010809834600430793	0.019118098530588875	0.03552933629108068	0.01241976717666306	0.0203390335520393	0.02424530234743321	0.017548271004354556	0.0024357729763194447	0.016483496790068927	0.01877931496109935	0.02544727697635676	0.016158088104482306	0.022835924037481657
UTP20	0.018999064942754437	0.01426936328084805	0.031622740024776656	0.009713934835340336	0.009053442609316783	0.04162540599492606	0.02200131498633895	0.02264699418881233	0.015918829375639657	0.023068746516101368	0.011379953086504014	0.019513684493526407	0.018333155789857336	0.01507963584565724	0.02529850840436833	0.0192121733535151	0.017735039636762262	0.012508885428214156	0.030838903802872342	0.021618948992159888	0.02383097593713625	0.01625584939218435	0.022848270388586008	0.033141357635036894	0.008382357649300195	0.024262578288014258	0.005780087523170183	0.016603951044580255
VPS41	0.0236122774882575	0.028002965694062205	0.022294403602027574	0.012487199396416359	0.021147324694502086	0.014882547675100968	0.026811633766704868	0.017450152119018795	0.013072357651247665	0.011801998350697989	0.03665677367827296	0.033770658923668546	0.02544564945226502	0.011208853020229696	0.021858368469575975	0.01684621257439526	0.015842923479395626	0.017157754250597002	0.018203963052955026	0.022151937590995603	0.02629629369545688	0.0256755466821111	0.01888690434594448	0.02453165495946218	0.020643545932698317	0.010479321174973922	0.0346571390425459	0.020170652281978087
CNOT11	0.01613707433031867	0.028780470090983147	0.005539760020098519	0.007323694933995479	0.0038064442568487944	0.023206376358088195	0.030941077013686487	0.01742592523133712	0.0061418272513870205	0.013487695880320751	0.03826868920381934	0.016599695367496933	0.02685981090391146	0.007236304777148893	0.026916317496501172	0.02491329479537992	0.01758356706255943	0.01880840256021623	0.009791088684293953	3.086968377555106e-12	0.013540407490120003	0.015077372579292541	0.01228821708188132	0.02341827167017225	0.026958261909643667	0.01599536301664486	0.0173295946375431	0.022976937191027495
ACTR1A	0.025978464747581587	0.011496646175758867	0.02358833184078979	0.020563392722647802	0.018709846771222574	0.03910534664105187	0.017865052273144548	0.01463927658736948	0.005722534004835175	0.03252828696584956	0.007019757985788139	0.0192628788174775	0.0316631491885415	0.010644459006766088	0.01996234740238724	0.01665345603420523	0.03480871051453002	0.02101191759992216	0.02024902996677152	0.02330691699917744	0.0048905640295498504	0.01503700838332489	0.012177570939566819	0.030371519720422162	0.01220202382265498	0.023383629622855267	0.00802640000192026	0.01811606109119554
MED8	0.022795699085856526	0.04425535808347353	0.025744590612608663	0.02407233931472359	0.02254459568829985	0.011230756865948923	0.021781496432578346	0.01688055793615108	0.01046136183596269	0.012879783944123271	0.03389123228519078	0.025896225009350043	0.015455166009609759	0.011622295912605825	0.01244820401456937	0.013134324181385057	0.01220097284056072	0.011003917430929497	0.008138367981032619	0.009042193244788822	0.0011066464091527095	0.02038520606734085	0.009257967830876818	0.021411509056189514	0.02458407783159754	0.009396313116815116	0.030248114393929198	0.02624034407376001
MTCH2	0.02240061302455083	0.03862233154777887	0.03259311478396644	0.02024597376000685	0.019908945313638852	0.0004196622946437622	0.03893856193602244	0.02290312527672825	0.00020660958808614482	0.019139627403562422	0.00612283294561192	0.005194514996968957	0.01217821719510575	0.020139514540045967	0.030522830905150424	0.008220004643591886	0.00676422676011844	0.010838154416591814	0.0142910860886096	0.02187640361594891	0.026149673467351853	0.016132800156600343	0.0039904101890707614	0.02703321632577475	0.015542532400648089	0.010250485849675172	0.022015548190318507	0.004563816979047207
PLBD2	0.016069400214948945	0.010958993269853994	0.03131309402656464	0.029064972188085226	0.018039481332645258	0.014898281113226044	0.017661892065392572	0.03381620476687234	0.00757919146218425	0.0053742907525980545	0.013528431637528177	0.023331772039446773	0.015483291770463856	0.021352072606614172	0.040096055727963945	0.009074512014050434	0.01624411601032378	0.01640737144710735	0.01781634603216958	0.030415667302905146	0.02536131132372444	0.023483313186429627	0.00725510419818591	0.012101054192310891	0.013065673904629404	0.011286110954763366	0.012961065893741764	0.023245094575678887
TMEM123	0.013737922639268818	0.0500519678510377	0.028311391527643493	0.006934918705594935	0.016287168160455914	0.006549598296166978	0.029776520002047363	0.016288140889154	0.005344023946990719	0.02599514520782626	0.019034366088118343	0.03098035191058008	0.01953581757917936	0.022597021429027555	0.0007518105312947827	0.019011050783579335	0.011174873948038825	0.027085142806921304	0.033127679434931716	0.018024173730080216	0.02233934677834476	0.013967186330711347	0.0007498270006668202	0.020470006706474454	0.01904325399553126	0.02044824647089852	0.028620017750348944	0.0030082062136426117
