	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
TMEM126B	0.029851855711136095	0.011563203307856533	0.02371693392039	0.03584833384524249	0.011369092888811154	0.01489272625414102	0.017588151312311565	0.004536792516771943	0.01727820300833784	0.025549034290702634	0.013345806324781113	0.023746171037371956	0.01595843872430456	0.018922477953278102	0.025783445427159442	0.022372660961558186	0.01038548591340279	0.011157150640173181	0.018375596991082675	0.03058182114524328	0.010743922066864878	0.0012722797476116363	0.03891199433289761	0.016540905652041953	0.029624413733745955	0.002960025595333483	0.0099925932462708	0.002204411774913993	0.020039294848841926	0.01771459741306487	0.0189691006555438	0.003213874777492048	0.022568480185623827	0.012167081715815237	0.025213062487866086	0.022208596964474987	0.007088149239480981
PHAX	0.024360517312912267	0.010320394405006091	0.014319621506667686	0.002875221341809563	0.0027695882647202435	0.023967650775978497	0.018669792335726788	0.020245190031938132	0.02560367524654192	0.0052341901839852096	0.020707685924614853	0.016191018340463853	0.00733189579920592	0.012548611955126474	0.01832113425676867	0.02195932459473997	0.014792251319797728	0.0007122770838437633	0.025547955489723405	0.005859095324960695	0.013674496243262854	0.018548412532130996	0.017186409951435805	0.003104760859284027	0.027262640698411337	0.015699405763381767	0.020310897918466384	0.024286314675766432	0.007427463105037092	0.0075773839376115345	0.021158783597704543	0.030566182577544083	0.019867631460679124	0.025529626213193782	0.019761124891382754	0.028446049874344487	0.016482383235495952
PASK	0.015207270309224018	0.028756938356501074	0.010698819384960182	0.010155518695721247	0.01441652400351563	0.019435960676832238	0.00969447135303673	0.015541714715181227	0.01984461167278875	0.00541277451437892	0.01648874305563356	0.003989039061571789	0.020807625507444617	0.03087919422442543	0.021334965000394886	0.020068706413212994	0.009962844687599608	0.017929584212988264	0.02836065815818148	0.009285609606758526	0.014075127638452228	0.01617394639826987	0.01126263881923588	0.006574498790486827	0.01206017062373609	0.011412169565820744	0.0042364315612114746	0.02762529269588439	0.017980276151069067	0.011671989454498826	0.02009885476898679	0.0027220351221643275	0.018732250727097277	0.029672642194111223	0.005398782368290768	0.012094910817978874	0.0036474719172966416
MAEL	0.02206292204168714	0.01702923735025462	0.008062530148555172	0.017736498403961614	0.011457150995928627	0.008133558046132817	0.019754549917037286	0.014947878304010688	0.010208587880761087	0.008514256627256318	0.010796066268670489	0.0076227125477215975	0.028752150304347867	0.025839200233138637	0.014241932953546617	0.022512952381320155	0.007275058709031495	0.024043824657469768	0.026082304293348957	0.016285936361520703	0.005275213745281192	0.009032306768755329	0.03559411480176904	0.018491121267246828	0.014907535671357516	0.021397846043487632	0.02160949933160994	0.004117246540595878	0.016717257220297262	0.01746280935494021	0.032959917067612206	0.016051436543403578	0.015967770847870915	0.010892588859699773	0.01763002818265346	0.024369890434656104	0.00839372496105102
NARS2	0.028267295662475392	0.01678011857894009	0.020338591607984315	0.023580240798149486	0.012556191746123515	0.0002523044806722325	0.017911184168881367	0.02002106773281575	0.001930031171108769	0.004221553150924816	0.013076802629876923	0.023336551135001313	0.010385757804288678	0.027038632808645213	0.007039866360016481	0.024983602961489035	0.01665716711127446	0.015106707286102684	0.009601406765282539	0.008631079839916359	0.02247706048323482	0.025417110151548183	0.02412654181782365	0.0233657937543416	0.01830128869451394	0.017387052663035724	0.037897290395096504	0.0009853731954227883	0.017830767580780657	0.022552335763459934	0.014901747831852543	0.012075322414372591	0.0212026950986217	0.01669864864133738	0.029196037628947215	0.02466589498545985	0.015007669952188227
DHX9	0.0241147335196436	0.013753024077855473	0.00023843996994614422	0.0065069924216050855	0.026572862083645725	0.03645705364916233	0.012558201329992566	0.018878578310248265	0.000822765339084663	0.001494480526291025	0.021489712588808992	0.012852438109861935	0.015462256742863997	0.014257998878740219	0.010531216281997302	0.006908138065585876	0.001283202556054502	0.014183686479822601	0.015658776403148347	0.008893827220036564	0.02193538709130853	0.02452749675793262	0.014425504418373923	0.014688341802156344	0.007863510069077578	0.009420136400038144	0.02690364592563701	0.03434189971256119	0.020456281553407726	0.014868833838289346	0.022761549191599353	0.02224371694123499	0.025689975402839092	0.020583348085065144	0.012247511201860295	0.02847172782608087	0.011104794904963966
TMBIM4	0.016781508679636986	0.0006921792405774045	0.001991581145755327	0.016173001423410754	0.0247755533356543	0.023310877594878307	0.022723961973565927	0.016609373967740704	0.03493565869356325	0.01595384188323577	0.012506329623130018	0.035265854913770496	0.020447200750985196	0.006488148426490127	0.01969213433766857	0.005375655424172909	0.0016779671461906813	0.008634157879776996	0.02641834655676518	0.02236915942154534	0.014593531142396247	0.0011249331283728111	0.004284440761158688	0.028630815015447023	0.03144794446351186	0.022108081302552537	0.015344637471265157	0.017308357214421928	0.009659163344496798	0.007771981075289825	0.019002895745235344	0.015277398512021513	0.02889774709561089	0.009217897777162623	0.015674943809511024	0.009776226256165399	0.0005125428972174354
WDR72	0.029018774984588297	0.04002254996177676	0.009201712579995237	0.008669873127767581	0.023400509583313706	0.0205808112605008	0.016907920536148886	0.009505822359515567	0.008981006800319267	0.009566483340487346	0.01450922851283057	0.0008277615361554342	0.020596465015701556	0.023971244280529838	0.010915352469591182	0.013226996619977532	0.018834712339634085	0.01292492624950157	0.005139715655518012	0.02414185802480124	0.027783180805862392	0.024155277854152453	0.014575739692631496	0.004826326978994286	0.008089989686335692	0.02315608699837485	0.005828459947987595	0.029024249751967508	0.022585559101260314	0.008910016617739684	0.02143061214814042	0.014051726050348743	0.015084494445770065	0.02004119290044498	0.0066382674109239015	0.002919920939800574	0.0023859550978520896
RILPL2	0.03718296128135137	0.025118749441781402	0.018820762422260807	0.01743199627278312	0.007218042272397255	0.015652880551256597	0.012020876209178225	0.012460197357876778	0.001964665600203579	0.016835674433474793	0.0131917103851934	0.02119253093551774	0.023632233374839412	0.025630843545117916	0.010638120117624534	0.027603502621749782	0.013946483923701443	0.005101533721831475	0.0256961901283481	0.01862880698429793	0.013442085352347402	0.010325879370484953	0.0269306933622376	0.017960105485006695	0.008258607000301142	0.021996328040374605	0.01253154974384267	0.007103751497953187	0.008479664165901594	0.0072008308615000285	0.024174102008969894	0.01572127802350491	0.018915580790785043	0.007492369468976452	0.031279101099522984	0.03269741624498323	0.012383936696515845
NCOA3	0.05508315932272538	0.011031326611489449	0.0016018959071379519	0.004472790845232447	0.015816891599203887	0.01672103865234618	0.019141285440583515	0.039335871176403456	0.009728406115846066	0.013988790566846303	0.028232700002748815	0.019195506386309697	0.01589396547817837	0.024688133975247196	0.01999473798383576	0.029360855110987547	0.02449171868051278	0.00989713585132885	0.012496687377814059	0.0033369935638623317	0.015037856252476497	0.007300003684054346	0.02380302786871307	0.0037260422322036675	0.01399240376127312	0.006787258246923726	0.014704518976251274	0.028736619383541558	0.0006146675932431195	0.01915468971624047	0.007147844732172802	0.021429269052008197	0.022473733670859784	0.012418879287589758	0.02013110703407634	0.022497272336183757	0.011287764370968892
ATP7A	0.0315298046694821	0.03939061293212794	0.007853165385060036	0.018386486642547096	0.015898504469982734	0.019479262223947674	0.015611343114440054	0.021248569532979513	0.02779218150577868	0.0001813043793233105	0.018095495278853437	0.014723803552419854	0.028972038820868587	0.0054953926845576935	0.008258064655583668	0.01449098448874519	0.009332579374567523	0.020615326353107633	0.0017135435429918614	0.020097568243180233	0.013789697822409868	0.019131939124977498	0.01683608699108755	0.016740359882396784	0.0024264156909313077	0.02028649308813404	0.014279387718358188	0.006006588460554353	0.01837374573148877	0.03213330648744414	0.025934680310203996	0.005407653638986374	0.010588079853856005	0.0005815199973934124	0.013490142626121375	0.008516814573165842	0.014828095223521626
NPL	0.024605190370335733	0.01802735134601977	0.030592093887252914	0.019671911475518195	0.026548479659641445	0.015330768852270946	0.006812540873034995	0.0068538988675954605	0.013957115554343258	0.00597363847156837	0.020770137813270296	0.019349918220010146	0.028786481268366575	0.02953752489197694	0.0065125215850981525	0.01596974619822245	0.000154255276809818	0.00852313709521862	0.02130796698797902	0.017643478288873367	0.016510613122757686	0.01772494774305172	0.01678589618856344	0.01195739228044702	0.005938537325583768	0.008529815272458892	0.011818579081346692	0.01106463592538478	0.02163673177439845	0.006733066948220679	0.02311624091032441	0.025688104003422176	0.013476338858442646	0.02735014684470733	0.010350410227754478	0.012558996997584143	0.002291843050009422
NUP155	0.016581954723026315	0.02036794115339913	0.013099420522829633	0.04222048730937693	0.011403341987930811	0.0073069110892589354	0.013202744461972194	0.02930926561680365	0.01507298680637443	0.018926909059080402	0.006076335729089791	0.012647935091532047	0.00709552628247283	0.0017235706997717995	0.02213735421853865	0.024874349960620396	0.0059290945232697055	0.02551206251668182	0.013606144441693828	0.017869253005346728	0.00879274090973157	0.0002419129479119583	0.03489745295805387	0.038413062493468854	0.009732201063246626	0.01589430901451745	0.014040513632572058	0.027139383925225736	0.01013820307986715	0.011812536756212121	0.024099893037447438	0.002320562849226658	0.011596456285852886	0.021212845543196388	0.005378339636979091	0.01248711633437405	0.00692486122173799
